Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P
522dc834-8367-4f49-b93b-fcba91a2de7e	149	28	34	58	0	265	40	0	0	1	24	0	31	0	0	0
524bbd14-1e1f-479b-9a71-d27fce32d8bc	39	99	8	251	420	167	62	0	131	191	13	109	6	15	0	497
5255d645-d3d2-422e-8449-046cd21f4935	2	383	35	301	44	71	147	119	16	0	7	104	76	23	57	45
526b3796-2cbd-4eec-8273-064b41456279	336	98	5	42	0	11	37	85	10	1	0	2	41	33	0	0
52910a60-bb15-4ba5-9d09-50d8ee6a445b	23	130	230	116	147	168	131	114	182	83	90	0	0	40	85	19
52d8ccfc-c623-11e3-bf01-24c6515278c0	184	111	52	77	47	127	56	76	1	72	63	33	13	10	63	15
52f2d49e-f24d-41d2-9f73-33bd1cc51bba	425	0	3	0	0	0	0	0	0	0	0	0	33	0	0	0
52f43b72-15ea-40a0-a3b4-4bf22bc0bf25	262	68	14	20	1	115	54	0	8	0	11	13	23	11	1	5
5310f698-d31a-4628-84b4-dc9ac29722a5	311	65	6	23	17	70	29	0	42	7	11	11	24	0	19	0
532259b8-c622-11e3-bf01-24c6515278c0	0	262	49	138	100	216	29	0	23	39	85	25	20	6	0	10
532bec86-b8d3-41a1-ba17-913a7d378f66	25	256	140	243	150	126	110	116	38	12	40	125	85	100	0	0
534d941c-ec2d-47eb-b2dc-d3f856d0b151	401	0	0	0	6	36	4	4	0	0	0	0	30	1	0	1
53534b3c-cd15-4d68-a9b1-6902bb234c45	69	200	110	212	88	122	118	22	43	54	20	50	46	137	15	0
536dedba-46c4-4a21-b112-13c030b13069	235	220	0	50	0	12	82	0	20	0	0	0	30	0	0	0
537cccf2-fb25-448b-813e-ca5d5642b910	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
53ac794d-1067-43e0-8dc0-43b131f43ec5	437	0	4	0	0	0	2	1	0	0	0	0	30	0	0	0
53bb7112-3e38-45fe-a9c4-1b0871babf4a	148	0	185	75	169	218	20	125	34	70	58	33	39	2	5	33
53bcbb68-addd-47fc-9910-cd1d3f38197d	0	374	229	382	474	0	17	0	0	45	81	240	0	45	29	0
53d32d8b-5649-42b0-8c52-2c39af2a961b	243	8	132	57	165	136	5	38	24	0	8	0	8	112	7	0
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	137	258	0	213	0	80	46	0	0	5	27	0	45	2	0	11
53df19a8-c623-11e3-bf01-24c6515278c0	107	238	14	114	106	132	8	41	0	17	142	54	0	6	18	14
53e6a756-bdcc-4217-afe7-27d776159544	328	36	3	3	2	86	27	0	10	1	0	0	36	0	1	0
54195db3-94a9-4538-8bb8-9953d936acd4	0	261	366	199	0	71	267	0	0	0	45	224	108	14	0	50
541f91bd-7e9d-4348-9e78-45b948d8967e	321	70	4	29	0	54	14	0	21	0	30	0	30	1	0	9
54319e3d-c28f-4ba1-9c87-299d303e4de3	303	85	7	0	0	70	59	0	0	0	0	0	25	0	0	0
54354d24-c622-11e3-bf01-24c6515278c0	319	36	0	2	0	89	25	3	1	0	3	1	23	9	0	3
54426b1a-e0d3-4d8e-9e81-2d8e6b153b22	423	0	2	0	0	3	0	0	0	0	0	0	33	0	0	0
546b97b0-ab82-42a1-bbd2-241523278ec3	424	0	0	0	2	0	0	0	3	0	0	0	32	0	0	0
546b982f-60d9-43df-9761-09369afbee2d	315	76	0	33	1	5	62	187	20	5	0	60	5	0	130	103
54842328-9432-4820-8976-7964bf9bf147	418	0	0	0	0	8	2	2	0	0	0	0	30	1	0	0
54a77010-2f16-4da9-8ca0-746a51801a00	6	230	171	334	252	110	12	77	100	132	252	77	32	5	12	44
54cfd4b0-c623-11e3-bf01-24c6515278c0	229	34	17	8	1	194	26	0	9	0	6	14	33	7	0	2
54e78de0-d357-4125-a904-ab35e461572b	0	367	109	37	249	0	21	114	319	32	160	84	36	23	58	23
551d5082-ab6a-4674-af0d-ce408f589949	269	141	2	35	2	54	120	0	18	0	0	36	27	0	0	0
5533240d-8fed-440d-b781-6092785a77ce	127	57	1	16	137	239	11	62	112	0	90	37	21	36	0	2
55345803-83d4-4fdb-b0ee-328753801da1	288	101	25	64	0	59	97	29	3	7	0	14	15	9	0	26
554b9439-7e11-43ec-8bc3-448c59100b9e	0	322	77	262	401	116	5	43	119	0	171	23	0	23	0	6
558239c7-a160-4228-8fdf-a0a1d2f62133	144	31	17	24	89	264	1	24	14	60	54	7	17	6	8	13
559c30f2-8ae7-43c8-819c-800261065e06	382	14	20	5	0	28	3	0	0	0	38	0	5	0	0	5
55ada396-0878-4724-8ebe-00da367eed3d	0	322	89	303	59	110	218	29	42	0	21	0	60	11	10	35
55c75a2a-f3d2-4469-9d23-604cf539d548	400	9	0	0	10	28	0	1	0	0	57	0	0	1	0	3
55c82198-5be6-4cc5-b5b3-b707af234107	436	3	0	0	0	0	9	3	0	0	0	0	26	0	0	0
55e520f4-0e4b-41a2-9951-c4e9f323100b	421	7	0	2	2	0	0	1	0	0	0	0	34	0	0	0
55e5497a-c623-11e3-bf01-24c6515278c0	294	88	0	25	0	75	18	0	0	1	7	12	33	4	7	0
561fd34c-7c7d-4df0-bbfc-3d31147ca562	254	128	22	48	0	60	37	0	2	9	8	20	34	0	0	0
56425c2e-6bbf-4b20-ba07-79a526dd4603	425	0	2	0	0	5	2	1	0	0	0	0	28	0	0	0
5650dc4e-8bce-4716-9199-cd5750d7a888	312	22	33	3	131	94	0	30	15	4	18	11	18	0	31	13
565e656c-d5e3-4fe4-a10c-2e9ca1e498b5	412	15	0	0	3	0	0	0	3	0	0	0	34	0	0	0
56681386-d407-4f53-ae4f-6c04437652f7	320	47	8	0	1	83	39	7	0	0	0	0	24	0	0	6
569393c8-e2fe-4580-a45b-81f1b1e01135	0	209	150	1198	743	0	119	186	113	125	239	116	12	35	132	234
569ff1b4-de87-4309-8484-80549aaf9485	309	0	33	0	0	115	36	0	8	8	0	0	18	0	0	6
56c846d6-c622-11e3-bf01-24c6515278c0	391	28	7	16	4	19	17	1	9	0	0	0	32	0	9	0
56cc8740-b132-4cbc-b513-f0b5b2305ca6	0	255	16	276	364	173	86	180	55	16	36	129	24	9	177	19
56d4ea48-c623-11e3-bf01-24c6515278c0	273	103	0	12	0	84	38	0	7	5	1	9	32	4	0	0
56ddcb96-e90b-4fce-aa4c-c677bbfee488	201	0	0	427	381	96	0	997	0	145	211	547	162	30	22	24
56e57223-264e-489d-bc9a-a07789065c40	379	47	0	5	0	8	16	0	17	0	0	0	31	0	0	0
56ffaa35-814c-4c0b-b3c6-d4514d34fec2	113	65	62	58	46	252	26	0	0	0	127	38	0	0	0	5
5702affd-eafe-42a4-8f56-c1f22f8f184d	439	0	0	0	0	0	9	3	0	0	0	0	10	0	1	0
5714b52d-7048-41b5-8141-bf42d960abe4	425	3	3	0	0	10	1	2	0	0	0	0	30	0	0	0
571ce258-b453-4cac-b05e-05755791be84	390	0	0	0	0	49	8	5	0	0	0	0	27	0	0	4
573ee34b-43a7-40d8-95ee-0ced4b46a7c8	389	21	0	10	0	22	8	0	0	0	0	0	30	0	0	8
5769ae11-5f1b-483f-b228-7584591c66e6	220	91	15	0	26	143	60	29	16	0	0	7	19	17	0	9
576a1741-8c65-40da-9f0f-b2ca805d70f3	205	192	5	49	0	90	116	0	11	9	1	20	0	0	11	0
577d5c9e-fbda-41d5-b0b3-cdb733453ea5	393	34	3	5	5	7	10	0	0	0	0	0	31	0	6	0
578ba169-1d2f-4187-b174-082bbc6a5bd2	402	46	0	1	0	0	15	1	0	0	0	0	27	0	0	0
57947014-053e-4c34-b6a7-9e6f36f48010	425	3	3	0	0	10	1	2	0	0	0	0	30	0	0	0
5808f774-c623-11e3-bf01-24c6515278c0	104	182	10	92	14	177	109	0	69	18	0	0	32	0	0	8
581be6cf-9778-49c3-9c77-1316eaa78929	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
589daa3f-0b76-4c9c-b494-048955e36052	406	16	0	0	2	7	0	47	0	0	0	13	24	39	0	0
589e0aea-9057-4b8c-8af1-74c74fe46a38	369	78	0	0	0	25	76	0	0	5	0	11	0	0	0	0
58c7e9c3-1345-48c0-a758-0887358b8696	442	0	0	0	0	0	15	3	0	0	0	0	3	0	0	1
58d3e932-b4a3-4cac-a6ac-73160e354a15	107	27	0	134	172	206	58	436	147	0	0	112	0	0	405	37
58e2453c-bb58-43a3-9642-705ec0e0bdbd	415	17	0	0	0	11	4	2	0	0	0	0	31	0	0	0
58f4ff52-c623-11e3-bf01-24c6515278c0	280	113	0	0	30	56	8	0	33	7	0	10	39	21	0	0
58faf969-bf37-4180-8807-2f44f2cc8eda	0	343	81	0	0	137	248	0	0	0	0	141	12	6	0	4
5912d4b3-2d5d-4b98-b967-1b4ff177097a	272	0	35	0	18	141	41	20	28	49	21	15	31	2	15	7
5935dd9d-d411-48f8-8512-aa73a63878b0	431	0	6	1	0	10	0	2	0	0	25	0	3	3	0	5
59632e7e-c622-11e3-bf01-24c6515278c0	62	208	18	189	72	166	35	0	47	24	191	34	0	30	28	1
5975deb5-00d2-4d18-b5c0-34ac9947fe11	251	97	0	13	0	103	34	3	33	0	22	0	18	6	0	3
597e4011-ea99-4356-b1d9-8cfe35db7c3b	260	106	29	0	4	91	89	0	10	0	0	3	25	0	0	0
59938f45-3e57-43d6-af3b-bb4968249e5a	213	180	0	0	3	82	92	0	54	0	0	29	27	1	0	0
59bfcb53-91c1-4dce-856a-f4afc8fa6224	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
59c18694-8a43-41dd-a6f6-52a20bc8dd54	197	210	0	0	4	44	64	4	152	0	0	19	43	3	15	6
59e2d6d1-debd-4796-ab0c-6a5673a990fc	420	0	8	3	0	21	0	1	0	0	31	0	0	3	0	5
5a51a6fc-c623-11e3-bf01-24c6515278c0	369	0	0	0	5	56	8	5	7	0	0	0	28	1	0	1
5a535c49-d42e-43c6-9d32-dc76f28d4f0f	400	26	0	7	2	4	0	0	3	0	0	0	34	0	0	0
5a5a8409-a8f2-4c7b-85e5-b8bd85f2930c	186	155	0	29	139	132	0	38	0	12	28	16	0	26	0	0
5a7f3c88-ef02-4e97-8009-5622245b6a09	340	18	17	36	21	61	0	8	3	0	101	0	0	4	0	3
5ab6a1d3-76f8-45d4-a430-d9831daa9ec4	308	4	7	0	8	131	14	0	14	1	1	0	18	1	0	8
5b178f44-c622-11e3-bf01-24c6515278c0	267	69	0	6	0	121	67	5	11	0	0	0	0	2	17	8
5b180356-cf58-4fad-a3d4-00fc12b43fcc	191	138	0	108	55	95	0	12	67	7	68	2	2	12	0	95
5b41e033-6df8-411e-a13b-59eeb8afbf9b	239	116	10	49	72	83	0	71	63	30	77	0	34	2	0	8
5b4b2312-acb5-4329-8d46-7f93213e3daf	407	37	0	7	0	0	19	1	0	0	0	0	27	0	0	1
5b560f4c-d2a3-43fa-b394-abef78bdefc1	53	206	38	92	11	205	123	50	22	0	0	23	24	23	14	11
5b7d5767-2037-4175-aec9-886776343181	181	87	119	259	419	94	29	275	0	15	0	29	31	52	0	189
5bb37ffc-c623-11e3-bf01-24c6515278c0	265	78	0	4	79	113	0	0	0	47	32	0	0	9	0	0
5bcf473f-417d-47a5-9745-ac7faf830b1f	274	44	47	59	29	94	5	0	24	22	60	0	1	1	0	42
5bdca282-c671-48ff-b32b-2380996016c0	424	1	4	0	0	0	1	1	0	0	0	0	33	0	0	0
5beafbbb-4613-4bab-977a-11c865e13a84	348	46	0	40	0	29	16	44	3	0	0	1	33	50	0	0
5bebc389-de0d-45b8-9d2f-6476988c358a	452	0	0	0	0	0	15	4	0	0	0	0	2	2	0	1
5c02d399-07af-4573-a568-bc1b256bc8f8	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
5c156f63-6537-4d93-a6c2-4155618cf638	420	4	0	0	0	13	6	4	0	0	0	0	26	1	0	0
5c3def3a-b515-41f6-8157-681b963534e7	180	0	0	115	264	93	119	13	92	239	58	427	63	2	0	629
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	261	122	13	39	0	65	57	0	21	0	2	13	34	1	0	5
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f	396	1	7	6	0	44	9	0	0	1	0	0	27	0	0	7
5c8da06c-7964-4ad1-ac9e-d1b5507105d2	178	173	38	64	0	98	144	0	27	0	0	20	45	0	0	9
5c9b8a2c-c623-11e3-bf01-24c6515278c0	236	64	30	0	0	141	68	0	0	0	0	1	27	5	10	0
5cbd429f-ffab-41ad-8016-422f1c922e99	362	2	17	6	1	65	0	0	0	0	87	4	0	1	0	4
5cc7c966-499e-49e3-b509-4eeb00ee03d4	0	158	236	0	319	159	0	0	250	107	156	36	38	5	0	0
5cf21488-c622-11e3-bf01-24c6515278c0	330	68	0	12	6	55	14	0	2	0	21	0	16	5	2	4
5d58b984-e0b8-4237-a576-0e9d4079599e	161	260	0	0	78	12	0	0	76	5	146	55	0	0	0	0
5d6ad982-bb01-4233-b8fa-d129460eec79	233	111	32	41	0	67	74	0	4	5	0	4	21	3	0	45
5d922e48-aa70-454d-9417-c9af686feebc	126	226	12	141	19	113	122	7	5	0	0	12	29	19	16	14
5d9ff58c-5702-48fc-a66a-d1276327fd49	19	250	132	119	380	82	4	86	346	0	193	15	35	15	49	0
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	0	0	1019	520	763	0	141	0	0	342	346	445	79	95	44	17
5dc6f055-c4f6-49a1-a68c-94cf87cbd363	230	193	0	91	0	49	94	19	18	0	0	15	35	5	6	0
5dce221a-c623-11e3-bf01-24c6515278c0	158	20	64	0	0	256	143	0	23	5	0	23	16	18	0	0
5deeaa45-4c1b-4ab2-a487-93c548838f68	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba	412	7	0	0	5	22	0	2	3	0	0	0	33	0	0	0
5df489bc-6178-49e4-8a42-506f70300dff	167	105	0	2	194	189	25	0	15	97	25	44	5	3	6	0
5e9c69d2-c622-11e3-bf01-24c6515278c0	346	45	0	41	21	48	5	1	25	28	71	18	0	21	0	0
5ead73fe-1c34-48ed-b20d-89fc3c82dbd6	0	423	30	27	287	2	0	0	242	0	216	77	0	0	0	0
5ecc88f7-8391-4168-af11-07a6bf9b3652	443	0	1	3	0	0	0	2	0	0	4	0	24	0	0	0
5eddfb26-c623-11e3-bf01-24c6515278c0	13	289	9	60	40	160	95	51	94	58	46	48	58	17	28	0
5ee1dda9-2e84-4617-af09-2ae02873b44d	290	135	0	26	0	37	23	0	2	2	1	9	38	2	0	0
5ee28a35-7aa0-48e3-9c14-daca7b0241fe	440	0	0	0	0	0	0	4	0	0	0	0	25	0	0	0
5f00a760-fbc0-41f0-b92b-b3c553eac0e5	289	82	94	0	73	47	0	114	40	0	86	0	7	7	0	30
5f096d7b-a1ea-4cc2-af73-10108089ae84	329	33	0	20	0	70	9	0	3	0	7	0	33	0	0	14
5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	384	0	2	0	0	65	13	4	0	1	2	0	17	0	7	2
5f18b334-6616-406f-8f33-0592b56c14e6	370	20	6	7	0	39	17	0	0	2	0	0	31	1	0	0
5f53bcda-2fd3-4574-9cc2-5efe353372b2	427	17	0	0	0	0	9	2	0	0	0	0	26	0	0	0
5f94cb62-4019-47ff-bf6a-eeda8e9e033c	239	70	78	0	0	126	82	0	28	12	14	25	24	18	0	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	379	8	0	0	0	59	13	1	0	0	0	0	29	0	0	0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf	91	276	44	56	64	103	55	22	38	38	32	23	24	7	28	26
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	231	81	23	20	0	137	75	16	3	12	0	17	26	3	0	11
5fe83740-0688-46fe-97b4-4c7c8cfa206e	415	4	2	5	0	6	0	0	0	0	0	0	35	0	0	0
5fe8a231-bbac-4f91-a47a-0de4fee752d3	407	12	0	0	2	10	0	4	0	0	0	0	30	0	0	0
6012cb02-c623-11e3-bf01-24c6515278c0	243	69	35	0	38	122	68	7	9	19	0	9	16	6	21	0
603594e3-e427-494c-b9ee-e872d6629563	387	26	8	26	0	29	50	0	0	0	0	23	21	9	0	0
60413de1-6cd2-4f74-8180-3bdd394d6d16	171	67	0	315	506	110	80	238	63	3	0	83	8	0	375	58
6051f40a-99e5-4461-9255-0e70d757b4d5	153	129	131	215	32	135	74	0	0	11	116	13	8	12	0	0
60525b38-c34b-479b-86d3-013c7e567b8f	0	183	320	829	424	26	87	87	248	12	108	0	125	35	32	84
606111e3-6b7d-42a6-b7d0-9d6c3e33acd6	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	395	25	0	0	0	37	35	1	0	9	0	0	0	2	4	0
60aff7a0-4960-4ed1-922b-3233ccbfdba1	250	20	91	38	65	141	122	86	28	24	0	34	4	10	0	23
60c33e32-7e19-4e71-b075-a63fcf27e660	295	0	111	174	30	104	91	6	0	0	64	0	20	1	4	5
60e78c80-41a5-456a-9a81-9007d18fd72c	15	175	43	210	0	217	55	0	239	28	156	0	0	8	10	9
60f81dba-c623-11e3-bf01-24c6515278c0	269	54	19	30	19	110	53	8	36	11	15	0	23	4	38	0
616ff577-c5c3-432e-a857-f29901de119c	426	8	2	0	0	5	16	2	12	4	0	1	26	0	0	0
6172ca02-c622-11e3-bf01-24c6515278c0	259	87	26	0	0	118	83	17	22	11	7	26	9	1	0	5
61973578-4c0d-4a3f-b9c4-f96ceab24629	144	290	58	35	0	7	195	0	162	16	0	93	63	0	0	0
61a48c69-4f7d-4dc6-aff7-88a6c33137df	362	39	24	0	0	34	24	2	23	0	0	0	35	0	0	0
61cad26a-cbc6-4977-83b9-dc61e49f2861	88	254	0	185	22	136	116	12	12	9	3	36	39	42	0	35
61d941f1-87df-43af-8a29-b6809c809275	293	69	10	39	0	84	113	2	27	17	0	13	21	2	0	17
6218f366-d5d2-4289-a95e-eeedfae7523a	132	203	0	80	19	63	177	88	283	49	0	23	14	122	0	0
622eaa04-b8f9-471b-98b0-7befd119f14c	72	150	224	133	14	91	44	0	191	108	252	125	27	55	9	34
6239e340-d50c-45b1-a7ca-e1135671ae0f	419	0	5	0	0	18	4	2	0	0	0	0	29	0	0	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	328	54	5	11	4	63	35	12	30	15	7	7	22	7	0	8
627823ec-c623-11e3-bf01-24c6515278c0	0	385	0	69	479	85	0	0	181	0	110	0	0	15	14	10
6297aa77-37a0-4f46-987b-32bd8653c0c2	331	32	10	8	3	71	27	0	17	0	0	0	27	9	0	4
62ac7c91-da99-4144-b927-e90528dcd8d4	410	21	0	0	0	0	7	2	0	0	0	0	28	0	0	0
62ea1264-47b6-4a6b-9fa6-779837f8e905	410	11	0	26	0	0	48	5	18	0	0	7	30	0	18	0
62fceb56-8c6e-4d20-9d2f-5b7042854d23	420	5	6	0	0	0	4	0	0	0	0	0	32	0	0	0
631ab9d0-5400-400c-b0bc-c3e576bcfe06	267	37	105	37	0	119	110	0	16	0	0	0	28	4	16	0
631eedb3-dbd1-4606-90e1-ea91b9a77a5a	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
632f3eb0-c623-11e3-bf01-24c6515278c0	323	86	2	2	4	49	19	2	8	0	15	17	23	1	5	2
637208b2-d8b6-45a3-a389-6f34db18fea4	394	0	0	10	0	35	0	0	0	0	0	0	28	2	0	11
63762458-902a-4329-a823-703b54cb5f9d	285	55	24	11	6	104	66	0	10	2	0	3	23	0	0	0
638e80c7-9a6e-4a32-a621-fc4168e72343	425	0	0	0	0	0	0	2	0	0	0	0	31	0	0	0
63a907ff-1042-4f9c-a385-55a32b3e103b	394	15	9	11	0	40	10	0	5	4	24	0	4	3	0	5
63adc09c-e1b1-40dd-9c35-2f8276b656fc	264	46	54	30	20	107	67	0	36	14	24	5	29	0	1	21
63bc376e-5a3d-44fd-8d77-686dfc41e458	378	0	0	8	0	49	4	5	0	0	0	0	30	0	0	0
63d0c49d-918d-41fb-808a-1f8001981917	439	0	3	0	0	0	0	3	0	0	0	0	24	0	0	4
63db50d6-5ef2-44d0-9906-26eae74ecf44	102	0	0	0	294	130	0	1439	0	292	436	794	288	56	0	0
63ea274b-d42b-4787-9c54-8ee95ea376ec	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
63f5bb12-1b20-49d4-9e98-570e368f947d	433	0	12	3	0	0	4	1	0	0	0	0	31	0	0	0
63faa59e-6649-412e-823a-338d0662ec72	376	54	0	3	0	20	36	1	0	0	0	0	24	2	0	0
63fef3fe-c622-11e3-bf01-24c6515278c0	243	127	0	24	0	102	92	0	2	0	0	19	16	1	10	3
6400c324-2c94-477d-acb9-669d4ea46f1e	438	0	0	0	0	0	0	3	0	0	37	0	0	2	0	2
642e1379-1061-40bc-9a4c-f7c191e84d9d	42	266	112	227	209	110	33	44	95	0	129	160	33	15	0	42
64446aec-c125-4c81-b9cc-62482cb1aaed	397	0	26	0	0	35	33	0	2	0	0	5	30	5	0	0
644c669b-937b-4adc-81b9-6a1811cba9da	336	46	11	9	1	76	58	2	13	2	10	0	6	2	8	3
64623aaa-a274-4baa-8b71-958d9c8df733	67	53	558	568	338	0	132	137	160	109	219	115	170	25	41	58
6495e68e-1434-45d3-a03d-f286447dda79	27	256	43	202	155	154	59	5	37	74	54	37	31	38	0	37
649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	0	307	161	209	193	113	84	169	14	26	97	176	57	28	13	40
64a17d5b-8f40-4ccf-8f2f-e68c5fe6b1ff	425	0	0	6	0	0	0	1	0	0	0	0	32	0	0	0
64b80154-c623-11e3-bf01-24c6515278c0	285	106	0	27	9	75	26	1	0	2	6	0	28	0	10	8
64c2e6a0-2341-49c4-a6dd-656e7bb505dd	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
64dd81e1-35fa-4579-8a4c-f7486adbb949	295	42	63	140	273	60	3	10	0	0	0	80	0	1	62	79
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
64f696a6-58b2-40a8-b848-fd775cd52529	448	0	0	0	0	0	17	3	1	3	0	0	7	0	0	2
6507e084-c038-4ba6-a431-fb9a53190d5f	323	61	4	0	0	69	41	35	5	8	0	0	22	0	8	2
650fe009-da01-4717-89df-9c95fafe3d7e	234	181	0	64	6	50	42	5	23	1	8	0	29	4	0	0
6527aa5a-c622-11e3-bf01-24c6515278c0	344	37	23	1	1	52	24	3	18	0	10	0	24	10	24	0
654dba9f-cfe5-4121-97c7-868613cdef53	218	143	0	52	18	92	16	0	21	23	62	0	8	1	15	0
6551ec26-4166-4d4f-bee2-444ea2466978	345	49	0	0	0	56	15	0	17	1	1	0	32	0	0	2
65723119-bdfe-46f0-b629-c171023abd71	354	0	0	115	380	53	194	208	0	0	9	571	55	0	22	37
65be412d-46c3-4cbf-9b46-b35351e53065	0	273	210	199	294	139	65	0	0	6	107	176	1	30	13	0
65d2dbc3-a163-4696-b246-47a430e66572	268	122	21	16	0	73	94	0	0	0	0	0	13	5	3	9
65f702b8-c623-11e3-bf01-24c6515278c0	262	65	0	11	14	105	7	0	45	0	8	0	50	6	0	0
65f9a820-f026-4a10-8bb7-1fbc3b38321e	35	385	9	384	43	41	51	17	35	0	38	0	90	9	0	30
6622f932-c622-11e3-bf01-24c6515278c0	394	29	11	0	0	18	18	0	4	6	0	2	23	4	0	8
66290cc6-1f1f-4a0b-83d1-423952da4840	295	9	26	0	23	115	6	55	10	18	41	0	24	0	0	20
66701395-5a53-41bb-866b-3bbf08bc33ab	431	0	0	9	0	0	0	0	0	0	13	0	11	3	2	1
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	0	249	230	148	0	142	373	0	34	0	1	169	55	15	5	20
66b4a1f3-480f-4050-96ac-920c1c080864	414	2	2	0	0	22	13	1	0	0	0	0	25	4	0	0
66d312fc-809d-428b-98e3-a29d211db35c	264	73	14	62	36	82	25	47	3	50	0	4	37	87	0	0
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	443	0	0	0	0	0	6	4	0	0	0	0	18	0	0	0
670f971f-a525-4ef8-91ba-610cfbaeb914	208	160	24	30	0	96	87	0	0	0	0	19	29	1	0	0
67189cd8-c623-11e3-bf01-24c6515278c0	290	59	0	18	13	91	6	8	6	15	10	0	37	8	3	0
6726c157-f688-491d-8b56-35628645df89	262	85	99	61	0	64	101	0	0	15	31	0	7	5	66	0
674819dc-c622-11e3-bf01-24c6515278c0	286	46	10	51	0	103	68	0	8	2	0	11	31	4	2	11
675a5a32-b405-4f03-bfcd-756343d1dfaf	235	18	0	11	59	194	0	29	0	0	74	21	0	6	0	2
6763f295-f2bf-4975-bea5-c1a490d9a1fa	396	51	0	0	0	0	23	1	0	0	0	0	26	0	2	0
6764e0a2-7a78-45c1-9189-6001c6518ce4	0	161	568	484	235	13	233	0	51	155	168	367	166	43	0	10
6797443c-eb4a-4654-b957-c0056e5a4206	0	317	125	220	0	113	85	0	0	11	99	84	71	16	0	10
67a2e34f-454e-4253-8f22-262fc74d312c	425	0	3	0	0	0	0	0	0	0	0	0	33	0	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	315	0	0	0	0	0	0	1492	150	0	234	666	102	0	0	0
67f88cd9-ab77-4227-a8d7-5512246f9772	439	0	0	0	0	0	7	3	0	0	0	0	25	0	0	0
68054218-c623-11e3-bf01-24c6515278c0	0	408	127	347	0	0	182	0	54	12	65	161	103	11	7	45
681e2301-2057-40e4-ab63-934775d63faa	310	40	0	19	12	89	23	5	3	7	0	0	31	0	14	0
6821446e-8e76-46fe-b0b9-47feb46d2585	61	225	238	287	74	97	113	12	0	0	157	44	38	7	0	3
6847e993-1414-4e6f-a2af-39ebe218dd7c	439	0	0	0	0	0	7	3	0	0	0	0	25	0	0	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	1	203	140	337	242	153	74	62	74	51	37	0	92	22	33	77
6867811f-ac89-47da-b5dc-1270033c36e7	285	6	109	195	24	107	95	4	4	0	67	0	24	1	4	4
687baf0b-aed9-4ab2-adb6-556a1d177a24	340	7	4	0	5	85	24	0	16	0	1	0	29	1	0	1
68956108-2606-4696-b038-462b6c432398	439	0	0	0	0	0	1	2	1	0	0	0	23	2	0	5
68b7fdb1-22b5-4152-9e69-a41151640cd8	257	119	0	61	0	76	18	0	0	0	4	0	45	2	0	0
68ba1105-569a-4209-9b45-0e2d64931806	326	20	22	18	1	95	85	4	24	10	0	0	7	18	0	6
68c2a355-862c-4657-b296-5776ed8447b0	365	4	31	37	0	32	21	0	51	10	24	0	27	0	4	15
690e481c-c623-11e3-bf01-24c6515278c0	0	251	130	14	379	174	9	44	36	87	88	2	10	6	3	19
692dfa4f-45e5-4183-b5da-6650a1fbcabd	238	58	91	8	51	131	124	20	27	0	19	41	2	6	12	12
6947cd78-0a51-4949-8383-343f9122d953	344	63	2	0	0	34	37	0	0	0	0	4	28	0	0	0
6962bc97-fbb8-4220-a600-e3c251e245cb	54	78	152	189	274	247	29	46	0	31	84	69	39	5	42	58
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	222	146	18	227	59	80	191	36	49	24	2	7	8	5	7	15
69d6142c-3a16-46c9-8bed-1f4edc267c4d	408	0	1	0	3	28	4	3	4	0	0	0	29	0	0	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	319	67	10	0	1	67	61	0	15	2	0	6	26	1	1	3
69f37546-c622-11e3-bf01-24c6515278c0	321	68	0	8	0	73	36	0	4	2	0	0	23	2	0	3
