Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E
bd1ce02b-bfaf-4cde-aaac-06097a12e248	456	0	0	15	9
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	459	1	0	10	11
bd2ec47b-a120-4b3b-b10d-aee09805ab33	468	0	0	13	9
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	194	440	361	0	257
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	367	0	117	164	0
bd3e88b3-b37c-4641-85fa-d8125ba324ca	134	114	484	753	0
bd403458-5154-488b-931a-a7e737a6bf8c	441	0	6	27	2
bd6bd940-ef06-433a-80d9-dca5683e9cd2	363	0	116	177	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	409	0	65	100	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	426	0	30	31	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	434	15	35	22	1
bea0e802-96d3-46e2-8030-17019a71e0bb	456	0	1	17	6
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	197	16	544	109	43
bef21282-c622-11e3-bf01-24c6515278c0	193	114	314	636	0
bef23192-57cd-4301-b7a7-5e82ca62482d	452	48	0	0	0
bf24366f-fd91-4d84-8b3d-eed80064250d	457	0	0	17	6
bf7462a2-394f-4838-bcb6-4d0126fa48b1	259	950	0	58	310
bf91afc4-aa2b-4365-80c5-b98c9d118e10	446	30	0	0	0
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	2231	36	980	0
c00d925a-ca4d-4561-a8f2-d4542f218086	456	0	3	32	2
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	329	437	0	753	0
c016d025-3c92-41c5-b846-493b1fcce79e	346	453	0	192	697
c021b61c-c622-11e3-bf01-24c6515278c0	234	100	352	142	0
c0523251-3ac2-4292-bb00-9ae9ea9009f6	371	228	60	0	58
c05adc19-2e01-4712-a35a-69eee4d40998	282	665	63	240	444
c065761d-f775-457f-bda0-4c7c257a701e	277	773	14	258	0
c0812962-a345-48b7-aec0-01336c2d1eed	435	15	11	26	16
c082dc34-457e-40ec-8258-e11e8ed362c2	445	0	0	28	6
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	330	0	224	150	0
c121de15-78f7-4698-91bf-fd0485c466c2	444	0	0	5	12
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	435	0	23	20	6
c13fb736-614c-4d5f-83bf-2d7586f4fb53	210	471	346	0	30
c14407ad-670e-4d1e-9417-2b76f4810fff	461	6	0	0	11
c14b2c74-447b-4526-a6e9-415d2728c7ca	407	0	80	60	0
c158ac2a-c622-11e3-bf01-24c6515278c0	439	0	11	19	9
c15a51cc-4fdc-4343-a410-13ddc238dac8	381	128	59	81	83
c19a1388-95e6-4708-a24c-3738f1908071	458	0	0	30	8
c1abb741-4fcd-4161-b057-c7efd619cc99	431	72	0	0	0
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	130	116	416	952	178
c1d9ed06-7498-4c6c-a0de-dbf28e868109	53	386	411	1546	10
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	441	0	10	15	9
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	281	5	232	387	338
c21a5d55-9790-429f-a4e6-420293c07b53	426	143	19	20	4
c271b7d2-c622-11e3-bf01-24c6515278c0	372	11	119	68	0
c27290e4-6835-448a-abdc-df8ddd5f4630	382	165	16	211	213
c285c2fa-24b4-47a1-874d-86e74b002b05	374	0	107	68	0
c298ec82-8305-4c89-898f-268308f782b2	427	0	48	51	0
c29f6ed6-880d-4f03-977e-1087738e5e60	452	0	0	2	11
c2aafb9c-230a-43df-9a43-b34aa145a7bd	426	0	26	77	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	152	66	497	306	0
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	446	0	0	0	11
c36213e4-c057-46f5-ada5-f1f921855bb4	456	0	0	8	17
c3679262-63d7-463e-9501-6ab3f177aee8	373	49	101	200	7
c3cb64b3-842b-4b42-8c42-020a0206eb06	375	0	107	113	0
c437535b-2acc-4236-beae-94e2c1336830	174	983	113	0	421
c459dba5-b27c-46f0-b5b8-c62d597a0542	430	0	24	40	5
c488a170-c622-11e3-bf01-24c6515278c0	369	0	113	89	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	204	966	0	782	945
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	450	0	0	10	14
c4e048de-1d43-4fbd-8289-9279b16c8a3a	455	0	0	1	12
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	459	0	0	15	9
c556f81b-8a6c-4bbb-876f-2e2ce570c185	316	0	4	605	3262
c56505cb-e150-408d-9df6-3af4e608c376	459	0	0	7	11
c569b867-dadd-4591-af17-7e9b74699561	448	0	12	29	3
c59188a8-c6bb-433c-97fe-69f79a126d03	455	0	0	1	12
c5ad7238-c622-11e3-bf01-24c6515278c0	310	189	172	77	0
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	445	0	0	20	5
c612570a-881d-421f-98b9-0e4563133744	0	1454	451	0	617
c61ded54-f80e-4da8-b1d8-e22551c96118	433	8	38	19	10
c6224ab0-74f5-4f0a-9fe0-c083f806c853	455	0	0	1	12
c642b9cc-bdb1-4796-9692-8be92398be17	432	0	36	41	2
c66926a8-474d-482c-bfb7-043029c8b737	361	0	162	81	0
c66c92d5-df65-46e6-861d-d8a98808e6a3	439	90	0	0	0
c67409b2-ac25-42a0-8543-4636ef132fe4	383	324	0	152	272
c6888be2-4517-41e4-a801-9c915f24e737	461	0	0	21	8
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	253	436	193	198	59
c6a28615-1b92-4085-956e-eeedb2573c03	302	0	183	614	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	397	53	47	158	125
c6d6f49e-6e95-4e41-8388-71f6fe017d80	465	0	0	0	12
c73f3f82-3091-46dd-b667-e96a1d8c501c	456	0	0	12	9
c741fb12-8160-43a7-bc70-2c545ea0031d	353	35	140	83	0
c75cc75a-7496-420f-b526-ea63c77e9839	144	261	307	1084	0
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	457	0	0	0	11
c767254e-b289-4904-a80f-050cf01ff8ba	0	1813	77	1325	23
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	116	1415	103	624	669
c79ce3d3-4758-4f52-9da1-38f994c99f4e	403	223	5	39	0
c7d798b8-c622-11e3-bf01-24c6515278c0	400	16	88	127	28
c8381701-31cb-465a-bdf2-1b8132be7a14	444	0	0	1	10
c8e961b4-e324-40a2-89f6-736ec3845bc9	423	7	34	27	13
c8f61136-0bea-4fb4-bb63-699af7f22146	456	0	0	9	9
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	405	28	74	70	0
c906a13e-c622-11e3-bf01-24c6515278c0	364	330	41	0	0
c955387a-16e5-447c-8e69-e4c04a9861d5	455	0	0	1	12
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	386	43	114	146	57
c971ffa7-ce37-4138-b028-598a30478e25	390	70	100	79	0
c9959f68-c385-4c1f-9188-8203844d288e	177	82	438	373	0
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	389	225	54	22	0
c9ca979d-b3ad-4ff0-92d0-140105413d28	445	0	0	9	7
c9e7c629-7b57-4ede-b315-0cea8c97c48e	349	348	75	25	0
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	308	0	231	175	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	429	0	22	49	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	97	539	480	862	120
ca004926-f3ac-4824-8ed5-d84e62efdfae	0	1617	300	882	663
ca137611-533a-4d20-a85d-8e4c3a1eab2d	425	137	0	0	0
ca284012-bd06-47a3-8a9d-c6b185d87d85	251	0	328	273	0
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	444	2	0	23	6
ca49fdb1-d55a-427c-9819-90980dcd956f	431	0	23	35	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	340	0	192	97	0
ca8fa9f5-3190-440d-9879-22e33d05ca6c	407	0	60	52	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	34	37	908	277	103
cafe9603-a804-48fb-9217-e2d1c3c346c5	251	316	276	277	0
cb381d49-4546-400c-af02-f877083caa0a	282	105	250	204	100
cb4608a7-6aec-4cba-b20f-489e214c9dbd	405	39	61	73	40
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	442	38	9	30	18
cb573c96-f6d4-4897-8919-9827f623b6a7	426	130	0	0	0
cb5e1546-cda6-4991-911c-f3dd9f1a475a	257	33	279	610	0
cb74d12c-eed1-4b14-8f93-d70e625eb65e	447	15	0	13	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	204	395	328	215	89
cb783f8b-d092-4104-b809-3f90b19df7df	326	0	0	1613	1382
cb86fbb6-c622-11e3-bf01-24c6515278c0	413	170	0	0	28
cb89cea8-f78e-4024-97c2-8f24debee1bc	446	0	0	3	12
cba4de91-cce7-4edc-8450-d0a52c959586	420	0	65	54	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	458	0	0	11	9
cc19a480-9c66-4ee8-a0c0-921acac02689	118	612	271	957	432
cc39b534-5ba1-4ea0-956b-676f6732beec	447	26	0	11	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	371	340	24	63	26
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	431	0	20	42	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	445	0	0	4	10
cc792058-c622-11e3-bf01-24c6515278c0	387	17	105	59	0
cc7af465-22ed-485d-a78c-282b840bf7c9	409	42	42	107	12
cc7bba1d-8990-4557-a565-9cff1085f023	444	0	0	13	12
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	290	589	0	321	1120
cd0c3b1f-c73a-4991-8724-4e74381900cb	19	0	984	204	182
cd29af7e-d670-4d8e-83e2-da6e52abda71	452	0	10	54	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	450	1	0	15	8
cd3d7559-b583-4474-81df-4bf9232de3c2	384	329	0	98	0
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	275	623	98	145	239
cda1a403-16b6-487c-a82a-c377d1d0f89d	369	359	32	19	66
cdbbd701-9c05-4f9e-923d-06039dd8a04d	223	0	378	415	0
cdc2c513-590f-444b-9347-32ba365313a7	453	0	0	17	10
cdc672cc-35df-4f10-88f1-d3e40dabf601	415	48	40	16	0
cdcc04fc-c622-11e3-bf01-24c6515278c0	345	207	121	0	0
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	443	2	5	73	1
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	462	2	6	14	8
ce6154e9-3f3a-442f-a608-35e1bab66927	446	0	0	0	10
ce799e7b-30e7-44a5-a185-3e50d5e059ef	118	413	485	379	259
ce85ccf3-6621-4976-b187-2f28d45dd4d9	240	483	242	137	0
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	448	0	0	0	11
cf072bfe-3191-4a71-9e0b-decaa28365e1	282	339	261	0	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	192	520	300	0	63
cf5deb22-f7eb-409d-a0e4-882716199c39	461	0	0	1	15
cf6c7066-6611-43ec-aef1-295a976cce5b	82	586	399	461	0
cf777ef1-765f-4828-b789-f5aa6722eb35	389	22	91	130	0
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	306	502	82	28	66
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	444	0	0	1	10
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	453	3	13	26	0
d01710f9-efc8-4b5f-9e53-300b30f9219f	456	0	0	59	3
d02597f8-3ac7-4165-a65f-0e134e5d215b	406	111	48	54	35
d0469256-c622-11e3-bf01-24c6515278c0	328	0	182	138	0
d053f88f-09e6-472e-a691-bb293c461399	369	33	134	101	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	365	27	101	311	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	341	244	81	207	183
d0a0d845-32e2-4590-b909-29bd27b92900	387	322	0	261	46
d0a33fd2-085c-488b-b843-2ca97c85a5cb	444	0	0	1	10
d0e033bc-8e97-4322-b3b1-8626f1e2449b	383	142	124	506	312
d0f4dd92-a63b-4766-8889-5327fca1bd91	359	0	123	150	0
d1132127-1250-43af-9c16-425798a3d1a7	413	0	79	84	126
d113ce88-04ab-4675-b363-92f80c28de34	463	0	0	0	12
d12cfd8b-682d-41df-acf8-ee7f68a6241c	108	530	270	1251	98
d17c2123-d262-43f4-9d06-3547f991cde7	460	10	0	1	12
d1804679-e728-4597-ac69-49554c087b9e	255	362	325	0	9
d182b67c-c622-11e3-bf01-24c6515278c0	361	149	148	68	34
d1842491-29ff-4801-8c8a-4d619f749dd1	231	471	201	5	721
d1875ee6-6677-4117-a7a8-930ab5cde775	313	0	281	83	0
d18c6e64-9598-488a-8ab3-3652072f9277	252	288	226	316	132
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	454	0	0	13	10
d1cebf4a-4127-47ee-85cb-465fca2ac445	413	0	58	50	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	456	0	0	9	9
d252a54e-0377-4b3e-8228-26108ea704fa	442	0	8	22	2
d252f328-4583-4e97-9a71-bb2885f06f73	349	270	86	0	35
d25a4c65-9cb4-4611-909e-e68f93408d84	429	226	0	30	22
d2620dab-4319-499a-b8f1-9575aaf8f4f3	384	7	108	117	0
d277e679-9fdd-44cd-9f2c-f9927e44d721	385	0	132	72	13
d2ab2555-7288-47a4-a80c-bf62d65b67b8	248	118	327	231	66
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	454	0	10	23	7
d2b7bb0a-c622-11e3-bf01-24c6515278c0	455	17	0	32	0
d2e4dc23-992d-4e44-add4-2972718083cb	78	952	428	0	283
d31cce9d-1b38-44fd-9378-0d128e12a011	420	0	69	82	3
d32f41fb-0744-4a62-81f6-0260c4920049	352	0	150	247	0
d333b55b-8bac-4a99-9d23-3cc0c25057bf	308	219	223	0	25
d3709eea-ca2a-49ac-b79c-871a5473d450	414	48	45	35	16
d392ded3-afc8-4c79-b278-40245f18f2f8	239	513	205	0	148
d3ad5b5a-c622-11e3-bf01-24c6515278c0	367	11	159	78	6
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	359	157	89	243	0
d3b72600-a888-4ef6-ac5d-661c105405dd	389	6	82	82	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	255	688	121	288	97
d3daf373-1485-455e-a0a1-8e33d215d623	260	0	269	389	0
d404ac28-da11-4746-9c3b-cf0b1888f67b	363	209	80	35	0
d414e076-dcb6-4edf-adef-0abdc57354ea	444	0	2	34	4
d429c27a-5963-42fe-b3a0-7252c20669d8	442	11	34	50	0
d432e99a-67fb-4609-b90f-99438eee7cae	367	188	108	56	0
d452293a-6148-4fcf-9fbc-446815016751	315	415	101	120	26
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	363	0	120	262	119
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	359	366	31	53	249
d4b80307-abbd-48bb-b52c-6dcd409699a2	382	10	112	141	34
d4bf6034-aeae-48a6-907b-10e2cc904015	52	1924	0	747	63
d4c6061b-5019-4564-806d-4e75910a4690	461	9	0	4	10
d4c9e5c6-c622-11e3-bf01-24c6515278c0	410	0	84	52	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	328	5	188	178	0
d4ea36e2-1323-4441-8c63-40ce269608f4	444	0	2	8	11
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	443	0	0	5	10
d515c7d2-2314-46bf-9736-ff3f3d2ab599	468	0	0	12	9
d5372745-95cf-4572-a6e7-e7f5b796911a	0	2882	135	188	1070
d53c2680-89ac-4f87-a7ba-f4c669546b76	309	218	159	84	0
d5423a93-0a72-43cf-a7ae-9011f47553c7	434	0	19	29	4
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	341	183	141	0	0
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	260	620	120	174	129
d5796835-d6cd-427e-a398-5fbef88b0648	413	0	59	51	0
d5c87d16-172f-4790-8867-949dcaa534d4	447	0	0	23	5
d5f92ce6-796f-480d-bf98-e1080a279207	445	22	25	8	2
d609ce92-9edd-4286-bd5f-b93304cae9a2	429	69	0	0	0
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	359	0	135	376	0
d60f880a-c622-11e3-bf01-24c6515278c0	381	77	90	140	212
d648c804-4eaf-4252-8b6f-13378158a07d	437	66	0	0	0
d6738c83-7b52-4224-846a-67bd085aaab8	400	4	75	111	0
d67cad13-e849-48b0-926c-10b6046ba0b9	156	1303	0	352	691
d692ecd0-2433-426b-9af2-a30c44a80f7c	422	2	38	44	0
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	448	10	14	25	10
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	456	0	0	16	8
d6faafa5-7279-4dc3-be71-45af5c855b34	462	0	0	23	5
d707940e-0f9d-4da3-9380-90a422e44efd	207	306	349	180	31
d709d214-02ee-46c1-a73a-e7074cb2623e	411	0	64	110	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	442	41	0	0	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	404	195	46	0	0
d74be531-b0fd-42c3-954e-4a4f7eef922a	445	0	0	9	8
d7578910-c622-11e3-bf01-24c6515278c0	398	0	108	32	1
d7f8e1f3-a9a7-4929-92df-1283bac815d2	383	0	101	246	0
d8415cf6-8e4d-4c54-811e-199da14237f1	458	29	0	9	0
d876d576-c622-11e3-bf01-24c6515278c0	327	62	200	49	26
d88296ac-bb0d-47ab-9051-6c358f0af780	459	0	0	10	13
d884d070-6077-4155-9978-76aca7ba1e76	455	0	0	13	9
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	438	66	3	55	0
d8c2b4b2-e12b-43d2-bafc-87b29f027797	0	2318	0	1062	120
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	99	872	187	1169	525
d8d5585d-32cd-4ac4-b410-a4122a17a558	101	582	265	1304	0
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	363	28	142	113	18
d8e2af63-afe0-4f15-88b4-78118cf68160	436	0	16	21	1
d8f0becd-fda8-41f4-a424-e082f9eae22c	157	1344	0	777	49
d8fbb398-d1da-4444-984a-22c8523625da	0	1429	499	676	261
d91e1a92-837d-44d6-92d8-419f435effe0	430	29	47	21	18
d91f487e-0895-44ef-aeb1-a62bd576f8b0	295	261	161	433	292
d926a39f-d057-4e78-8907-b74f52157d99	447	93	0	0	0
d9338d73-1d5e-4808-91f2-b5a09f7342de	455	12	0	19	5
d9690a27-bb02-498e-b15c-ee76e31d16ee	387	0	109	108	47
d991f23a-dc1b-427a-b798-bd4187d3aa02	457	0	0	16	9
d9c5493e-f969-4c04-a646-9a3134011021	403	34	57	54	113
d9cd7f95-07d3-4b87-be83-87340b08d249	294	315	155	170	32
d9e66fc5-9018-4568-b388-c5eb756f7823	224	119	343	273	0
da10f77f-4414-4125-b359-de596421cca6	456	0	0	9	9
da1ed4b9-f428-48aa-834d-1d9673999044	293	509	90	332	153
da43386c-47f8-4e03-b6ca-8b94e13792e7	9	1761	137	862	0
da5b9926-c622-11e3-bf01-24c6515278c0	150	138	515	318	25
da910f22-126e-41dc-be6b-47c8f69ad106	227	202	305	591	94
dabb5a94-9706-4429-8db0-c328e2004340	68	1459	292	0	98
dabdd983-a819-410e-bfb8-5c66a66cf5ab	448	0	14	24	3
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	446	57	0	0	0
db198301-6c69-4d56-88d1-c650406423dd	402	0	73	173	0
db2a1df8-487d-4dad-a347-5c5ed539d5ad	395	61	114	88	16
db37739d-af50-4e63-9147-1a7d25630ac6	438	0	14	16	3
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	449	0	0	6	10
db45d81f-695c-4f99-beea-6dbec1ff47fc	99	822	497	70	331
db4d1d04-1189-4c0e-99a7-904667af07b5	437	13	11	38	8
db650eff-4e2c-4ce3-9124-7697b6e03359	364	80	85	242	749
db98d6d5-94a5-4559-8f29-49eb74f83ce3	444	0	0	1	10
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	434	0	18	29	3
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	446	0	0	0	10
dbae3c4e-6d66-483a-a611-7285067bf85c	408	2	76	42	4
dbbd54db-4470-4df6-b5be-3e175c7133b0	196	0	423	289	0
dbd834cb-b14f-4380-9741-f96551268447	368	17	117	114	0
dbfa4e8a-c622-11e3-bf01-24c6515278c0	378	0	109	67	0
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	232	0	492	83	56
dc107863-2c7d-4b19-8afb-666c7798f0da	409	25	76	82	0
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	279	328	242	43	0
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	407	0	73	103	0
dc505248-ed04-4f77-a7c6-3fefbc5df27b	432	0	43	19	1
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	3091	0	83	3478
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	462	0	0	3	10
dc7faf84-4438-447b-abcf-a3af87043654	375	131	64	10	0
dc85552c-2488-48d9-9da1-67a380945b85	308	0	221	342	0
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	392	208	20	65	0
dcc938da-3e45-4c2f-ae0f-47817be04518	351	0	212	44	13
dccddb92-bb26-4dc9-a935-2320d089a54a	459	2	0	15	6
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	94	261	498	515	0
dcf45005-7e6d-4c26-9994-f973da7e814f	416	173	12	0	50
dcf98acc-736b-4af6-bdca-a320a413165a	307	0	205	360	0
dd09c7aa-744a-413d-839f-e75e1825f9f9	420	153	0	0	0
dd2e7b3c-c622-11e3-bf01-24c6515278c0	409	0	95	68	0
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	459	0	0	3	12
dd5ed858-0623-4387-b1bf-109175c32ef4	445	0	21	34	0
dd67dec6-35dd-4efe-b913-ed4884855365	330	488	59	17	228
dd7d623b-b9af-4147-9aa6-e09793691f10	410	0	93	60	5
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	424	58	57	81	0
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	433	0	37	120	0
ddb6c68e-0c90-4bde-a011-523600ce8b29	443	0	0	13	8
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	437	0	17	122	0
ddc7377d-82c3-480a-be3c-3d1da52c77d4	362	31	0	476	1170
dddea2e4-b8c3-4157-9d92-6de472e8375a	460	0	0	1	14
de4c3f91-d164-47df-9971-feba840d247c	421	0	39	28	0
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	474	0	0	18	10
de4f520c-c622-11e3-bf01-24c6515278c0	398	79	71	40	59
de4faf55-1bcf-427f-b019-829bb4b64ff1	398	0	76	90	0
de55876b-5d7d-46e7-bf3e-35db7a155300	444	0	0	1	10
de581588-be15-4bf4-95d1-aa5478b53ab6	311	292	145	226	275
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	156	934	226	130	35
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	254	434	214	173	242
de92d076-24b7-46eb-8df6-56094d264f3b	446	0	0	16	6
de99a4de-e916-4572-ac9e-73e341827229	445	0	0	21	5
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	408	0	68	31	0
deb9fbb6-656b-41ce-8299-554efc2379bd	260	0	282	347	0
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	13	1745	292	142	400
decfb419-63b3-47b0-9dfc-baae180566a0	449	0	0	31	3
ded2689b-8e37-480c-b37c-acc538e54ddf	209	0	336	385	0
ded8b673-53df-4038-a375-7cd0fd2a1b9f	213	2	400	802	48
def5526a-774a-4704-bb24-10c4e713649a	456	0	0	13	8
df291849-4c35-44e1-b013-8f6b7ee36113	169	1153	38	497	801
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	436	0	37	72	0
df4366c4-170f-4233-b577-a8ea277b069c	70	2435	0	854	2408
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c	444	0	7	11	11
df814571-57f1-4e55-bc1a-c892c568c4ba	420	0	46	40	0
df8a913c-5160-4fc5-950d-7c890e24e820	261	749	50	163	434
df9f8c80-c622-11e3-bf01-24c6515278c0	319	0	179	336	50
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	339	18	202	192	0
dfde4013-9062-42f5-a42b-626ef8334a41	311	85	230	97	6
e04bcdff-3206-4c25-bae9-09f0222b074a	89	983	373	198	283
e053d377-e4f2-4aee-af7d-e61605e0f4f5	431	0	28	73	0
e07991a4-0901-4ed1-8704-aa376565d862	356	26	128	165	33
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	399	41	69	89	0
e0aa815f-668a-4de9-bb32-3f215bb7f843	400	0	78	167	11
e1217ebe-1826-41a9-b6c4-702100a66f5e	447	0	0	13	7
e127e9e4-c622-11e3-bf01-24c6515278c0	362	0	134	97	0
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	420	0	51	41	0
e1df938f-1f23-4291-98ef-13db6debb796	394	206	20	0	6
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a	456	0	0	18	13
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	452	0	6	32	2
e23462f2-cb86-4a3e-8521-221f4bec247c	435	0	68	46	121
e23c591e-c622-11e3-bf01-24c6515278c0	384	43	97	24	0
e2774050-1257-4c29-b201-d79ce70fe17e	384	105	87	0	0
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	424	0	33	46	0
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	302	24	234	280	0
e2b5c926-491d-430d-8d9c-5c73d7752d1b	299	271	157	225	302
e2e6a409-b64d-463c-ac3b-e7987a3124f0	364	0	158	130	0
e2fa7251-507e-4d76-95a3-a228adc3885a	387	0	89	103	0
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	416	81	34	32	0
e34bcc5e-c622-11e3-bf01-24c6515278c0	420	21	52	33	0
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	457	0	0	25	5
e3ef5cad-4d6e-4f04-babb-a908ee02644b	396	264	15	0	14
e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db	366	0	155	150	0
e45f3391-2e74-4767-817a-280cebac7c57	120	1449	0	849	540
e4aaca83-3ae9-47f6-a975-c144767ad705	119	1346	0	600	482
e4c8c7f0-5bac-4d59-91c4-c98207150548	238	29	360	219	0
e4fd1b3e-c622-11e3-bf01-24c6515278c0	413	0	59	58	0
e5193d7e-e8b7-4098-bf98-8b3a62781d13	290	214	213	163	0
e52ffa79-557a-4024-81f3-f3826c227ec5	130	946	292	509	257
e541b5b9-546d-47bc-acd6-4006ce0eec1d	469	0	0	29	5
e5593865-5f8e-4a4c-b36f-73fbe64d66da	328	148	57	521	292
e55f338f-97e2-4394-ae23-c92606069485	311	201	193	150	101
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	222	460	209	456	0
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a	455	0	0	13	9
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	434	136	0	0	0
e6168db0-d12f-4218-8ab9-bd704201cb2b	130	0	509	768	0
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	448	6	0	0	11
e64e9f76-c622-11e3-bf01-24c6515278c0	320	143	171	171	40
e6772001-dffc-4fb4-86e9-6c395edd176d	388	0	96	96	0
e6801359-d1d7-4871-b2fb-180674a2e469	430	63	0	110	283
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	460	15	0	0	6
