BP10MB[0],BP10MB[1],BP10MB[2],BP10MB[3],BP10MB[4],BP10MB[5],BP10MB[>5],BPArm[0],BPArm[1],BPArm[2],BPArm[3],BPArm[4],BPArm[5],BPArm[6],BPArm[7],BPArm[8],BPArm[9],BPArm[10],BPArm[>10 & <=20],BPArm[>20 & <=30],BPArm[>30],CN[0],CN[1],CN[2],CN[3],CN[4],CN[>4 & <=8],CN[>8],CNCP[0],CNCP[1],CNCP[2],CNCP[3],CNCP[4],CNCP[>4 & <=8],CNCP[>8],OsCN[0],OsCN[1],OsCN[2],OsCN[3],OsCN[4],OsCN[>4 & <=10],OsCN[>10],SS[<=2],SS[>2 & <=3],SS[>3 & <=4],SS[>4 & <=5],SS[>5 & <=6],SS[>6 & <=7],SS[>7 & <=8],SS[>8],NC50[<=2],NC50[3],NC50[4],NC50[5],NC50[6],NC50[7],NC50[>7],BoChr[1],BoChr[2],BoChr[3],BoChr[4],BoChr[5],BoChr[6],BoChr[7],BoChr[8],BoChr[9],BoChr[10],BoChr[11],BoChr[12],BoChr[13],BoChr[14],BoChr[15],BoChr[16],BoChr[17],BoChr[18],BoChr[19],BoChr[20],BoChr[21],BoChr[22],BoChr[23],type
306,9,6,1,0,0,0,38,2,6,0,2,0,0,0,0,0,0,0,0,0,1,10,33,3,1,0,0,14,22,2,0,0,0,0,17,7,1,1,0,0,0,0,0,0,3,3,6,23,13,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,2,2,0,2,1,0,0,1,0,0,0,0
216,20,59,11,8,4,4,14,1,6,1,3,3,5,1,3,1,4,5,0,1,13,50,93,56,28,34,5,3,151,42,34,16,10,2,45,59,4,9,4,3,0,1,12,31,33,42,82,76,2,0,0,0,0,1,0,0,26,7,6,9,6,11,4,1,9,6,24,7,8,0,4,8,10,1,3,12,8,1,14,0
234,60,23,5,0,0,0,16,4,10,6,4,1,2,2,0,1,2,0,0,0,4,11,33,38,26,27,6,3,58,33,11,5,14,0,36,27,1,2,0,0,0,0,0,0,4,18,46,75,2,0,0,0,0,1,0,0,11,5,11,3,8,8,8,12,3,7,1,6,3,2,4,4,3,1,4,2,0,2,3,1
304,5,11,1,1,0,0,37,3,6,0,0,0,0,0,1,0,1,0,0,0,1,17,32,5,2,1,0,15,29,2,3,0,0,0,18,5,0,0,2,1,0,0,0,0,1,8,14,26,9,0,1,0,0,0,0,0,1,0,0,0,7,5,0,2,0,2,0,1,1,1,0,2,0,1,0,0,0,1,1,0
230,4,75,1,8,0,4,12,0,10,0,10,0,6,0,2,1,3,4,0,0,17,55,115,21,11,16,2,2,133,45,20,6,7,2,8,61,1,9,0,6,0,1,15,43,31,14,52,81,0,0,0,0,0,1,0,0,8,14,12,6,2,10,5,4,16,4,4,3,1,6,3,3,5,1,2,6,1,0,5,0
310,8,4,0,0,0,0,42,2,2,1,0,0,1,0,0,0,0,0,0,0,1,8,26,5,0,0,0,18,14,2,0,0,0,0,22,2,1,0,0,0,0,0,0,0,2,2,4,21,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,2,1,0,2,0,0,1,0,0
202,11,71,7,15,3,13,7,2,9,1,5,1,4,1,2,1,5,7,2,1,4,22,68,78,83,91,37,1,111,92,60,33,35,28,74,95,0,11,1,4,1,1,12,49,40,91,104,86,0,0,0,0,0,0,1,0,14,12,17,11,13,10,20,5,19,18,6,14,10,13,11,10,50,8,26,6,9,3,9,0
198,3,92,3,26,0,0,9,2,3,2,9,2,3,3,3,0,4,7,1,0,57,43,169,13,17,23,2,2,109,141,20,16,14,0,6,94,1,14,0,8,0,1,13,71,48,23,72,96,0,0,0,0,0,0,1,0,11,13,14,14,10,4,12,8,6,7,6,7,6,2,2,9,6,4,1,3,2,0,7,0
271,29,14,2,3,1,2,21,10,4,7,1,1,0,2,1,0,0,1,0,0,4,14,35,26,9,24,4,6,67,10,11,2,2,0,28,13,3,2,1,1,0,1,0,1,9,23,31,45,6,0,1,0,0,0,0,0,27,1,5,2,3,1,6,4,2,0,3,2,1,1,1,7,3,0,2,1,2,1,5,0
224,33,32,12,9,5,7,15,5,7,3,3,2,1,1,4,0,0,3,3,1,6,7,35,57,52,83,31,3,103,34,40,20,31,19,73,41,9,3,3,2,0,0,5,4,6,66,121,66,3,0,0,0,1,0,0,0,22,14,14,9,2,53,3,8,7,4,9,8,4,6,8,8,22,3,13,3,1,1,13,0
172,13,81,7,31,7,11,9,0,4,0,3,1,7,1,4,1,3,12,1,2,30,91,190,47,44,52,5,1,225,111,49,15,35,0,59,126,4,17,1,1,2,1,23,73,53,69,149,91,0,0,0,0,0,1,0,0,18,14,10,11,6,28,9,10,11,9,12,31,3,12,6,5,32,3,6,5,4,3,20,0
240,27,23,11,8,6,7,21,2,7,1,3,2,1,1,2,0,2,3,3,0,3,8,52,49,27,64,44,5,70,43,43,18,47,2,98,29,7,5,1,1,0,0,0,0,12,71,114,45,5,0,0,1,0,0,0,0,4,1,28,6,3,3,1,6,3,3,13,24,2,3,1,1,23,17,7,28,1,4,12,0
267,17,23,5,5,1,4,26,2,4,3,2,1,0,2,2,3,1,2,0,0,3,44,55,21,11,11,8,7,92,17,5,2,5,8,37,23,4,3,0,3,0,0,0,1,13,38,46,49,6,0,0,1,0,0,0,0,10,2,5,0,1,0,2,21,2,1,9,6,4,1,1,6,10,0,5,10,0,0,1,0
196,11,56,15,20,4,20,11,0,2,4,6,0,3,0,1,1,2,13,3,2,43,127,145,53,35,49,9,1,229,104,53,26,16,9,103,87,6,16,5,6,0,1,13,39,40,114,177,75,2,0,0,0,0,1,0,0,18,5,12,31,2,7,7,26,28,7,32,3,7,26,19,13,15,2,2,16,13,15,9,0
202,20,76,9,10,2,3,10,0,8,1,8,1,1,2,4,1,3,9,0,0,5,33,65,74,69,39,11,1,155,62,18,13,20,4,40,58,8,8,1,6,1,0,4,29,42,44,86,88,3,0,0,0,0,0,1,0,18,16,25,8,10,9,17,22,3,10,5,13,2,15,4,10,10,8,3,12,3,3,4,0
201,17,53,17,16,7,11,13,1,6,2,2,1,4,1,4,0,2,7,5,0,18,119,144,70,25,11,0,1,288,62,8,5,0,0,33,47,11,14,3,8,5,1,3,24,44,106,127,80,2,0,0,0,0,1,0,0,11,15,26,16,23,12,7,20,8,8,29,7,19,4,5,8,10,2,4,2,3,2,1,0
162,29,70,22,19,6,14,8,1,3,0,5,1,5,1,2,2,2,14,2,2,30,51,107,112,53,90,32,1,214,91,46,23,58,19,117,95,12,14,3,4,0,0,13,43,34,102,197,85,1,0,0,0,0,1,0,0,37,51,16,14,18,5,13,21,10,29,15,25,2,8,3,8,12,9,9,13,4,8,37,0
181,30,81,15,9,3,3,8,0,4,0,11,2,3,4,4,1,3,7,0,1,10,29,53,91,104,47,5,2,161,86,37,18,13,0,49,76,7,8,5,4,0,0,8,30,35,54,111,101,0,0,0,0,0,0,0,1,22,17,17,21,12,14,12,12,19,9,14,9,5,12,18,6,18,5,9,11,1,6,16,0
211,59,42,10,0,0,0,8,8,5,6,8,3,1,4,0,1,1,3,0,0,4,15,47,58,36,37,0,1,116,50,7,0,0,0,47,31,10,4,0,0,0,0,0,0,10,31,76,79,1,0,0,0,0,0,1,0,17,10,6,10,11,7,7,6,8,14,4,10,3,1,4,4,4,3,2,12,1,4,1,1
244,13,54,1,8,1,1,12,2,10,2,9,3,2,1,2,2,1,2,0,0,14,31,87,44,7,13,1,2,107,38,18,6,4,0,8,51,5,9,0,1,0,0,6,34,22,22,37,75,1,0,0,0,0,1,0,0,11,2,9,3,9,5,8,7,5,7,6,11,1,2,0,2,6,1,2,2,2,3,5,0
227,17,47,9,11,3,8,16,2,4,0,6,0,5,4,3,1,3,0,4,0,29,83,91,29,13,32,3,2,135,71,16,23,11,0,35,45,9,11,3,6,0,1,2,26,24,58,101,63,5,0,0,1,0,0,0,0,5,1,13,6,7,39,2,32,14,1,19,7,4,4,0,2,3,6,5,7,1,4,6,0
276,29,13,1,0,0,3,23,8,7,6,2,0,0,0,1,0,0,1,0,0,1,20,42,25,7,6,0,5,62,15,0,0,0,0,18,18,4,1,1,0,0,0,0,1,8,17,26,41,8,0,1,0,0,0,0,0,21,3,1,0,1,2,2,1,1,2,2,7,1,2,0,3,2,1,1,3,1,1,0,0
255,30,25,7,4,0,1,18,8,7,3,1,2,3,2,2,1,0,1,0,0,4,2,20,32,43,39,7,5,88,17,4,6,6,2,22,25,2,3,3,1,0,0,0,2,6,21,59,53,6,0,0,0,0,1,0,0,16,11,4,10,7,9,3,12,8,7,5,9,0,3,10,2,3,2,1,2,1,0,1,0
220,28,56,12,5,1,0,12,0,9,1,9,4,4,1,3,0,0,5,0,0,2,75,103,31,9,5,0,3,184,14,0,2,1,0,14,20,4,6,0,10,2,0,0,1,4,39,100,80,1,0,0,0,0,1,0,0,23,6,5,8,4,4,3,5,3,6,10,9,3,4,7,3,3,3,2,1,1,2,6,0
178,17,86,14,16,5,6,8,0,6,4,5,1,2,2,4,2,3,9,1,1,37,104,155,35,14,35,6,1,246,75,15,15,11,0,41,73,10,20,1,7,0,2,12,33,31,76,137,95,0,0,0,0,0,1,0,0,52,12,9,9,7,7,11,10,12,18,6,15,7,4,9,9,7,5,6,3,1,2,9,0
203,37,29,12,10,7,24,20,2,5,2,4,1,1,1,2,0,0,3,3,4,2,22,51,82,59,120,81,5,124,92,49,31,58,39,199,52,12,7,2,1,0,0,0,3,9,145,203,51,6,0,0,1,0,0,0,0,71,2,1,34,8,5,1,48,3,17,13,1,3,30,43,5,31,1,13,2,4,9,20,0
207,29,57,12,10,5,2,10,0,12,1,6,1,4,1,4,1,2,4,2,0,36,75,118,20,13,17,2,2,139,72,21,19,4,2,23,60,9,6,4,2,1,0,9,31,23,38,97,83,0,0,0,0,0,1,0,0,8,18,11,16,5,2,8,12,2,13,14,15,1,7,3,6,5,3,3,2,2,0,6,0
189,20,85,5,13,5,5,11,1,3,2,5,2,1,0,7,1,3,12,0,0,6,32,59,102,68,62,8,2,139,95,44,15,16,4,40,89,4,12,0,3,0,0,10,53,45,34,93,102,0,0,0,0,0,0,0,1,26,18,21,19,16,13,13,15,11,11,15,15,7,13,5,16,7,1,10,4,1,8,12,0
158,32,72,27,19,9,5,9,3,1,3,1,3,2,1,2,3,1,14,5,0,17,16,18,84,184,91,33,1,198,60,49,42,52,18,94,97,11,9,3,4,0,0,9,43,51,63,182,94,1,0,0,0,0,0,0,1,36,46,23,19,15,25,19,21,10,27,26,21,14,23,22,5,14,7,7,4,9,11,20,0
163,62,55,23,13,6,0,8,4,3,2,2,7,3,1,2,3,1,12,0,0,29,7,32,75,90,85,29,1,124,51,41,34,40,33,125,64,10,4,0,0,0,0,10,41,26,31,144,95,0,0,0,0,0,0,1,0,30,29,26,19,12,20,19,17,9,16,19,14,5,11,9,11,8,2,5,8,10,4,11,0
187,31,65,18,11,1,9,11,4,1,3,2,2,3,2,3,2,3,12,0,0,17,79,130,75,24,21,6,1,230,58,20,10,7,3,46,70,8,7,5,6,0,0,11,34,38,51,130,87,1,0,0,0,0,0,1,0,18,11,12,10,23,16,11,13,6,10,17,10,1,5,5,9,9,1,4,8,7,3,12,1
302,6,7,4,0,1,2,39,1,5,0,0,0,0,1,0,0,0,2,0,0,2,10,31,8,8,10,5,15,27,7,4,5,7,0,38,10,0,1,0,0,0,1,0,1,2,13,23,22,12,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,1,28,0,0,1,1,2,0,0,0,0,0,0,1,0
162,48,55,22,18,9,8,8,2,4,3,5,4,4,1,1,1,0,10,4,1,21,13,35,58,74,148,73,1,173,70,48,21,68,18,160,64,13,5,3,2,0,0,5,16,25,78,211,86,1,0,0,0,0,0,1,0,24,17,39,19,13,37,21,24,6,12,15,30,13,3,26,6,24,8,7,7,2,16,17,0
276,2,35,1,6,1,1,21,0,12,1,7,0,5,0,0,0,0,2,0,0,6,31,69,17,9,3,0,5,68,33,6,4,0,0,7,39,2,3,1,1,0,0,5,16,12,21,18,60,3,0,0,0,1,0,0,0,6,5,1,4,1,3,3,9,2,1,3,1,3,3,1,4,11,1,0,0,0,0,3,0
269,8,37,1,4,2,1,19,3,13,0,3,1,6,0,0,1,0,2,0,0,16,22,73,18,3,11,0,3,65,32,15,7,0,0,11,29,2,7,1,1,0,0,2,19,8,22,37,48,7,0,0,0,1,0,0,0,5,2,1,4,4,4,4,3,0,8,1,1,1,2,4,1,10,1,1,9,0,2,1,0
270,6,36,2,5,1,2,22,1,13,0,4,1,0,0,1,1,3,2,0,0,17,34,67,6,9,14,3,5,65,38,6,6,10,1,23,33,2,4,1,2,0,0,4,17,17,19,38,51,4,0,0,1,0,0,0,0,22,7,1,1,1,2,1,2,2,3,9,3,8,1,4,9,0,2,0,0,1,0,3,0
236,16,57,4,2,3,4,11,1,9,2,10,5,5,0,2,0,1,0,2,0,31,44,82,28,9,25,7,1,72,71,25,13,9,12,34,55,5,9,0,0,0,1,6,26,27,38,51,75,2,0,0,0,1,0,0,0,14,7,8,5,4,5,3,4,2,17,27,5,7,3,2,8,5,2,1,3,4,2,5,0
255,6,47,4,6,1,3,16,1,9,0,10,2,4,1,0,0,1,4,0,0,19,50,84,12,17,5,1,2,82,50,25,5,0,2,10,44,2,9,2,2,0,0,8,26,20,24,48,58,4,0,0,1,0,0,0,0,1,3,6,7,4,3,2,7,2,2,29,4,1,4,3,12,2,1,2,1,2,0,5,0
217,22,48,13,7,8,7,9,3,10,2,3,2,2,7,0,0,3,5,2,0,5,28,47,65,43,83,30,1,95,58,58,20,33,13,53,58,6,7,6,3,0,0,8,29,27,51,108,76,2,0,0,0,0,1,0,0,28,7,17,13,3,5,5,23,9,8,11,5,8,19,3,13,15,9,26,7,3,2,14,0
283,6,22,5,3,0,3,19,4,13,3,4,1,2,1,0,0,0,1,0,0,7,38,56,10,3,1,6,4,68,14,7,1,3,4,17,24,3,4,0,1,0,0,2,15,13,18,25,41,7,0,0,1,0,0,0,0,1,2,8,4,2,1,3,1,4,3,16,1,1,1,1,5,0,1,2,2,4,1,0,0
290,6,17,3,3,2,1,34,1,3,3,1,1,0,0,0,2,1,2,0,0,4,30,39,17,9,6,3,14,55,16,3,4,4,2,31,12,4,1,2,2,0,0,0,3,8,27,27,36,7,1,0,0,0,0,0,0,16,2,2,0,1,18,0,3,1,6,12,0,0,0,0,3,4,0,0,0,0,0,0,0
299,5,12,4,2,0,0,34,2,5,1,3,1,0,1,1,0,0,0,0,0,1,18,33,11,3,2,5,15,39,1,2,0,2,5,27,3,2,2,0,2,0,0,0,0,3,10,24,26,10,0,1,0,0,0,0,0,6,0,0,3,0,4,0,8,1,0,8,1,0,2,0,2,2,0,0,1,0,1,0,0
254,12,34,6,7,1,8,24,1,6,1,6,0,2,1,1,1,0,1,4,0,14,57,68,40,14,10,7,6,109,51,9,1,12,4,38,42,5,5,3,2,0,0,4,20,14,46,70,52,4,0,1,0,0,0,0,0,28,4,2,2,1,8,1,41,1,5,20,3,1,1,7,9,4,0,0,0,1,1,1,0
258,8,43,8,3,0,2,19,0,12,0,6,2,3,0,3,0,0,3,0,0,18,55,68,11,5,10,0,6,95,32,6,2,8,0,15,31,3,8,1,4,0,1,3,29,16,15,37,63,3,0,0,0,1,0,0,0,10,6,2,5,4,10,6,2,9,5,17,3,0,3,0,1,2,0,0,1,5,3,4,0
282,8,30,2,0,0,0,25,0,13,1,5,2,1,1,0,0,0,0,0,0,8,23,48,13,2,3,1,6,46,20,0,5,1,2,9,20,2,2,0,2,0,0,1,9,11,13,14,42,8,0,0,0,1,0,0,0,4,3,1,1,2,8,3,2,1,1,5,1,0,1,3,1,5,0,3,3,0,1,0,0
218,20,55,13,9,1,6,9,3,8,2,6,2,5,1,3,0,2,5,1,1,6,35,69,84,47,31,7,1,146,72,15,5,11,6,28,62,5,4,3,7,0,1,8,21,33,56,84,74,2,0,0,0,0,1,0,0,19,17,10,11,5,12,10,19,2,23,8,5,6,7,4,5,14,3,14,4,4,1,6,0
275,3,37,0,4,0,3,20,0,15,1,4,0,4,0,2,0,1,1,0,0,12,30,76,10,8,1,0,2,71,39,3,0,0,0,5,31,2,4,0,4,0,1,3,20,27,8,17,55,6,0,0,0,1,0,0,0,6,5,1,7,1,10,1,3,3,3,1,1,0,2,1,3,1,2,2,1,2,1,3,0
274,2,33,2,8,1,2,19,0,11,1,9,1,3,1,0,1,0,2,0,0,14,34,69,14,7,10,4,5,65,37,4,9,6,7,24,36,1,4,1,1,0,2,2,23,15,22,30,51,7,0,0,0,1,0,0,0,3,5,6,2,2,3,4,0,4,2,13,4,1,2,0,1,4,1,14,0,0,5,6,0
212,17,66,11,14,1,1,12,1,7,1,4,1,6,3,2,1,2,8,0,0,18,85,121,42,3,4,0,2,204,33,11,1,0,0,13,42,4,12,1,9,1,0,4,16,22,55,91,84,1,0,0,0,0,0,1,0,15,12,13,6,11,6,7,7,6,8,11,9,5,8,7,3,1,2,2,5,0,1,6,0
172,38,68,21,14,2,7,8,1,1,2,6,4,4,1,5,1,4,10,1,0,10,18,47,95,80,96,29,1,212,49,39,14,29,8,75,70,14,12,3,2,0,0,2,24,33,60,167,89,0,0,0,0,0,0,1,0,22,29,12,24,10,10,5,19,8,19,32,13,7,12,14,6,10,15,9,19,14,4,14,0
249,12,47,7,5,1,1,17,0,10,3,2,4,3,0,5,2,1,1,0,0,36,23,83,19,6,13,2,3,53,73,10,9,11,2,15,33,2,11,1,2,0,0,7,30,16,19,42,65,3,0,0,0,0,1,0,0,11,4,8,2,3,2,8,8,4,12,6,2,3,5,1,6,3,0,1,2,1,0,6,0
235,40,19,10,5,7,6,17,12,1,4,1,1,2,2,0,2,2,1,2,1,8,7,34,33,49,62,32,1,47,55,30,23,40,6,105,25,6,2,0,0,0,0,0,1,10,50,109,49,6,0,0,0,1,0,0,0,9,6,2,2,12,4,8,7,7,34,19,2,20,9,8,8,1,19,4,4,2,2,1,0
236,28,41,9,7,1,0,17,0,10,4,2,3,4,1,2,1,0,4,0,0,8,18,46,44,25,29,24,3,76,45,19,11,15,4,26,37,5,7,1,1,1,1,8,18,21,21,59,64,2,0,0,0,1,0,0,0,16,4,8,9,14,13,3,22,2,4,8,3,3,7,3,2,7,1,5,1,5,1,6,0
253,16,41,1,6,1,4,17,2,10,3,3,3,3,3,1,1,0,0,2,0,14,4,25,33,52,37,19,4,52,42,25,18,14,9,36,45,5,2,1,0,0,0,1,17,20,31,52,58,5,0,0,0,0,1,0,0,7,6,10,9,10,7,5,18,1,5,9,4,3,8,6,9,21,1,2,1,2,3,11,0
277,28,13,3,0,0,1,26,4,7,5,2,2,1,0,1,0,0,0,0,0,2,2,23,32,22,10,2,5,45,18,3,0,2,1,15,10,4,1,2,0,0,0,0,1,3,14,22,45,8,0,0,0,0,0,1,0,7,4,4,1,2,2,3,3,3,4,0,3,2,5,1,4,8,4,1,1,1,4,2,0
212,26,44,11,7,7,15,12,1,8,0,7,1,4,2,1,1,0,8,3,0,11,13,67,87,56,91,17,2,118,78,65,21,23,13,111,69,11,3,1,1,0,1,1,18,36,80,136,68,2,0,0,0,0,1,0,0,12,8,16,7,7,30,6,17,17,10,15,5,16,7,1,3,37,14,24,14,3,3,2,0
258,13,43,2,5,1,0,15,4,12,2,3,2,5,1,1,1,2,0,0,0,26,21,78,12,0,15,2,1,50,44,20,6,6,4,5,47,2,4,0,1,0,0,3,30,15,8,26,66,6,0,0,0,0,1,0,0,3,5,2,6,2,4,2,9,5,2,1,2,3,3,5,1,2,1,1,6,1,1,8,0
152,58,67,24,18,2,1,11,1,2,1,2,3,2,1,4,2,5,13,1,0,17,133,168,50,8,0,0,1,304,45,3,0,0,0,27,40,9,5,2,19,1,0,0,1,5,57,238,74,1,0,0,0,0,0,1,0,22,14,16,12,6,9,16,12,6,13,15,9,5,8,7,10,5,7,3,4,4,3,1,0
221,17,56,12,12,1,3,9,2,6,2,6,5,6,1,5,1,2,2,1,0,35,43,109,23,6,38,7,1,92,80,25,8,29,3,34,70,1,7,1,3,0,1,10,39,25,25,85,74,2,0,0,0,1,0,0,0,6,13,7,3,3,7,5,20,11,5,7,25,4,3,4,6,4,3,3,2,3,2,5,0
275,6,36,1,2,0,2,21,1,11,1,8,1,2,1,0,0,0,2,0,0,14,24,53,9,14,8,10,3,32,44,15,4,10,3,20,36,1,3,0,0,0,0,5,17,15,15,24,49,7,0,0,1,0,0,0,0,9,3,2,3,2,1,0,14,2,1,2,3,3,4,2,2,12,0,2,3,1,5,2,0
210,20,54,15,11,3,9,11,1,8,0,6,1,3,2,3,1,3,8,1,0,13,27,64,56,67,74,19,2,125,90,34,23,23,1,74,70,9,5,1,3,0,1,4,19,30,71,113,79,3,0,0,0,0,1,0,0,20,5,9,21,8,20,10,29,11,5,20,24,2,10,5,7,15,3,14,3,9,0,5,0
256,10,42,3,7,3,1,17,0,11,1,9,1,3,0,1,1,1,3,0,0,23,43,69,14,9,14,4,4,69,49,16,8,7,3,26,45,3,4,2,0,0,0,5,21,17,20,52,57,4,0,0,1,0,0,0,0,4,3,11,4,1,4,4,8,5,7,14,2,1,3,1,20,7,2,0,1,0,3,1,0
277,6,35,4,0,0,0,20,2,13,4,6,1,0,1,0,1,0,0,0,0,17,29,55,8,2,1,0,4,53,33,2,0,0,0,10,27,2,2,1,1,0,0,4,13,11,14,15,47,8,0,0,0,1,0,0,0,5,2,2,2,2,7,1,5,5,1,0,1,2,6,1,5,2,1,2,1,0,0,3,0
234,40,33,9,4,1,1,15,3,4,8,3,2,4,2,4,1,0,2,0,0,25,49,70,24,11,5,0,2,107,44,7,0,2,0,20,40,4,5,1,2,0,0,3,24,18,14,45,79,1,0,0,0,0,0,1,0,14,3,7,5,9,7,8,7,3,4,5,6,5,2,4,3,4,1,3,1,0,1,11,1
272,4,36,3,5,1,1,20,1,12,1,5,0,6,0,1,1,0,1,0,0,31,31,55,5,7,10,4,4,43,50,16,7,3,0,20,32,2,6,0,1,0,1,6,25,13,12,31,51,4,0,0,0,1,0,0,0,5,7,5,0,1,7,1,1,5,1,4,1,1,2,1,10,2,9,1,15,3,0,5,0
281,2,32,0,7,0,0,26,0,6,0,10,0,4,0,2,0,0,0,0,0,22,19,63,6,7,1,0,8,45,44,1,4,0,0,10,16,0,10,0,3,0,0,1,19,20,9,15,51,3,0,0,0,0,1,0,0,8,2,3,5,4,4,0,2,5,2,4,3,0,0,3,2,0,0,1,0,2,1,3,0
312,4,6,0,0,0,0,43,0,4,0,0,0,1,0,0,0,0,0,0,0,1,8,25,4,2,0,0,20,12,4,0,0,0,0,20,3,1,0,0,1,0,0,0,0,0,4,4,21,11,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0
280,5,26,4,4,1,2,25,0,11,0,4,1,3,0,2,0,0,2,0,0,6,33,61,13,4,8,8,6,68,15,5,4,12,5,20,26,1,7,0,1,0,1,1,13,14,28,27,44,5,0,0,1,0,0,0,0,5,0,1,2,1,4,5,16,2,2,13,2,3,0,3,1,1,0,1,0,2,1,6,0
272,5,33,4,4,2,2,17,3,12,1,6,1,2,1,4,0,1,0,0,0,16,36,69,13,3,2,8,4,80,27,0,1,9,6,18,23,0,9,0,3,0,0,2,20,19,23,21,60,2,0,0,0,1,0,0,0,4,5,4,3,3,15,4,9,6,1,2,4,1,3,1,4,5,0,1,1,1,0,0,0
266,2,40,3,4,1,6,18,0,8,2,10,1,4,0,1,2,0,1,1,0,6,48,76,16,12,23,4,3,97,30,9,10,12,3,31,33,2,8,2,2,0,0,6,23,28,34,34,54,6,0,0,1,0,0,0,0,4,10,3,1,1,4,2,7,2,7,26,2,2,3,2,6,4,0,15,2,0,2,3,0
270,7,36,4,4,0,1,20,1,12,1,6,2,3,0,1,1,0,1,0,0,21,32,58,13,5,7,1,3,63,34,14,0,0,2,12,33,2,5,0,1,0,0,5,15,23,13,19,58,4,0,0,0,1,0,0,0,12,2,5,3,2,9,1,3,6,2,9,2,2,2,3,2,2,3,2,0,0,1,5,0
287,6,26,1,2,0,0,26,2,10,1,7,0,2,0,0,0,0,0,0,0,11,12,53,5,6,6,0,8,28,27,12,0,2,0,9,24,2,3,0,0,0,0,3,11,13,4,11,42,9,0,0,0,1,0,0,0,3,2,5,0,3,1,2,1,2,0,0,2,3,1,0,6,1,0,1,0,0,2,4,0
289,9,19,1,2,1,1,36,0,4,2,3,0,1,0,0,0,0,2,0,0,2,19,33,24,7,7,1,10,55,5,7,0,0,2,16,14,2,2,0,2,0,0,1,1,15,16,13,38,9,0,0,0,1,0,0,0,4,1,10,3,2,5,2,1,1,1,2,3,0,10,1,4,1,2,1,2,2,1,0,0
278,4,35,1,3,0,1,22,1,11,2,6,1,2,0,2,1,0,0,0,0,11,29,63,12,4,0,0,3,75,20,0,0,0,0,5,27,1,5,1,1,0,0,2,21,14,8,18,49,7,0,0,0,1,0,0,0,1,3,1,6,2,1,8,4,3,2,5,3,3,5,0,2,1,1,1,1,1,0,1,0
247,10,57,3,3,0,2,13,1,9,1,13,1,3,0,5,0,2,0,0,0,27,45,88,10,7,6,0,2,100,50,3,4,2,0,4,40,4,7,1,4,0,0,4,28,24,17,40,66,4,0,0,0,0,0,1,0,6,5,6,3,6,3,0,13,3,2,1,4,3,2,5,7,7,3,2,3,2,3,5,0
186,65,50,15,4,1,1,8,2,5,6,1,7,5,3,1,3,2,5,0,0,8,68,98,63,17,7,0,1,206,26,5,0,0,0,27,33,7,13,5,4,0,0,0,1,29,52,89,89,1,0,0,0,0,0,1,0,16,11,11,9,4,12,6,3,7,11,11,8,6,4,3,7,8,3,3,4,2,6,7,1
174,55,58,19,14,1,1,9,6,2,1,6,4,3,2,2,0,3,8,2,0,4,9,48,74,76,87,21,1,192,74,25,4,0,0,61,49,12,7,4,5,0,0,0,3,27,53,135,101,0,0,0,0,0,0,1,0,20,24,26,10,16,19,15,23,5,15,10,10,11,9,6,4,1,8,3,10,13,4,8,1
182,61,48,18,6,1,6,8,4,5,6,5,3,2,4,0,1,0,8,2,0,1,27,69,80,47,78,0,1,186,69,17,4,2,0,61,53,13,4,2,4,0,0,0,3,11,60,134,94,0,0,0,0,0,1,0,0,18,15,15,16,8,12,4,30,16,22,6,17,3,10,3,2,5,4,9,6,1,3,7,1
208,50,40,16,7,1,0,12,3,7,4,2,4,1,4,2,2,3,4,0,0,4,48,85,56,29,12,1,3,161,40,8,2,0,0,36,37,9,8,3,2,0,1,0,1,3,31,115,83,1,0,0,0,0,1,0,0,7,17,16,3,7,8,13,11,5,3,3,12,8,1,9,4,0,3,2,6,2,6,3,1
226,54,27,7,6,1,1,10,5,7,2,11,3,5,1,2,0,1,1,0,0,6,2,38,21,52,60,12,1,48,82,20,12,3,2,59,24,7,1,1,1,0,0,1,1,18,27,68,74,2,0,0,0,0,0,1,0,19,12,8,2,7,10,9,8,9,7,8,10,3,5,1,3,5,4,8,6,5,2,1,1
229,55,27,8,1,2,0,14,5,6,5,2,6,3,3,1,2,0,1,0,0,2,10,42,35,41,36,5,2,82,45,12,3,4,1,56,21,6,0,0,0,0,0,0,4,8,15,66,76,2,0,0,0,0,1,0,0,13,11,4,12,7,5,7,10,1,8,6,2,1,2,6,11,5,0,2,6,2,4,3,1
200,49,45,18,7,0,3,12,3,2,5,4,3,1,3,3,3,3,6,0,0,6,68,101,61,19,9,0,2,209,20,4,4,3,0,31,27,10,3,2,13,0,0,0,2,13,68,86,95,0,0,0,0,0,0,1,0,12,11,19,7,3,10,10,12,5,6,12,4,7,1,3,9,6,5,2,2,9,1,6,1
