Samples	SBS80A	SBS80B	SBS80C	SBS80D
f3720205-dc76-4101-8a56-72043fc896b5	459	8	7	0
f37971bd-ec65-4840-8d4f-678692cee695	445	4	67	0
f37de4fa-52f6-4fe4-a3fa-41803032c93f	163	854	664	312
f389176f-d8f3-45c2-aae4-7378a3d6fc7f	98	1657	361	418
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156	197	750	793	237
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	453	11	7	0
f393ba16-9361-5df4-e040-11ac0d4844e8	359	436	131	54
f393baf9-2710-9203-e040-11ac0d484504	56	18	1114	539
f393bafd-1baa-e5f4-e040-11ac0d48450b	231	313	452	308
f393bafe-7503-5c45-e040-11ac0d484511	136	340	246	500
f393bafe-c99f-3725-e040-11ac0d484514	58	871	729	553
f393bb00-888d-710f-e040-11ac0d484518	0	1470	1003	487
f393bb01-6ed7-9533-e040-11ac0d484521	117	0	528	547
f393bb05-53c2-f80a-e040-11ac0d484528	367	727	105	3
f393bb05-c737-4cc3-e040-11ac0d48452a	314	738	636	24
f393bb05-ec1c-17be-e040-11ac0d48452f	177	3649	568	0
f393bb07-270c-2c93-e040-11ac0d484533	61	1031	173	678
f393bb08-4121-cad8-e040-11ac0d484535	159	368	0	519
f393bb08-5b50-e009-e040-11ac0d484537	243	2215	136	143
f393bb0a-9b20-a0e5-e040-11ac0d48454e	203	683	173	352
f393bb0a-df7d-645c-e040-11ac0d484550	359	117	286	129
f393bb0b-08ed-3335-e040-11ac0d484554	119	846	583	386
f393bb0c-3ffa-cb72-e040-11ac0d48455c	159	718	60	495
f393bb0c-4178-ca4a-e040-11ac0d48455f	172	483	0	525
f393cfd8-ddbb-a0e1-e040-11ac0d48516b	439	112	53	0
f39cc911-36a7-4c06-9e91-4ad86281db3d	428	151	131	0
f3c1a125-06e9-41c4-9558-275a3e346cc5	455	2	33	0
f4025b40-a249-487f-8e93-7a140bcf57c1	440	15	26	10
f410b432-c622-11e3-bf01-24c6515278c0	253	165	9	340
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5	449	8	5	0
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	91	1018	675	444
f4ada7a2-c4ac-4f89-ada7-4645861002cb	335	0	153	150
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7	405	0	190	36
f4baf913-c4ac-46f3-83b6-306b9182207d	317	64	145	231
f4e673a9-5b85-46e7-bcac-2ce6e1026896	406	0	100	58
f4e926fd-006e-4c85-b71c-1433c325acb0	239	57	444	351
f4f48342-c622-11e3-bf01-24c6515278c0	369	25	118	120
f50fb278-1f0f-406e-b341-eb3d1b97afe6	95	1556	956	271
f5378545-17d4-4a64-a57e-f6c91ef4cb3a	259	0	992	238
f54442d1-80fa-4678-ac94-c3ad03bc37fb	415	0	72	44
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9	456	12	18	0
f5a97315-1906-4774-980e-0879c6ad368e	196	176	171	464
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	365	352	0	155
f5c8f98a-c34a-49e8-a655-d8f29487b55c	445	14	22	0
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	439	6	35	7
f601cf2f-081f-484d-ab0e-21a8ec8d3770	394	0	153	57
f6114c69-71a1-47d5-9b28-b0227b1872f7	334	1857	36	0
f6189828-eeaa-4d21-b163-53bf3d47a640	167	0	661	372
f61e794e-c622-11e3-bf01-24c6515278c0	442	1	52	29
f640d377-98e9-41d3-8761-61eb33072c65	455	13	0	26
f64e9609-d75d-400c-a92d-d77fd54d6c29	458	45	0	0
f658c350-fb89-4268-8a59-a07e365f4221	413	127	0	49
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	461	13	5	0
f69e5057-eda6-4391-ba9a-aedbf6b572da	129	288	754	440
f6c811ff-f22e-490b-9b23-b527d20e6e6d	138	0	617	469
f6e758a5-150f-4424-90b7-1c1a34aec9a3	429	82	0	22
f7187888-f261-4a39-99b4-966fd7207117	448	0	26	0
f7702c0c-9636-4700-a8ae-7a58afd9fa71	402	186	155	24
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	435	0	67	13
f7b84b5d-8f28-e6b7-e040-11ac0c484704	321	276	235	167
f7b84bac-f161-9eee-e040-11ac0c4847ed	434	0	133	0
f7b84c09-15d4-3046-e040-11ac0c4847ff	448	18	7	0
f7c6486a-bb08-f77a-e040-11ac0c482953	448	8	5	0
f7c6a336-3126-7580-e040-11ac0c485971	365	223	108	96
f7c7373c-1972-4968-e040-11ac0d486e80	280	155	62	271
f7cc504a-37c9-45f5-b50d-599c54dca157	220	0	338	472
f7d128d2-3964-e3bc-e040-11ac0d481667	377	46	178	75
f7d70fac-c76f-399e-e040-11ac0c482f9c	175	1311	1064	86
f7d77a03-28a0-f446-e040-11ac0c4866fb	447	1	26	0
f7d7b3db-02af-61cb-e040-11ac0c480c03	448	8	5	0
f7dcc2e4-1fc4-4b39-bc6a-720e66116d68	98	874	443	496
f7e4a2a8-093d-9e36-e040-11ac0d480c7d	265	90	468	266
f7e7b258-b4b2-e6c5-e040-11ac0d486773	205	747	417	312
f7e7d61f-e2dc-b523-e040-11ac0c482000	439	0	40	17
f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e	411	133	0	45
f7ed28a6-8f5f-e87b-e040-11ac0c48120e	436	95	0	0
f7f3e156-0dde-72b9-e040-11ac0d48542c	243	637	15	337
f7f66114-e321-1d4c-e040-11ac0d48541a	395	77	241	32
f7f6619b-fae8-3381-e040-11ac0c483f78	448	16	8	0
f7fdda4f-7bf7-ede7-e040-11ac0c486e57	321	0	393	126
f80293b8-ddb7-f575-e040-11ac0d48309d	437	0	57	2
f809247c-2bab-ab06-e040-11ac0d482b8a	406	0	53	64
f81693ba-09ee-4201-a389-0ceeda8a4636	343	75	117	207
f82d213f-9843-28eb-e040-11ac0d483e48	415	418	52	0
f82d213f-9ba5-7b6b-e040-11ac0c486882	173	678	130	507
f82d213f-bc06-5b51-e040-11ac0c48687e	348	0	257	136
f82d213f-bc99-5b1d-e040-11ac0c486880	156	1205	800	330
f82d213f-caa7-fd59-e040-11ac0d483e46	373	2708	0	0
f82d2146-70f5-8114-e040-11ac0d483e50	0	2963	899	443
f82d2146-726a-d0e0-e040-11ac0c486888	261	718	633	257
f83f1eb8-b2c8-c3d6-e040-11ac0c48261e	374	0	447	57
f83fc777-5416-c3e9-e040-11ac0d482c8e	0	4018	945	571
f8407106-8a96-8f85-e040-11ac0d481656	135	911	632	332
f841c488-6b8d-6645-e040-11ac0c481418	410	0	309	0
f8425828-5b0f-23a8-e040-11ac0d484128	442	12	81	43
f843ed5c-0336-3d33-e040-11ac0d48478c	322	693	294	108
f845ebba-8c56-b559-e040-11ac0c4863d5	247	495	193	282
f8467ec8-2d61-ba21-e040-11ac0c483584	441	980	0	0
f848b66f-bd9e-4fba-afd4-eb58848d1ef4	0	235	2022	478
f8515e5a-7de3-6be3-e040-11ac0c480d6d	452	0	31	11
f85397dc-e6e9-4f54-e040-11ac0d48706c	127	942	669	337
f854ae3f-356d-f0ad-e040-11ac0c485dae	335	101	233	157
f856fa85-fdb8-c0b0-e040-11ac0d480b4e	145	919	1220	177
f8572359-f29a-5945-e040-11ac0d4821cf	343	149	0	169
f858d813-f3c5-4ad9-8c20-9f231d6624d8	118	2538	1171	0
f8593ac0-9480-22a0-e040-11ac0d48697a	141	2796	1094	0
f85add3d-e2e6-31f8-e040-11ac0d48479c	10	827	1921	296
f85ae2b7-cebf-17a2-e040-11ac0c48033a	288	4	636	208
f860bc4c-f31b-6538-e040-11ac0c48268f	267	437	35	316
f866123a-9eb0-e856-e040-11ac0c48717e	196	215	380	331
f8696c79-b165-92a6-e040-11ac0c4804bf	274	319	121	240
f86975a2-78a4-ef8c-e040-11ac0c4809da	82	803	1438	256
f86ae246-2492-9785-e040-11ac0d4813b0	192	838	1037	130
f86b6ba2-8f4b-ee53-e040-11ac0d485904	264	677	96	238
f86b7e84-7040-c751-e040-11ac0c485675	203	1814	1235	0
f86e2d80-911b-7a19-e040-11ac0d486900	262	921	806	0
f8733b80-c622-11e3-bf01-24c6515278c0	338	70	277	186
f87348df-7186-4c6b-e040-11ac0c482ba9	221	1062	239	301
f87cdca1-2c85-49d2-e040-11ac0d485c9d	309	80	640	93
f87d7c27-eeef-920e-e040-11ac0d48388d	208	2680	71	253
f87e94a9-ef37-fcba-e040-11ac0c482332	383	222	385	36
f87eb1b5-1712-ca1f-e040-11ac0c483848	325	97	96	233
f8809cee-8f81-28f8-e040-11ac0d4873bf	461	11	7	0
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	449	0	61	21
f8a165b0-51df-413c-b7c6-c7fc80547db4	435	0	132	5
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	439	5	41	10
f8e61a02-654c-c226-e040-11ac0d481b60	454	0	32	3
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	457	25	4	0
f8e61a02-8c03-ad45-e040-11ac0d481b62	448	7	6	0
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	460	11	0	0
f8e61a02-8fbe-a9af-e040-11ac0d481b64	448	7	0	0
f8e61a02-909d-a906-e040-11ac0d481b6e	450	12	2	0
f8e61a02-90ec-96fd-e040-11ac0d481b5e	447	8	7	0
f8e61a02-92b1-947e-e040-11ac0d481b68	460	8	0	0
f8e61a02-938b-9428-e040-11ac0d481b6c	448	7	0	0
f8e61a06-42fa-e42c-e040-11ac0d481b72	459	9	0	0
f8efa5ad-3a4d-39d6-e040-11ac0c480132	448	7	0	0
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	448	7	0	0
f8f0136b-09ec-d079-e040-11ac0c4842e7	448	7	0	0
f8f024e5-7096-3047-e040-11ac0d481c0f	460	12	0	0
f8f07989-2e2e-30f3-e040-11ac0d484490	458	8	8	0
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	447	6	11	0
f8f61e36-b934-9410-e040-11ac0c4804cc	449	12	0	0
f8f749b7-547d-49fa-9da2-44eed962b6fd	280	523	82	298
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	448	7	0	0
f8f9d9b8-abdd-1afb-e040-11ac0d480523	369	0	330	52
f8fae6e5-93b5-7233-e040-11ac0c4830e7	448	7	0	0
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	449	7	0	0
f9012277-55c4-2486-e040-11ac0c48236f	448	7	0	0
f901353f-fdeb-5a55-e040-11ac0c482e89	460	11	0	0
f901c7f7-891e-8ec1-e040-11ac0c480829	459	9	0	0
f9020478-c741-6776-e040-11ac0d481228	448	7	0	0
f9031d03-def1-24b4-e040-11ac0c486570	448	6	7	0
f9039bd6-8fa6-37cb-e040-11ac0d486d06	458	10	5	0
f903cfe2-c082-1bf6-e040-11ac0d4809f7	448	13	0	0
f9052bfc-94a0-cb29-e040-11ac0c48284a	441	24	12	28
f90a074e-d82f-f6bb-e040-11ac0d487334	460	8	0	0
f90b298a-0546-6c36-e040-11ac0c487a0b	459	12	0	0
f90cab09-6797-eccb-e040-11ac0d486aa3	448	7	0	0
f90d51f8-3bc4-2e66-e040-11ac0d484d19	448	7	0	0
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	458	21	0	0
f90f8204-4d65-04fa-e040-11ac0c4841bb	449	8	0	0
f9101872-d864-c508-e040-11ac0c4818b5	461	0	26	0
f9116dda-19f4-9e1b-e040-11ac0c4872b8	447	10	1	0
f91661d6-a2b5-fac2-e040-11ac0d4852fd	449	1	17	0
f91a9af2-7909-099e-e040-11ac0c484205	448	7	0	0
f91ba748-5a05-e738-e040-11ac0c486a08	451	2	32	14
f91bde65-233d-2218-e040-11ac0c480a33	448	5	11	0
f91d1645-9b68-edbb-e040-11ac0c4854d8	448	7	0	0
f91faa2e-ea53-bef4-e040-11ac0d485f5d	447	15	3	0
f920200e-f349-3730-e040-11ac0d4825cc	450	4	7	0
f920ef57-c942-d2e1-e040-11ac0d481706	460	8	0	0
f921b592-fa4d-49f7-b773-81a0e903aaed	386	0	85	97
f92268fe-7a92-51e8-e040-11ac0d48733a	445	6	16	0
f925f24b-bffd-89ab-e040-11ac0d48682f	447	1	22	0
f926087f-0bec-1316-e040-11ac0c480a58	449	8	1	0
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	410	0	186	24
f92a78d1-90ff-70c8-e040-11ac0d485eca	460	9	5	0
f92b2c52-ed64-4594-e040-11ac0d48425c	448	10	1	0
f92b8fda-350b-17d5-e040-11ac0c480ce8	460	8	6	0
f92c8821-daba-3727-e040-11ac0d480224	449	12	0	0
f92fde51-6a19-6641-e040-11ac0c484074	448	7	0	0
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	462	13	7	0
f938b6f4-a457-c624-e040-11ac0c486fad	460	8	0	0
f939f757-a415-ad44-e040-11ac0d4868e5	460	8	0	0
f93abbbf-5e13-9b85-e040-11ac0d485718	458	19	0	0
f93c9e35-c76c-2b59-e040-11ac0d485dee	460	8	0	0
f93dd46d-4611-e84e-e040-11ac0c483323	448	7	0	0
f93f4445-6f19-403c-e040-11ac0d48556f	448	7	0	0
f940cea2-7e79-e422-e040-11ac0d483224	460	8	0	0
f942b732-7c0b-7ec6-e040-11ac0c483f86	460	9	0	0
f94c4f69-8119-4eaf-97c1-5106890c14d4	351	252	32	145
f9718c44-c622-11e3-bf01-24c6515278c0	346	169	0	187
f9837a56-7244-4846-a63d-266e6a92f168	352	21	96	183
f9854144-d92c-46da-ac87-9d1fd7efe67d	278	0	438	184
f988e698-9b34-45ce-ba4c-74e06e9cae4a	150	0	531	448
f98de26b-c7d6-435d-81fa-1f1869da9087	345	0	830	38
f9a81200-5381-496a-8062-099f9e793618	420	3	307	21
f9c07ba7-152a-f624-e040-11ac0c484cd5	435	0	28	23
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	355	0	147	108
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	354	0	195	87
f9c0a12c-2651-d9ea-e040-11ac0d483201	409	24	231	57
f9c1df10-25b8-c8ae-e040-11ac0d486375	421	0	51	30
f9c23ce8-7f1c-9417-e040-11ac0d482562	383	0	168	69
f9c23d09-74e4-07f9-e040-11ac0d482577	460	8	0	0
f9c26646-d2b0-cf30-e040-11ac0d483918	301	0	565	166
f9c39eb7-39a9-6626-e040-11ac0d4870c2	297	0	489	132
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	400	0	167	47
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	359	0	362	73
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	21	726	0	982
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	430	0	73	21
f9c51617-3fcb-91c5-e040-11ac0d484abf	382	0	370	31
f9c52187-2e82-d58a-e040-11ac0d484fc4	425	0	142	17
f9c52414-385d-8cc7-e040-11ac0d485037	418	0	94	37
f9c650e7-9053-78eb-e040-11ac0d4874bb	287	80	690	246
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	429	0	42	44
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	447	10	2	0
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	379	0	139	69
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0	2681	5088	0
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	418	352	140	0
fa2c3620-7e82-4b12-b135-87986f0f2890	190	736	110	663
fa4d35e3-fc38-4e26-a9e0-521a648acec1	394	0	104	94
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	319	0	123	248
fa5e2900-95e7-4700-9707-a329cd0c77fd	465	11	3	0
fa676301-902f-473f-8313-5bff34ae549a	394	85	59	78
fa6a60f5-8949-4e01-9435-d3117601627f	317	507	0	204
fa718a69-7d09-424b-90a3-4839ba7dc9b2	397	30	0	129
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	450	5	6	0
fa8844f8-c4b6-487a-8187-e30c12a7a453	284	138	48	303
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	462	16	0	0
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	434	11	56	46
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	182	1155	1292	74
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	301	313	242	259
fabf1f6c-c622-11e3-bf01-24c6515278c0	284	327	163	240
fae88d21-171c-4df4-b258-3c5948a1034b	453	35	6	0
faff4626-615b-416a-b7a6-9d177dcc94a9	230	320	46	369
fb0c6353-a90c-45e2-9355-7cd16cf756ff	154	724	193	522
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	434	0	71	3
fb74cca4-ac9c-4be0-80e3-e71592f96aae	443	5	40	17
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	363	0	172	136
fb9135d9-2acf-41dd-8552-359e6b8c9470	169	3526	323	0
fbd899a0-c622-11e3-bf01-24c6515278c0	298	57	223	244
fbea74b5-b1a8-4767-af7c-e179ce8da071	459	11	8	0
fbf937f1-5f30-470c-8a77-46cd1c41e073	434	9	96	26
fc009c3d-66fc-4b9c-ae43-014607e3723a	402	0	48	77
fc249113-83d4-4abe-8c80-a4f7305dcd91	193	1401	106	445
fc447d4f-2532-c8ea-e040-11ac0c48469f	222	0	372	327
fc447d51-cdc2-a180-e040-11ac0c4846a4	0	2017	1057	411
fc447d53-24d1-c83d-e040-11ac0c4846a6	303	1140	463	84
fc447d55-95d8-0b34-e040-11ac0d483afa	117	517	34	626
fc447d56-0d53-e0c3-e040-11ac0c4846a8	156	0	506	462
fc453f67-6623-4e8c-b519-0bd79e4d4651	299	333	568	106
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	271	830	0	221
fc639186-8302-798e-e040-11ac0c484cec	295	100	349	215
fc63cbab-d27a-5ebb-e040-11ac0c48724f	40	467	466	672
fc68c24d-47ad-7961-e040-11ac0c48595c	100	32	854	482
fc68e599-6a40-61dc-e040-11ac0d48700d	226	1052	207	274
fc6d77a9-121b-48ab-a899-713c3d1319a2	118	0	762	464
fc78685a-7053-152a-e040-11ac0c480ded	273	276	40	265
fc7eb420-5c13-20bd-e040-11ac0d484574	31	15	1227	616
fc7f8eeb-9c40-123e-e040-11ac0c484061	164	1086	618	361
fc806c50-2f6e-418d-e040-11ac0d485f01	130	882	340	471
fc812906-d3b6-4210-a842-96f095280cbf	446	5	16	0
fc8130df-18fe-c74d-e040-11ac0d485df2	442	68	29	16
fc8130df-1bc2-c537-e040-11ac0d485de6	366	216	204	99
fc8130df-1cdd-cade-e040-11ac0d485dec	450	16	4	0
fc8130df-1e8f-c879-e040-11ac0d485df4	370	0	343	35
fc8130df-1f21-c8f9-e040-11ac0d485dfc	409	98	9	48
fc8130df-2211-cfcc-e040-11ac0d485dde	186	0	438	369
fc8130df-24d9-32f1-e040-11ac0d485df0	450	55	11	0
fc8130df-2628-304a-e040-11ac0d485dfa	373	0	188	111
fc8130df-297f-34a3-e040-11ac0d485e02	434	8	69	26
fc8130df-2ca4-39d2-e040-11ac0d485e00	448	16	21	0
fc8130df-2d5f-3b53-e040-11ac0d485dee	318	257	697	64
fc8130df-2e39-3814-e040-11ac0d485de0	393	0	385	0
fc8130df-30a5-3e6a-e040-11ac0d485de2	152	67	576	448
fc8130df-3147-3e94-e040-11ac0d485df8	427	0	202	5
fc8130df-3225-3f96-e040-11ac0d485dfe	330	70	461	107
fc8130df-3361-3c8a-e040-11ac0d485dea	384	0	348	34
fc8130df-34f8-22c6-e040-11ac0d485de8	355	95	334	90
fc8130df-35ac-2304-e040-11ac0d485dda	48	613	2588	93
fc8130df-6860-7677-e040-11ac0d485ddc	182	296	22	455
fc8130df-6977-7704-e040-11ac0d485de4	419	254	63	10
fc8130df-6bec-7627-e040-11ac0d485e04	83	222	931	518
fc8130df-897d-5404-e040-11ac0d485e0a	365	321	511	9
fc8130df-8e4e-586b-e040-11ac0d485e08	400	530	0	38
fc8130df-8ec8-5b1e-e040-11ac0d485e06	102	345	133	679
fc8130df-90ba-5d94-e040-11ac0d485e0c	108	489	506	526
fc8130df-e399-e34d-e040-11ac0c483279	391	0	203	44
fc8130e0-08dd-b996-e040-11ac0c48327b	313	1492	536	0
fc8130e0-095f-b953-e040-11ac0c483287	411	0	58	51
fc8130e0-096a-b991-e040-11ac0c48327d	419	44	28	69
fc8130e0-09f1-b964-e040-11ac0c48326e	307	1052	87	91
fc8130e0-0b9c-bbc9-e040-11ac0c483266	425	320	124	0
fc8130e0-0bc1-bba7-e040-11ac0c483289	423	137	19	9
fc8130e0-0bfa-bba4-e040-11ac0c48328d	445	1	35	2
fc8130e0-0c53-b432-e040-11ac0c483283	447	28	10	0
fc8130e0-0d25-b475-e040-11ac0c483277	455	16	0	0
fc8130e0-0db6-b568-e040-11ac0c483281	447	8	25	0
fc8130e0-0dcf-b558-e040-11ac0c483285	376	103	29	116
fc8130e0-0e1f-b54d-e040-11ac0c48326c	128	2161	960	179
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	135	468	958	285
fc8130e0-0fde-b756-e040-11ac0c48328b	255	387	0	377
fc8130e0-a38a-23b9-e040-11ac0c48327f	66	731	828	458
fc8130e0-a39a-23b5-e040-11ac0c483270	409	0	107	31
fc8130e0-a538-dda3-e040-11ac0c483264	240	1085	264	230
fc8130e0-a539-dda8-e040-11ac0c48326a	324	882	261	109
fc8130e0-a774-d834-e040-11ac0c483268	269	144	594	199
fc8130e0-a8b4-d80d-e040-11ac0c483272	375	158	2	116
fc8130e0-a94d-d9d0-e040-11ac0c483262	378	1013	366	0
fc8130e0-ad63-b804-e040-11ac0d485e10	254	41	41	432
fc8130e0-ad66-b82e-e040-11ac0d485e0e	385	255	27	49
fc8130e0-ad8a-b832-e040-11ac0d485e14	438	216	24	15
fc8130e0-aed2-bb2f-e040-11ac0d485e12	317	94	344	163
fc8130e2-f2ef-d096-e040-11ac0c483293	375	57	57	113
fc8130e3-01ba-c740-e040-11ac0c483291	0	954	213	748
fc8130e3-023d-c7d4-e040-11ac0c483295	273	700	327	129
fc8130e5-18b8-ef38-e040-11ac0c483297	348	676	186	83
fc81312a-99ae-7672-e040-11ac0c4832a2	346	770	59	71
fc81312a-d451-38fb-e040-11ac0c4832a4	419	18	47	27
fc813235-5ed8-7695-e040-11ac0d485e3e	0	1206	547	613
fc876f51-0577-3b53-e040-11ac0d48515e	437	0	79	0
fc876f5c-8339-bc9c-e040-11ac0d485160	356	0	690	0
fc876f66-ff0d-f338-e040-11ac0d485162	396	0	36	55
fc8edf46-2005-1af4-e040-11ac0d481414	0	1009	668	834
fc93369d-3ffb-1b53-e040-11ac0c4852ba	449	7	0	0
fc93b9ab-760a-5223-e040-11ac0c482177	176	576	138	445
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	449	7	0	0
fc93e38d-6bd5-9912-e040-11ac0c4838cd	449	7	0	0
fc9404ed-1ba3-2638-e040-11ac0c484da2	448	7	7	0
fc9469d0-4d0e-bb59-e040-11ac0d481e59	450	12	0	0
fc94ea15-2d98-0c5b-e040-11ac0c48569b	449	8	2	0
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	411	0	52	42
fc9500f3-e7d0-9820-e040-11ac0c48617e	432	12	14	28
fc950c33-faa4-0241-e040-11ac0c486786	402	418	107	0
fc95d5ce-6899-62f1-e040-11ac0c486011	299	0	170	203
fc962061-8ab0-42b3-e040-11ac0c4810cc	344	0	319	110
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	323	0	443	111
fc968a86-32e3-ee88-e040-11ac0d487adb	349	0	150	174
fc969f27-bdc6-cd03-e040-11ac0c48577e	362	0	276	78
fc96e36c-67f1-4c02-e040-11ac0d48393d	450	12	15	0
fc96f0df-ef04-411e-e040-11ac0d484291	448	7	0	0
fc975588-6e70-b496-e040-11ac0c484689	414	0	86	53
fc97c1c5-9f4a-be90-e040-11ac0c480992	360	0	139	137
fc990cee-3a1e-9d45-e040-11ac0c484ab3	407	12	49	81
fc99832e-a4ae-8259-e040-11ac0c48131c	443	13	29	0
fc998aec-57dd-eab2-e040-11ac0d48680a	447	10	1	0
fc99b734-7f61-88d1-e040-11ac0c482e88	444	20	0	0
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	449	7	0	0
fc9d5fc6-546f-27b7-e040-11ac0d485f87	458	8	8	0
fc9d5fc6-719b-0525-e040-11ac0d485f83	456	0	36	1
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	369	115	253	64
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	464	10	0	0
fc9d704c-0cfb-0407-e040-11ac0d486980	399	0	78	56
fc9d93b6-77c6-8719-e040-11ac0d487dec	394	0	92	57
fc9d93b6-92e8-acb7-e040-11ac0d487dee	349	0	170	143
fc9dbf68-4599-3c64-e040-11ac0d481623	292	55	574	173
fc9ef456-75a2-5967-e040-11ac0c484477	334	4	106	161
fc9f6916-da31-ab17-e040-11ac0c4808f3	32	777	721	491
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	0	1067	1018	530
fc9f9295-01f6-a9e0-e040-11ac0d4845af	367	0	142	115
fc9f998b-cc72-f6ea-e040-11ac0c482425	430	0	200	6
fca04929-586a-0594-e040-11ac0c48099d	413	0	85	31
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	111	0	1020	447
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	322	0	547	130
fca1c663-dec0-db39-e040-11ac0c486140	461	7	6	0
fca2d62f-2756-939e-e040-11ac0d4865e6	441	0	26	7
fca3f7d0-2231-661c-e040-11ac0c4832fd	332	1620	0	52
fca6150f-d555-a29e-e040-11ac0d4873b2	191	1320	719	218
fccb865d-83ed-4bfe-ad84-0689813ae977	443	5	23	7
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	253	0	392	274
fd163b56-1c2d-4e63-9fad-ba3221ae274b	459	2	18	1
fd504153-3cf6-44b9-99d5-21961ebac188	170	218	588	423
fd74de4d-6973-4597-a541-e8a13d80ad55	452	0	62	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	304	253	28	231
fdf7dfb7-9285-46b3-be60-672164507705	370	0	204	60
fdf9a814-c622-11e3-bf01-24c6515278c0	425	31	38	34
fe04d042-a4cc-4a14-8197-415ea40951aa	118	0	597	514
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	386	33	23	123
fe4611c2-bd37-4605-adfe-60efe0392b03	460	25	1	0
fe63d42b-d471-45b6-9bdf-1a3b55465d37	473	8	11	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	320	842	445	0
fe96d91c-3686-4125-af71-b8703a011ad4	280	566	546	117
fea5827b-251d-474b-8713-fc76db995fe7	0	721	0	860
fec30898-f86b-4207-aa78-de77142c8f50	424	0	43	34
feccc27e-5c2e-4339-8746-0945fee93c1e	372	148	240	93
feccee20-a62d-4152-b832-b9fdaca87a61	271	1470	291	120
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	183	806	378	304
ff870342-f0d6-4450-8f9c-344c046a0baf	354	0	211	164
ffa976f0-aa60-4867-842e-361afa7d68ac	460	3	17	0
ffad9288-c622-11e3-bf01-24c6515278c0	291	0	659	137
ffb4f42b-58e9-40c3-8963-11804f041375	332	0	237	133
ffdd4feb-aca3-4104-b1e8-954d705a6450	350	75	55	161
ffe4bb51-e98a-41a7-a4e1-c3970386889c	326	0	245	175
PD10010a	33	752	0	897
PD10011a	117	756	25	542
PD10014a	0	476	443	915
PD11326a	0	439	1192	586
PD11327a	0	2368	105	707
PD11336a	373	175	102	118
PD11337a	161	275	193	667
PD11338a	76	172	0	946
PD11339a	167	842	0	569
PD11340a	24	1013	234	750
PD11341a	301	0	178	252
PD11342a	115	150	0	835
PD11343a	62	749	0	822
PD11344a	16	324	288	1011
PD11345a	0	1801	248	719
PD11346a	79	1565	0	660
