Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	321	73	155	143	160	54	14	26
1aff91a6-1b0f-4575-8f4b-4e064a50b886	89	325	218	270	46	217	0	36
1b06afe2-c623-11e3-bf01-24c6515278c0	330	108	107	50	75	39	0	0
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	302	138	0	0	112	0	15	0
1b1780d5-06da-40ee-9e15-02631a68027b	185	267	0	0	210	0	5	0
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	421	43	7	3	14	0	0	3
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	401	19	53	54	40	27	35	6
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	202	178	257	39	0	167	213	11
1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa	33	170	331	413	501	174	225	34
1bbb522d-e224-4b3f-9e10-3a47d06b2b05	449	0	0	0	2	0	0	4
1bbfe6f2-ad19-4d29-895b-973f5a91c707	133	226	0	95	572	26	77	0
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	446	6	0	7	15	0	6	0
1bd74f92-47f6-427e-af6f-299c3a7fe023	458	0	1	3	0	0	3	6
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	417	44	0	0	21	2	3	8
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	387	62	0	13	76	0	0	0
1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49	22	394	217	196	128	168	0	114
1bea3a72-3b73-4072-a6bb-96a90119d3ac	273	137	41	0	0	0	0	2
1c00925b-7328-4db0-b930-04aab2d80719	156	298	238	109	15	149	0	14
1c0e384f-7254-4afe-93c0-b3fc6c6a7894	60	326	477	383	0	327	0	33
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	346	105	0	10	33	4	13	0
1c188bf5-2c99-4eb4-a774-59c75d53e643	14	0	1652	311	599	2685	235	1159
1c1c6494-c623-11e3-bf01-24c6515278c0	401	50	7	13	46	0	0	0
1c28e44a-6e6c-44ed-b58a-e3262c0e6759	160	273	0	0	415	151	16	0
1c300960-e51c-4477-8fdd-026c7e545dc4	447	0	0	1	1	0	3	4
1c3df485-8e75-4378-87f6-c6463a520624	80	390	0	93	224	19	24	0
1c9fbe26-1447-4335-aaab-06d6bb3e2741	203	247	203	72	58	54	40	26
1cb25b72-3726-4f12-9e22-f5c7e4b05681	358	93	23	10	0	31	42	0
1cd0acf2-3116-4dfa-a063-0a435b9f6da3	0	293	791	319	161	557	0	739
1d0617e8-2725-4411-b50f-e46ea1d43242	352	92	0	0	66	38	26	0
1d1eeba2-4d7b-4380-b0b6-26d246bc4158	400	33	0	0	32	3	17	0
1d2d355a-8409-4c8a-9f07-ac62885e228d	0	196	1090	279	0	392	290	543
1d325d84-a3a0-4802-9842-76cb21cecb1c	427	28	16	26	0	73	0	0
1d4a091d-fe65-49c0-8810-5a95243b108a	207	237	117	131	26	108	0	0
1d6c9181-a02f-4c35-85b3-65dc5808f50e	291	160	0	0	92	0	0	0
1d91f9c7-67ba-4606-9f0a-01ec6fc08262	209	158	29	0	172	4	229	0
1d97ba51-d981-4986-9f71-c2b6cb9961c3	449	0	0	0	2	0	0	4
1daefc49-5248-4948-87ce-0ec19a248ef9	167	266	316	0	0	60	149	0
1db83e80-bdf7-4d8d-8008-bd8406d641fc	222	229	10	34	95	32	43	77
1dbdbb2c-c623-11e3-bf01-24c6515278c0	194	277	192	14	0	64	80	19
1dc9e7fd-fc62-4b32-9619-4e02a266a385	0	292	692	523	101	398	0	123
1dd96495-5f83-4d36-96cf-b77cd0cbbfda	461	0	0	0	2	0	0	5
1de83d45-8492-4b83-9055-a9f43b823f91	426	30	0	2	28	4	6	3
1df8939c-c622-11e3-bf01-24c6515278c0	219	222	140	125	59	19	19	77
1e046ab9-fa4c-4c15-8d78-ed0048c80ebf	398	78	20	16	0	14	0	0
1e181878-c640-4e91-a620-3fc4b08a4de1	85	369	0	63	264	12	16	0
1e27cc8a-5394-4958-9af6-5ece1fe24516	229	135	0	0	281	231	163	0
1e2dcbcc-771c-43c5-8c8d-e0eb77cb3494	92	273	877	0	70	839	0	224
1e8ae8dd-74c1-44d5-a74e-bfdce801c736	368	89	43	0	0	13	0	0
1ea7e01c-c623-11e3-bf01-24c6515278c0	236	205	42	11	83	31	82	0
1eb1bc62-18f6-4bcb-a16d-aa6a91914031	418	53	0	0	58	0	0	3
1eb37b28-fac2-477a-88b3-e04291a07926	276	190	114	1	0	36	0	0
1eb62abc-7928-405b-84cc-f091ca5347b2	64	355	321	129	64	159	51	145
1f04210a-0c2e-4bb8-ac8e-86198e5f1d34	311	126	0	15	208	0	0	0
1f2a8889-4374-4037-bb56-0f20733380e3	0	271	1035	336	21	1096	73	0
1f5e70c1-c5de-49e7-941a-46e11a4f4416	262	215	119	5	0	0	0	0
1f81a1b0-8089-44ef-87b5-b3359a407ad2	160	261	230	212	65	178	0	135
1f8d8720-30ca-4057-90f7-a34b8383eafe	432	11	0	5	11	1	7	0
1f967003-82d6-4932-a445-24fc25723594	0	351	627	96	1	175	234	3
1fd69adc-c623-11e3-bf01-24c6515278c0	366	94	2	0	67	0	6	0
1fdab6a6-7346-4229-aa8d-5dbd258f0c60	54	392	417	28	37	185	115	77
1ff155dd-deb4-44e0-b3a2-e4875b618435	268	207	0	0	87	8	6	6
1fff8b62-534b-4d71-a65f-e5f93b8b50ed	96	367	137	153	75	208	12	29
2009e5e7-1796-445b-8677-46b3804fe0bf	387	82	0	0	32	0	0	3
2045c788-9ea8-4ea5-a5e3-65fc16a62adb	63	201	344	551	247	275	89	115
207f8a42-5b05-4876-b0ae-ebfaeea27844	0	88	943	749	84	404	372	0
209a9b10-7129-48fe-a899-d14ba17efe6f	385	80	14	24	0	19	0	6
20d1b88b-3ff6-4201-a748-6a993500c652	347	73	23	0	0	8	112	0
20e02396-e676-412d-9724-44a428919cdb	81	144	717	153	168	233	298	322
2102558b-87b0-447b-bb9a-e4ae9df8b75e	208	212	0	80	348	10	0	0
2109e1d4-c623-11e3-bf01-24c6515278c0	319	110	63	32	207	18	0	47
21205681-a0c7-48d0-81d4-0b7ef31158cf	68	329	195	177	111	213	88	113
2182ce2c-5941-4b65-9419-fc7966d5e6d5	380	51	0	0	68	47	53	0
21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35	190	226	245	0	0	49	173	0
21e7e43e-f9b1-4351-a6d9-b9cd06d15f68	419	27	0	0	27	0	4	0
221d0290-c623-11e3-bf01-24c6515278c0	239	257	106	0	0	36	0	5
22578b9f-78dc-464c-9bb9-382f033283d0	420	36	1	2	40	2	3	2
228fb827-c05e-494c-8a21-e1d925e100cb	395	36	84	78	69	8	0	14
2290b078-6a5b-4c83-9dfb-b525bbf14e4e	76	263	319	263	224	411	27	174
22cd3875-a123-4f0d-8cd1-371958208ad6	434	10	2	6	25	1	0	9
22d67778-61fc-4f15-95b8-7e7c6cc7112b	326	142	22	0	59	11	8	4
22edd867-dcd6-42b5-92bb-025ceb84b106	178	136	438	55	25	398	290	0
230f53ef-be3f-495e-9b95-b0f670bd6908	433	14	20	0	10	18	3	6
2316ee90-c623-11e3-bf01-24c6515278c0	381	61	6	0	22	0	22	0
2321c412-7730-4694-bc8f-199d7e51a7f8	439	0	6	0	7	0	19	3
232b7754-b3c3-4530-9d24-3af40d9b2816	369	80	0	0	59	9	11	1
2399ab13-abfa-480e-9fda-7947edc420be	217	237	0	0	212	15	31	1
23cc70c4-b744-4fa0-a0de-b25c0fdf212f	429	19	0	17	0	24	3	0
23d77176-dfed-4bee-ac96-9934377d8d81	0	262	795	670	38	110	0	260
23d86395-9e20-4cf9-bf7e-f76544a1f772	415	0	69	117	61	0	0	21
23eb72d8-c622-11e3-bf01-24c6515278c0	361	91	0	0	26	22	19	0
23fa90d5-b273-4e2c-9c88-68aa57b60e97	447	0	0	1	1	0	3	4
241abdfd-e6de-4830-a233-4bbc5f622725	237	223	10	21	193	59	15	19
2425a532-f562-423a-88f5-228642f53875	423	44	1	14	2	17	0	7
2439ec74-1713-4d47-a5d9-886f69dddcb6	210	219	28	0	183	5	64	17
2468e58c-c623-11e3-bf01-24c6515278c0	54	409	301	26	65	166	7	110
248fd0ed-f14c-40b8-9f14-e9c7adf16e22	449	0	0	0	2	0	0	4
24badf07-8615-48a3-8d6e-45c3d783f18d	375	48	55	60	97	38	7	144
24f887e1-ce82-40f3-9674-11102bd076c0	452	4	0	2	2	0	0	5
25103371-28ac-4f43-b0e2-2d376d0dcb84	176	256	190	0	23	72	100	153
25224aa0-cfdd-48ec-92e5-8f3992a3e574	65	146	976	583	213	506	0	928
252a1c43-f954-44d7-8e31-6bcd0157a05c	429	31	0	0	10	0	0	7
2564a262-03e8-467b-9ea2-f3ab38d75ae1	351	58	307	105	37	109	0	5
2572b0bc-c622-11e3-bf01-24c6515278c0	326	128	11	34	31	9	0	3
2584b428-c623-11e3-bf01-24c6515278c0	133	196	666	118	109	8	182	179
25bee010-cc99-4af0-ba2f-fe4dd308be33	425	38	17	28	0	1	0	0
25c002f7-e972-421a-b32d-7dd675d81931	447	0	0	1	1	0	3	4
25c32aca-6738-43ef-a103-243f2f9a3b43	179	201	455	223	40	228	54	7
25c76a8f-77c0-4650-bddf-45ed0c10a2e6	37	422	28	143	202	13	0	26
25c99312-bf63-4654-a73a-03c3c1cd50b6	408	49	35	3	32	44	16	28
25cf7449-8c5b-403e-aa75-e2af158598e8	142	311	4	50	348	0	0	1
25e20393-752b-4796-9001-0e22ee04c586	345	120	0	2	51	20	16	0
25e4cad7-2403-4992-9cbc-433574673549	293	118	68	0	60	0	92	0
25e68b09-7d62-4449-a14a-8d09edd96db6	445	0	3	5	4	3	4	0
25f07374-313a-4100-9a60-3d21d2988fca	40	228	84	247	400	264	235	126
25f73b03-4ba8-47ba-ad80-6ccb82105c98	68	333	424	197	52	248	0	101
2660825c-68f0-4631-948e-6da158edbe9e	324	119	77	0	0	31	59	0
267a9862-17bd-4056-ba4a-1f373736ffbb	401	49	0	0	17	0	0	6
26c301a6-a597-4c24-9f6c-2293e5ae41c7	400	39	0	0	20	6	29	0
26de406e-c623-11e3-bf01-24c6515278c0	397	65	13	18	30	11	0	18
274723ac-2bc1-4e2c-b31a-1907217b9f84	443	18	9	9	0	6	0	1
27847313-3b1e-47f2-84f1-acadaf265cf3	270	219	56	18	0	26	0	0
278b2498-1d64-493b-ac43-3489ec86f313	382	58	0	0	84	11	10	0
2790b964-63e3-49aa-bf8c-9a00d3448c25	255	216	0	15	109	22	0	0
27b56bf2-7a9d-4061-98d4-61fe2761578c	93	301	232	21	160	315	144	189
27f87d1e-2c32-4beb-9677-62f7a286673d	89	109	819	593	198	646	0	944
27fcccdc-c622-11e3-bf01-24c6515278c0	310	127	18	5	10	70	85	0
280a069c-38e5-4300-a15c-2612301b70e3	269	198	0	0	133	0	1	0
2828e5e6-c623-11e3-bf01-24c6515278c0	346	124	0	16	24	19	0	0
282b45ee-4af2-4c61-9acc-286eaf8d661a	92	333	150	134	55	143	67	0
28839c75-90a8-493f-b658-8c63e0ebd324	91	306	0	107	403	267	23	0
289790a5-77bd-49a9-a1ec-478a8ecacd7f	307	141	6	10	107	0	32	7
28e81540-4744-4865-b627-c7c9d8a3c2b8	0	316	155	288	338	85	126	108
28f41a20-b6d6-4ecc-888f-72f779ad9af7	356	83	43	45	72	56	35	47
28f8d45f-4763-472e-9c4d-6787ba00164b	457	0	0	0	15	0	1	4
29127cde-548f-4c42-96cf-6f0020c3db9a	416	26	0	25	79	0	0	0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	287	109	202	155	37	294	69	0
29548b5f-c88a-4908-8c46-e86483e75067	308	170	55	10	0	6	0	0
29578759-9ccb-4a24-b5b8-c45ebd4339d9	445	0	0	2	6	5	6	0
295aac88-c623-11e3-bf01-24c6515278c0	0	312	25	287	394	380	126	0
29a00d78-b9bb-4c6b-b142-d5b8bfa63455	370	62	68	47	165	61	25	205
29b92b51-7ba3-42a9-97d3-6a9b5e43f928	86	349	174	129	200	251	7	0
29fc38aa-f367-46a3-a14d-a5f657ad0caa	330	132	0	0	72	0	1	0
2a5a5840-a834-47a1-b1f4-dc8fed620f5c	455	5	6	15	0	0	0	1
2a7f6aac-8f94-4815-8b94-0ea7db71135c	425	25	0	0	27	0	18	2
2a8d63eb-0174-4213-9214-413f391f512c	0	258	560	464	328	675	0	82
2abe2e53-ad9b-4fbc-b9a7-93444f1bea87	406	31	0	0	20	0	22	0
2aeaab9f-4459-4be8-91e7-e0746cbd671c	331	128	29	0	100	18	0	7
2b000af3-2c9d-4eaa-af3f-8101b7425c37	242	0	324	148	247	174	356	211
2b02e3ad-4423-491e-993a-561e80dc7bcf	416	28	5	19	38	30	22	0
2b142863-b963-4cc9-8f8f-c72503c93390	143	229	188	305	85	193	0	263
2b36ac4b-eed3-4591-8b4f-b44049dfc5ed	419	33	4	0	18	0	19	2
2b3837b3-ee29-4a08-848e-1206404da986	316	111	160	75	41	83	69	0
2b40a733-7a63-4bb8-a953-95a4ee28f962	0	393	0	221	318	86	46	0
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	176	279	195	71	90	267	1	224
2b4feb84-89e4-4c38-8561-5ffab02c8132	0	339	0	265	253	278	168	0
2b54d668-7585-4bf4-9fdd-aea3c5cd4fa4	257	185	0	27	181	5	8	0
2b569b88-c622-11e3-bf01-24c6515278c0	230	221	0	24	109	21	51	27
2b6d4d66-7f0b-4bc0-b3d6-171956a937c5	199	223	6	30	407	51	0	12
2b78de4e-4c8b-4adf-a058-3dae797e7881	18	237	681	590	88	399	65	158
2bd56bba-c623-11e3-bf01-24c6515278c0	235	229	0	0	109	0	18	2
2bd9ccca-3fae-4b66-a762-6f30d6276222	158	280	37	61	158	75	61	5
2bde43e2-fd4e-413e-adc7-c50bca75d358	197	241	278	70	0	96	55	223
2bf5b018-9f19-4fbd-9e1f-7d958aabe5d1	0	188	763	720	375	703	7	178
2bff30d5-be79-4686-8164-7a7d9619d3c0	0	112	1446	271	0	980	461	0
2c2e5f87-bd22-4a5e-be71-3bcc2aefaf74	446	0	0	7	4	1	2	1
2c316b7e-6a82-4ba1-9f34-d8bfcf82d41e	317	141	0	39	55	35	21	7
2c3ada8b-9650-4859-9857-43209c0f7cea	362	69	0	14	32	6	31	0
2c48eefe-2a08-47bf-8e4d-cbaab6777150	230	200	164	0	360	131	0	138
2c581a74-7716-4c20-b366-a8e1d9a901f6	356	123	0	0	48	13	6	9
2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	343	78	29	0	69	107	68	503
2c71d542-1653-4d97-8752-f2fd05c7e75d	363	103	79	0	0	41	15	127
2c9c50ff-01d9-4703-931b-04119178706f	270	174	0	0	238	2	0	0
2c9dc04b-e9ec-4cf1-ab2c-a18edb30dd37	0	383	7	357	277	107	27	0
2ccd028d-e7e0-4f77-a512-f658a31819a4	437	33	4	1	26	3	0	4
2cdc4cce-0877-4ec1-85f5-20c909912e65	325	143	34	16	0	31	0	0
2ce48f01-2f61-49d9-a56a-7438bf4a37d7	355	94	0	0	107	23	0	141
2d0e4b82-c623-11e3-bf01-24c6515278c0	344	112	3	0	75	22	16	0
2da2b745-068d-408c-9163-3b3a78d4aaed	400	30	0	39	79	0	0	0
2dd5eea1-42a1-4e8b-99ac-20399cc7e15c	450	9	0	2	17	0	6	1
2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac	333	134	2	35	79	10	18	0
2df02f2b-9f1c-4249-b3b4-b03079cd97d9	434	20	3	0	21	0	11	1
2df17728-33e8-45ab-833b-ef68a5482daa	462	0	3	0	5	1	0	4
2dfe70fd-2650-49c0-b6eb-67df585d063b	449	0	0	0	2	0	0	4
2e0bbaf6-c623-11e3-bf01-24c6515278c0	295	131	22	0	21	20	75	0
2e43e0ca-54ea-482e-acf2-0048d9187a5c	120	304	208	156	55	154	72	0
2e66eb75-097c-4ad8-b2b3-9f5849dfd02f	238	218	55	2	78	0	26	92
2e69c886-535b-4ff0-9236-abf6799acdbd	227	205	77	115	37	0	54	12
2e76891c-b620-4cc0-9315-6f1217b09b1e	245	218	191	39	49	91	33	0
2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da	459	0	0	4	0	0	1	5
2ea2294d-fab9-43ae-a222-370487495b06	259	198	0	0	230	39	18	1
2ecd8358-c622-11e3-bf01-24c6515278c0	341	121	11	18	41	8	20	0
2f0a660c-ba3c-49bb-90f7-39b0034cea82	454	2	1	9	8	11	1	2
2f149d78-c623-11e3-bf01-24c6515278c0	297	155	93	21	0	12	31	0
2f2eaecc-6509-423f-b63a-8c3bea1ba4a4	201	255	34	28	128	64	0	84
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2	418	38	0	0	26	0	4	6
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663	230	215	12	19	210	0	8	0
2fdab641-d73b-4f9a-aa4c-c1944f131a69	354	92	13	5	65	0	56	4
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af	232	190	293	72	58	59	55	86
2fe2433b-9a55-431f-a869-2b5a63e8e8fc	115	335	38	79	213	6	50	44
301d6ce3-4099-4c1d-8e50-c04b7ce91450	143	291	0	63	363	17	0	0
30376989-7edb-4863-9496-1789eccef8c4	341	129	65	0	0	8	0	0
303abbe5-4155-4a0d-bc3b-f8995261ca52	311	140	47	21	106	72	7	0
304c3e10-583c-421d-ab01-15c937d5014a	262	188	0	0	209	0	0	0
305a5074-5384-45a0-985d-289b178d09f6	327	137	39	24	0	40	13	0
30600994-c1ec-44c9-a620-3f6c617eb928	222	265	21	16	85	25	0	2
306ef5bc-97d0-4312-ae0e-343c4e31d869	247	208	0	12	252	3	0	0
309f5324-5608-4f62-b744-5ab268b70927	348	79	41	5	65	25	0	96
30a8f292-c623-11e3-bf01-24c6515278c0	278	177	34	9	122	0	0	48
30b9ab02-60f2-4974-85a9-874f247ae932	230	180	0	47	351	122	4	8
30dbe353-86d5-40ed-84c2-dbddf7beb17b	417	21	48	0	0	0	0	0
3166f1ae-678d-42ae-9d44-d3d25d6860c7	404	64	0	9	19	10	0	2
3189bc97-afd8-4daf-80c9-2d78a08228d3	444	21	1	12	1	2	0	5
31a70598-33be-4f09-9990-bd7594467802	410	50	0	0	25	0	9	2
31bc44b9-35ff-43fd-8a01-a834f3b1ce46	248	0	440	149	268	132	226	126
31bcfd64-c622-11e3-bf01-24c6515278c0	382	77	2	15	26	34	11	0
31c0c8f8-c623-11e3-bf01-24c6515278c0	338	99	6	0	39	13	34	0
31c75873-abb4-4d88-9e2f-07497a6c892d	92	262	445	427	155	358	0	226
31e63f89-a6a9-40fb-823d-f41587bd73d8	409	30	0	0	28	0	13	0
31f02f48-44a4-445e-ac3d-e9bf3d8d25a2	412	39	0	0	28	0	13	0
31f3ff14-7d74-447c-a5da-9ad8336c3f3f	6	338	183	121	195	97	216	93
322f0b01-2118-4dbe-aba1-3875a54ee71b	202	286	47	28	48	68	0	0
3232f77f-b745-4232-a802-6699b6356efd	359	99	1	9	55	54	6	0
324adcfa-3fba-45b9-99f0-9d41c0c54d79	452	0	0	0	1	0	0	4
3269608c-5dd7-452a-976a-31ac971aac2f	78	327	79	116	63	116	168	20
32a63b4f-3baa-4987-ad30-5bd0c0548088	377	81	41	0	0	0	0	0
32be40fa-c623-11e3-bf01-24c6515278c0	316	137	0	0	70	25	28	3
32d8c373-b5c8-420b-9808-8812b5501649	203	233	25	10	335	110	21	0
32fa6457-c8bd-4d26-8106-925baf13df68	148	280	508	87	36	180	0	73
33061bf5-9b99-4735-a810-f2d5eeef6873	341	109	31	25	80	7	0	61
33070975-0f35-4518-9ffb-4c6170c32534	265	206	80	1	11	36	37	0
335c721a-3653-471f-b0ec-6144fe868c6a	457	0	0	1	2	0	3	5
33992441-4f34-42f2-ba87-6ddd227f2250	134	214	143	111	247	113	174	59
339a2c94-55c9-4113-a706-b0971fa2784f	293	151	0	0	175	4	6	0
33a8693c-c623-11e3-bf01-24c6515278c0	338	125	17	0	70	0	0	0
33b7e799-ad10-498f-9948-8ce433311539	461	0	0	10	0	2	0	3
33b99e90-741d-43f2-804b-75721199a0dc	433	22	12	4	0	5	0	0
33bcd589-80db-4a58-8f83-a48cb60e0fda	307	117	64	87	131	0	0	35
33bf46dd-16b3-49c6-80d7-76caf27aa0f4	387	74	6	11	61	8	0	0
33de44a2-bec1-402d-872c-d78c1f2d52b3	289	141	6	41	184	40	0	0
33ea81f2-db2c-4567-bd7b-4cb9aadfef88	13	185	0	499	567	416	168	0
34030a28-c622-11e3-bf01-24c6515278c0	412	52	17	0	20	11	4	0
3433b1f3-59d1-4ac2-9bbf-e0c4042b4ddc	0	369	635	184	74	74	78	198
343fcbc2-f30c-4ffa-a0b3-f5bb21e5e70b	78	291	71	29	290	50	171	0
345a06d6-fa5c-4674-a847-88a6b537cf3c	446	0	0	0	7	2	5	1
34739bd6-b3be-441d-8cdb-e4233bf14080	457	10	0	5	3	0	0	5
34881c6b-f59f-42c0-9f29-9c5c47262ae6	0	191	259	436	93	653	381	56
34a445c2-1eb4-4a9f-8838-cddc2f82aae4	110	298	148	159	24	70	89	162
34ab4c57-5240-4af7-a329-a5ab55934fd4	412	33	0	11	34	20	1	0
34b0c838-bf6c-4d0f-8cd2-d2928adbb539	373	89	12	17	13	15	9	1
34c24482-c623-11e3-bf01-24c6515278c0	360	74	11	13	54	9	35	0
34d7b6cc-cfcf-4178-b075-f4d129ab18f7	268	147	77	104	0	0	0	112
351db483-a70e-496d-b70a-7449875121ee	293	22	74	0	217	667	70	985
352fbbb4-88a5-4354-b1fa-3a01da3fbfa7	439	5	0	0	8	0	9	1
35553150-e4ef-4539-b220-259f2d634bd7	257	125	33	0	147	37	107	0
3585e133-b3c1-4d90-b5f2-2b867e0ae0ec	109	188	611	288	50	327	64	1066
35a74e53-16ff-4764-8397-6a9b02dfe733	123	251	260	3	354	212	39	569
35b951c0-edb0-47c4-9076-ede346ea7cb1	425	20	0	13	22	4	0	0
35c797fd-ca81-4cef-b6c4-7e3776f661b3	0	273	847	266	102	329	0	1159
35cca3b8-c623-11e3-bf01-24c6515278c0	332	119	0	9	66	0	13	0
35ceba07-0759-4fbe-b076-af821a528cf0	97	350	0	15	247	42	39	0
35dc84c1-476c-4d48-ae23-622bf6e043ac	0	301	99	297	529	383	68	274
35e33a7a-c622-11e3-bf01-24c6515278c0	223	226	123	129	15	21	24	47
35eb6ecf-9514-4416-94b1-02200c0a1571	12	339	583	417	74	97	0	389
35f82a33-bde2-47e2-8aba-ff1fd5920219	327	128	13	25	8	16	49	0
36160be6-368f-4cdb-b1ee-9ed5b64462fa	441	17	0	4	10	0	1	4
363d3a59-dce3-408d-a736-5c29ba9f9b6d	450	0	1	0	0	1	0	5
36680797-36de-413d-b2a1-8804ac1705e9	294	168	18	22	38	0	1	9
367fdef3-d7af-4996-932f-cc5087e843dc	440	19	0	2	20	0	0	2
368e592d-260c-4f58-81c4-a9f1e6177a4b	444	0	2	0	2	0	12	1
36962459-e81f-4b8c-a08d-df60ef3283a3	300	137	0	3	170	0	0	0
369c06f2-8904-49cb-99d1-dd297ed0cd0c	17	304	539	410	343	558	10	203
36d1a85e-a09b-4537-86e0-eaf1eb03aed8	30	0	443	1009	832	994	0	0
36d9c1aa-c623-11e3-bf01-24c6515278c0	208	206	243	171	23	102	0	409
36e1d9cc-32ec-4a0a-8fb1-c46f058a6fb8	224	216	15	9	66	63	67	6
371235d9-55b8-40a7-8cd6-baa7c2ad0493	177	227	122	129	203	24	22	68
3728982b-4547-4249-bd42-72a91d3fda8c	422	31	6	18	0	9	0	0
374cbd87-428e-4509-85c1-b7d3302c30a0	361	99	18	20	92	17	16	48
37522f18-77b2-4414-8df8-3c2c8048adba	16	343	756	194	97	467	0	498
37c913e6-9ce5-4338-8849-b5bf7862d36a	452	0	0	1	0	0	0	5
37d0cf1b-1743-4852-8073-372b16b5c17d	307	147	0	10	45	17	41	0
37e5d47b-851b-47de-ba6a-fd2835644011	381	51	89	0	29	91	77	97
380593d8-c623-11e3-bf01-24c6515278c0	169	297	126	28	12	0	69	0
384ef419-ee94-4563-9237-236fddeb4b64	184	204	233	94	39	60	130	0
3869ff3f-21b9-4817-8ff4-83c6fc75ab11	274	176	28	38	39	42	28	0
387c6519-6529-4074-a5ab-00f8052a5732	174	255	56	80	276	79	14	51
388a8875-c3f5-494e-8456-28be8d3626e1	313	120	0	0	66	20	25	0
38d8e626-c622-11e3-bf01-24c6515278c0	249	202	0	0	105	17	36	0
3914c02e-44ad-4c96-8464-61aa95b42c49	312	131	0	19	124	105	43	16
391a949d-217a-472c-a6d4-80e548039684	409	24	0	0	130	70	0	28
3933c60d-73d6-4f74-ae02-fd545fc1f092	181	146	355	377	132	387	0	309
3935af50-d992-4430-9909-e688347aead9	442	0	5	1	5	5	11	0
39458b0e-c623-11e3-bf01-24c6515278c0	278	156	0	15	110	12	35	0
39520be3-a2af-4189-acf4-9d239363333a	271	132	21	68	146	105	86	0
39a5d94d-e8c8-4057-be96-362ffbafb94d	448	9	0	0	21	0	3	2
39aee9fc-fa27-4b71-b9e8-43ff34bd3930	315	112	3	8	165	14	36	0
39c476fd-273b-4136-874c-53352f1be008	377	70	21	53	46	14	33	8
39c55051-e1bc-4081-962a-17205645de45	429	28	12	13	20	52	0	0
39c6c3b3-4683-4d11-984c-ed589188da65	258	123	68	53	423	191	0	107
39d38c06-3779-4ca4-b103-1d096f93dae8	316	99	2	69	214	30	0	0
39e32615-0160-4f13-b330-50748f5d87ed	272	183	0	4	145	0	1	0
3a18aa52-b6e2-4d03-ad05-ef99d653f0e0	349	86	0	1	31	66	62	2
3a49a936-c623-11e3-bf01-24c6515278c0	327	134	11	0	39	44	13	0
3a551616-4840-4111-a8c5-b4aa773d82c2	52	95	458	385	56	369	559	75
3a5eaed6-fcfd-437a-b61c-fd3725c64717	61	378	308	150	0	243	0	147
3a6bce45-0431-49d8-82df-b1d9a738e5a6	56	310	538	309	93	265	0	107
3a81f733-b3a3-4578-b925-a663612bc92c	346	101	5	11	51	0	14	3
3ace181a-23bd-424e-a87e-e0c01a2a2cb8	465	0	0	0	0	0	0	6
3ad44032-01fb-4f84-b880-f01bb13a4359	402	70	2	0	27	0	0	3
3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1	420	45	13	15	0	6	0	0
3afae3fb-2d87-4724-a589-d31cce1f4c28	461	0	0	0	2	0	0	6
3afb3f57-545a-4ed5-9461-2fcb28d89399	359	97	0	30	49	1	0	0
3b02a7a7-e5bc-4e77-b691-521603630b00	320	80	109	171	133	44	0	201
3b20d548-2a7d-4031-85a1-425ca7201d7a	0	34	666	738	238	454	475	139
3b399659-8302-428a-9c97-1e7b455c9c2f	322	138	113	37	0	11	0	42
3b41cb48-c623-11e3-bf01-24c6515278c0	131	338	40	81	147	6	16	20
3b4ff158-c6d8-4a26-9568-0634ddb4a609	449	0	0	0	5	0	0	4
3b526846-72d6-4e10-b7cd-8cdb45a92a1c	91	334	2	141	258	17	50	12
3b55c58d-f95a-4a1d-9aa1-8d2c026656a9	291	154	0	2	153	7	0	0
3b590d75-ccfb-4da8-a2e9-10fb07e02cea	31	319	352	219	166	297	187	92
3b7810f7-f8ff-4d62-b766-3ba06170194c	425	29	2	0	65	37	3	0
3b8ab548-6669-4142-9612-cafded0d7a23	213	226	0	37	262	0	0	0
3bacc189-01b8-46cc-a442-f393c0f428c6	215	203	42	44	199	55	44	1
3baecfba-6977-4374-8bc9-22240abad9b5	435	8	0	13	6	1	4	0
3bb25b72-ceb1-4169-891e-339f22cb0f03	453	23	1	0	11	0	0	6
