Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z	SBS80AA	SBS80AB	SBS80AC
484a41c8-fcaf-488d-97dc-bfe6a4b88a95	0	0	0	1738	905	236	0	66	282	21	48	19	291	544	227	0	12	86	77	59	108	109	56	0	71	39	33	30	27
4853fd17-7214-4f0c-984b-1be0346ca4ab	332	75	0	1	3	0	10	0	0	6	2	0	23	2	15	0	0	1	1	0	0	1	0	2	0	0	0	0	0
48624a82-c623-11e3-bf01-24c6515278c0	235	104	19	12	0	6	77	19	3	11	0	0	34	1	10	0	0	5	3	3	0	1	2	0	0	0	0	0	1
48a0da38-8147-40fe-b683-3f070413a792	65	22	266	0	9	329	73	133	55	13	83	2	72	42	34	51	52	19	19	27	10	21	9	2	10	12	6	32	8
48b15122-b1e9-4c30-8fc5-70a07686779a	274	121	0	7	5	5	21	0	5	6	1	0	12	11	15	0	0	1	1	1	1	1	3	1	1	0	2	6	2
48c33a30-557b-4ecf-8066-5b4b068b5e3a	254	121	31	34	14	2	24	0	0	37	14	0	32	0	11	11	3	8	0	7	1	0	0	0	1	0	0	1	0
48f68f73-3ac0-44ac-ba12-b8889fcb7f38	114	62	133	10	76	29	151	0	66	23	37	0	22	43	44	8	12	20	8	5	12	2	13	0	9	2	1	9	7
48fadd0f-6561-4294-bff4-d5e4f7dfe79f	366	41	0	4	4	0	10	0	0	4	1	0	26	2	16	0	0	0	0	0	0	0	0	0	0	0	0	7	0
4904d56f-0fe7-4482-8f6d-9e54d261f399	210	128	83	49	2	1	24	0	0	39	12	0	30	8	12	0	10	6	4	2	0	1	0	0	0	0	19	0	0
492694a7-bb41-4128-a909-c424e7fc0c9e	372	51	0	0	0	2	3	0	1	5	0	0	16	6	18	0	0	1	2	0	0	0	1	0	0	0	0	1	3
492b4e58-12e2-47b2-bd47-28f8607072fa	223	155	20	15	9	0	22	4	0	14	4	0	28	6	8	0	0	0	1	1	3	2	0	0	2	1	0	0	1
493e7008-551c-4c0e-b567-a0f31868629e	7	8	275	237	133	200	65	121	144	26	87	95	62	120	56	15	26	18	19	23	0	30	17	105	15	24	11	16	34
494701ce-05d4-440b-a65e-d925902b9d42	347	65	0	5	7	0	0	0	0	4	1	0	25	3	15	0	0	0	0	1	0	0	0	0	0	0	0	5	0
49795e42-c623-11e3-bf01-24c6515278c0	207	123	58	17	0	13	51	26	9	23	11	0	27	7	14	0	0	9	3	0	0	17	1	0	1	5	0	0	0
498ecf81-921d-4df9-a6a4-a625f484e823	385	43	0	0	0	0	0	0	0	4	1	0	23	1	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0
49900a43-d42e-4052-a8cb-1563b82ad0a0	359	59	3	0	1	0	9	0	0	3	2	0	24	2	15	0	0	0	0	0	0	2	0	0	1	0	0	0	0
49ad3c8d-88cd-43cd-a273-1623fe2aec0b	358	70	0	4	1	0	0	0	0	6	1	0	22	2	16	0	0	0	1	1	0	0	0	0	0	0	0	2	0
49b26ab5-2ca9-49b1-ae83-573fa41af2cd	347	71	0	0	0	0	0	0	0	4	4	0	25	0	14	0	0	1	0	0	0	1	0	0	0	0	0	0	0
49ce0836-adec-4f62-ac01-dbdfbb96d9fc	314	89	9	3	0	0	23	0	0	11	0	0	23	0	16	0	0	0	0	0	2	0	1	0	0	0	0	0	1
49dec0c2-8e75-4f44-a253-82b2ea605890	158	107	123	63	1	80	70	0	29	2	3	0	11	49	11	0	0	4	2	12	26	19	3	6	6	4	4	0	2
49fa7e44-c86f-4b1f-8849-e5fe5b9de734	307	87	0	102	1	0	0	6	54	9	4	0	20	4	14	2	0	0	0	80	0	0	0	0	1	0	0	0	0
4a1ad661-f6ae-44e8-b50b-72ff658ff22b	259	118	22	23	22	6	0	17	15	14	0	56	16	8	28	3	0	1	0	0	0	46	0	0	5	0	7	0	0
4a35b01f-5e19-4673-abea-d87fd1d605d0	390	28	0	0	0	0	0	0	0	0	0	0	10	16	15	0	0	0	0	0	0	1	1	4	1	0	0	1	0
4a4309b0-2aca-4d6a-ac50-039b28406bba	250	138	19	37	7	3	14	0	1	32	21	0	30	2	13	14	0	2	3	0	3	1	10	8	1	0	0	0	1
4a4e0397-8702-46ef-aaa8-3980f03a40bf	386	30	0	0	0	0	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a698352-25e6-4137-bef8-b6520d5b1b95	339	66	0	4	0	2	23	0	30	1	0	37	1	12	2	0	0	1	0	0	36	3	1	2	0	1	0	0	3
4a703d3e-c623-11e3-bf01-24c6515278c0	129	220	65	1	28	29	14	21	11	21	15	1	36	10	19	1	4	2	12	1	1	0	0	0	1	1	3	10	1
4a88981e-e409-440f-9bf0-71ca1bab8b4e	288	73	4	11	16	0	58	0	0	25	7	0	21	7	12	1	0	3	0	0	0	0	10	0	2	0	5	0	0
4aa7eabc-0419-4897-b7af-5dcccfd6ac2f	17	15	220	465	388	145	39	0	194	53	121	6	77	192	53	0	30	24	73	23	60	67	20	6	55	15	8	11	14
4adc846a-42cb-4ebd-a954-e31eb29d7572	135	153	70	25	15	4	92	13	1	35	5	0	30	6	9	22	0	4	1	2	8	2	1	0	0	2	0	2	3
4b44b313-6f74-4233-bec4-7e41c91c77f1	146	172	80	74	48	0	34	0	0	73	7	0	33	0	0	6	0	2	5	12	0	0	4	0	5	0	0	5	0
4b5d9d8c-ff95-45f4-9287-2804e8a98ade	306	113	0	13	13	0	0	1	0	36	2	0	5	1	13	9	0	1	1	3	0	1	1	0	0	1	11	0	6
4b7a704b-e516-4275-be11-45cc935237e2	364	63	0	0	0	1	0	0	0	9	2	0	20	4	18	0	2	0	0	0	5	0	0	0	1	0	0	0	0
4b8943be-c623-11e3-bf01-24c6515278c0	48	146	44	106	0	105	135	171	131	28	77	68	50	37	137	7	14	3	55	0	0	106	23	0	2	4	0	0	4
4b8c6b0c-0d0c-4834-a2f3-691e0919b902	333	81	4	3	0	0	13	0	0	11	5	0	24	0	19	2	0	0	0	0	6	0	0	0	0	1	0	0	0
4b91ece6-c9b2-4889-b18c-c63eb58eb061	331	86	0	3	0	0	0	0	0	2	3	0	26	2	15	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4bae2f08-da75-4991-acb8-5ba9912f9131	367	52	0	0	0	0	0	0	0	2	0	0	25	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c027164-12de-456f-b933-6bc91f70b46f	270	114	10	77	66	0	0	0	0	49	4	0	34	18	13	2	10	0	0	0	0	1	0	4	31	0	1	0	11
4c183106-c622-11e3-bf01-24c6515278c0	306	106	5	0	0	0	16	4	0	16	4	0	17	4	16	0	0	5	2	2	0	0	0	0	0	0	2	0	0
4c2ad4a0-5d57-4e27-9f35-058b2f205f50	8	60	195	100	168	2	167	0	43	147	88	21	53	32	23	19	102	8	6	7	3	11	11	4	8	23	10	21	4
4c3840df-9824-40db-879e-6d24adc8c155	96	185	60	0	69	74	73	0	45	0	16	12	27	31	16	0	10	6	0	14	0	1	0	8	4	0	21	0	12
4c3eda94-56f4-46d3-8c88-50d476e773f6	346	76	6	0	1	0	3	0	0	7	3	0	23	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4c3f733d-5fd5-4f67-af5f-8c36c5b37be2	390	37	0	0	0	0	0	0	0	4	0	0	20	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4c4aa1b1-fda3-4c5b-b588-68aa727500ad	260	113	6	31	5	7	43	0	8	27	11	0	24	3	16	0	0	1	0	0	0	1	15	0	0	0	7	0	4
4c5228b5-bf31-4abd-a47c-d088e16dba13	124	164	44	53	12	45	78	24	1	39	23	2	41	4	24	80	0	3	13	27	0	6	0	0	1	6	0	0	0
4c59fb2d-21b6-4b09-8174-6102de736e4d	19	70	49	262	286	276	0	0	441	40	833	1284	64	204	225	0	329	348	35	212	0	181	0	0	45	3	0	209	64
4c755527-3b5d-4d36-822d-990aa1003d6a	288	102	0	5	19	0	41	0	0	22	10	0	28	0	9	0	0	1	0	0	0	3	0	0	0	0	0	3	0
4c8afa82-c623-11e3-bf01-24c6515278c0	60	220	137	136	17	0	17	0	0	58	45	15	50	30	14	6	0	14	1	0	3	1	7	22	4	1	0	0	17
4cbe411b-b05e-46bd-bea8-126289a0866c	82	161	102	140	117	0	51	0	0	138	21	10	34	0	3	19	0	2	3	3	14	0	6	1	0	0	29	10	11
4ceeb025-2f16-4f80-b9b4-0151346349c6	328	71	6	0	0	0	28	0	0	7	0	0	23	2	17	0	0	1	1	0	0	2	0	0	0	0	0	0	0
4cfb0aee-6661-478a-8694-9d8ba15e46b7	210	162	46	0	0	52	6	3	13	15	10	7	2	31	6	4	0	3	1	12	0	1	4	0	2	1	10	6	7
4cff8590-559e-4204-8635-96e11bfeda68	267	111	0	5	62	36	0	20	0	39	9	0	20	30	19	10	0	2	4	0	0	0	0	0	0	1	0	74	0
4d11d7da-1204-437e-87b1-e8337a67c9a8	252	138	23	0	0	15	13	4	0	10	10	1	31	0	16	31	0	1	1	3	0	6	1	0	4	2	0	0	0
4d121008-0987-4142-a2b8-7dac58f3110a	304	89	0	0	9	0	36	0	0	13	2	0	22	2	16	0	0	1	1	0	0	3	0	0	0	0	1	0	0
4d1a4587-adb4-4a65-943e-f19efe8de142	325	89	0	14	9	0	11	0	0	5	0	0	27	7	15	4	0	5	0	0	1	0	0	1	0	0	0	0	0
4d2204f1-be84-4f58-b7e7-61ae9fbf6d25	213	176	38	16	19	0	0	3	0	59	11	0	3	0	10	18	3	7	2	1	3	1	4	0	3	1	6	1	0
4d409156-3a36-4c63-9ad6-b6af34f27b06	53	125	33	607	214	107	55	0	262	0	86	134	0	193	28	0	0	80	12	39	216	0	88	0	10	5	6	0	44
4d4eff82-ede0-47f1-b49a-ada025952114	109	177	53	54	36	0	91	2	10	72	23	0	20	1	4	7	3	4	2	0	0	0	2	4	1	5	2	29	6
4d690424-b015-46ae-885d-aa6d9031f66f	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d6bb438-86f0-4414-962f-2b1cebee4524	359	59	0	0	0	1	2	1	2	6	3	20	21	4	19	3	0	0	1	0	0	0	0	17	0	2	0	0	3
4d72d06d-b6af-4294-9eef-6e61e067761f	278	98	47	10	3	2	16	0	0	19	8	0	26	2	13	4	0	2	0	0	7	3	1	0	0	0	0	0	0
4d7f2c74-862b-4aad-98e1-fa831f14a905	232	104	38	11	64	21	48	0	0	43	1	44	26	17	20	4	9	5	19	0	1	0	3	0	0	1	14	1	0
4daa2708-d0db-40fe-a07a-763f003adcae	299	103	6	2	5	0	15	0	0	8	0	4	26	0	12	0	0	1	0	1	0	0	0	0	1	0	3	0	0
4dac9498-c623-11e3-bf01-24c6515278c0	166	199	42	31	11	9	18	0	0	24	4	1	27	10	9	17	0	2	1	1	0	0	1	8	7	2	0	0	3
4db9e471-0068-4ec6-9bcb-33ef5fdec33e	199	127	35	27	3	4	70	0	0	40	13	0	21	3	12	13	0	2	0	10	5	6	7	0	1	0	0	0	3
4dc9b032-7f7b-486d-a12b-8461af89501d	84	64	107	3	69	145	193	45	30	15	24	0	62	39	24	0	15	2	8	4	5	2	6	5	2	8	13	22	1
4de7441f-a609-4a75-9fe7-17a647079ac1	354	74	0	9	4	7	0	1	0	11	0	0	24	4	20	5	1	7	0	0	0	0	0	0	0	0	0	0	0
4e361622-f9a8-4e9b-a89e-19bafebe1d6a	359	51	0	0	0	2	21	0	10	0	0	0	5	14	15	0	0	1	1	1	4	1	1	3	1	0	4	2	2
4e596add-a7c5-4617-9649-b4ac6612e39c	392	34	0	0	0	0	0	0	0	3	0	0	22	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1	104	126	41	130	92	37	79	123	238	0	3	112	17	40	50	11	145	16	5	14	0	10	42	0	35	43	19	0	1
4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83	251	153	12	7	10	3	3	0	0	14	3	0	28	0	11	1	3	1	0	0	2	0	0	0	0	0	2	0	0
4e8396f7-9506-4401-96b6-bb2e89557d59	40	95	242	187	133	115	27	36	128	7	48	13	17	115	17	0	0	31	11	4	43	17	9	28	3	35	20	15	9
4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9	22	167	100	173	22	180	83	108	126	0	2	188	24	42	63	0	0	79	32	7	59	0	19	14	4	6	0	7	5
4e913899-eeb8-4630-ba9d-41a81ced8069	24	0	263	96	34	190	172	49	144	20	28	59	27	34	48	10	0	21	10	31	8	6	9	41	15	19	0	13	7
4eac784b-084a-4106-9a76-2d9fbec57033	256	132	14	16	23	0	25	0	0	32	10	0	28	0	9	0	0	0	1	3	0	0	1	0	2	2	0	0	4
4ecbfd89-393f-4126-aa1c-951a2c23ef89	403	24	0	0	0	0	0	0	0	3	0	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ed52e0c-c623-11e3-bf01-24c6515278c0	99	16	51	0	41	116	284	44	60	5	0	37	32	25	24	0	0	10	6	16	33	7	0	0	0	23	7	10	6
4ef20a13-f107-4654-adca-fc60b8f5be47	47	184	177	85	57	8	31	0	0	92	44	0	41	9	2	6	0	4	1	0	7	10	2	0	5	1	10	4	13
4f1fc78e-733d-4c6e-86b2-dbe1f98c141d	119	100	26	97	74	78	143	73	151	24	52	63	4	31	70	12	19	36	13	1	3	7	17	0	0	10	14	40	44
4f3c2c94-fa7f-4945-9dff-e4d4dac95f56	241	127	14	0	5	6	56	0	7	4	14	0	15	26	18	1	0	3	1	1	2	6	2	0	3	0	1	3	1
4f6f48bc-c622-11e3-bf01-24c6515278c0	196	122	27	27	32	60	62	1	68	5	7	55	6	7	14	0	0	5	12	0	65	0	13	0	3	4	8	0	0
4fdc8980-c623-11e3-bf01-24c6515278c0	128	165	79	48	0	46	65	31	23	32	21	13	31	17	26	0	0	7	28	4	0	0	9	7	3	0	1	12	0
50203cff-83f8-4884-8346-b91ef717d00e	362	52	0	0	0	0	2	0	0	3	0	0	23	0	17	0	0	0	0	1	0	0	1	0	0	0	0	0	0
5042b417-d14e-42bb-b6f3-de303346a252	221	149	27	0	0	19	41	7	17	4	4	0	10	24	12	4	0	2	3	1	10	1	6	1	1	0	1	1	4
5046f1b4-9d95-4841-ba30-691fa44719a2	14	203	158	17	0	146	71	62	85	22	47	19	15	25	6	14	0	8	22	8	28	9	3	0	4	23	17	6	3
504cdfc5-6721-43ef-b31e-fdf52f0cd9cd	104	91	114	16	64	42	132	3	30	24	27	0	23	47	16	0	0	9	14	21	10	9	1	9	6	4	0	0	2
504d4cb0-d2dd-420d-82e6-9ec14434a0fc	52	71	118	56	14	112	172	126	70	10	22	95	34	28	48	13	3	5	42	15	26	10	15	38	3	0	7	0	11
50515723-b495-42a9-8750-e3da288bf6a3	326	87	3	8	14	0	8	0	0	8	1	0	26	6	13	0	0	1	0	3	0	0	0	0	0	0	0	3	0
507620ef-f0fc-4ac3-a7c0-ea2e36c40f77	195	82	10	145	48	35	96	70	65	40	41	11	27	37	60	0	0	15	7	1	0	0	3	0	1	45	52	36	0
50a5970d-a0cb-4251-8ab0-74ad0e94be9a	341	80	3	1	3	0	0	0	0	6	4	0	23	4	15	14	0	0	0	1	1	0	1	0	0	0	0	5	0
50b61288-1412-4104-92e6-8b1a359ef399	34	106	111	188	142	86	160	0	118	32	48	23	29	71	8	0	14	44	15	9	44	2	36	11	3	5	5	6	2
50e3a421-9741-4cd8-911b-0f47ca518b6a	100	186	7	201	66	47	73	30	18	98	13	45	37	19	86	18	0	15	9	0	14	6	0	39	1	14	14	6	7
50eb58ba-c623-11e3-bf01-24c6515278c0	115	182	135	62	0	18	17	0	5	22	9	0	40	19	8	1	0	6	4	1	0	0	0	1	3	2	1	3	7
50ee360c-e3df-4888-9999-ebb88e271d08	195	84	64	63	40	29	71	4	114	1	23	4	0	17	20	0	0	24	13	0	34	0	6	31	0	15	7	1	0
50f4d836-79a9-4bc7-a63a-7aa29e41d418	274	123	9	6	19	0	7	0	0	16	4	0	27	2	12	0	0	0	0	6	0	0	1	0	0	0	0	0	3
51206157-94cc-4702-8247-c98283b487aa	373	51	0	0	1	0	6	0	0	5	3	0	23	0	16	0	0	0	0	3	0	1	0	0	0	0	0	0	0
513bafce-375c-49b0-ae75-6c607abd05d8	311	108	1	9	0	0	10	0	0	12	0	0	22	3	15	0	0	0	3	0	0	0	1	0	1	0	0	0	0
51458c86-0fdd-470e-b059-1ffbffc92a7f	156	170	0	23	41	5	81	16	9	54	5	14	14	8	31	9	17	4	10	3	0	0	1	8	8	0	14	0	2
5174f450-0bf7-4237-a53e-844064f0e701	155	173	61	0	0	105	39	0	51	0	0	0	3	4	0	0	0	6	4	1	11	1	7	9	1	5	2	26	1
51800588-c622-11e3-bf01-24c6515278c0	206	131	38	2	31	0	63	0	0	25	12	0	28	15	10	1	6	1	3	0	0	1	0	0	4	4	0	2	1
5187e77d-f412-4303-8049-11d1aa1a0235	92	94	99	11	76	0	177	0	0	52	26	0	40	27	11	0	7	6	5	2	7	6	2	0	3	1	9	0	4
51893d3f-e7f3-43f9-9fd0-c0f25ae96804	73	132	8	244	0	27	65	197	463	23	306	255	0	73	162	51	202	47	61	0	0	0	46	0	0	3	108	238	8
518d6c1b-8234-40be-9560-6d383d5866fa	292	108	0	37	26	10	0	0	40	0	5	14	0	25	6	0	0	1	1	3	0	0	1	20	0	1	11	17	4
5193a482-6ed9-4504-bd7c-c8b9e4103577	122	151	73	52	54	1	94	0	1	55	26	0	34	25	3	9	8	10	1	11	0	0	10	0	0	5	2	1	2
51adf6cf-f422-4d7e-aa46-cc9bf0ef8693	84	139	67	11	0	114	116	123	64	27	47	19	36	42	51	13	41	6	39	8	31	14	6	27	2	4	0	0	12
51b25b37-f75c-4380-a0f6-5273e0b7ee33	11	23	210	137	59	25	224	35	17	81	78	0	60	62	6	19	4	3	22	22	9	15	5	6	2	9	4	4	2
51dd1a39-7349-442c-b7e1-7850fb800569	339	77	0	0	2	0	0	0	0	3	4	0	23	4	15	0	0	1	0	0	0	0	0	0	0	0	1	0	3
51e5a835-eb48-4640-87d0-f40f5e2bff18	379	42	0	0	1	0	7	0	0	9	2	0	21	0	16	0	0	0	0	1	0	0	3	0	0	0	0	0	0
520b8ab2-c623-11e3-bf01-24c6515278c0	69	189	126	10	0	79	49	74	72	4	0	24	3	22	14	0	0	18	8	6	7	10	9	1	1	4	16	2	16
522dc834-8367-4f49-b93b-fcba91a2de7e	80	189	0	35	36	0	159	0	2	22	8	0	25	32	6	0	2	4	1	6	0	3	3	7	1	1	5	3	0
524bbd14-1e1f-479b-9a71-d27fce32d8bc	32	94	126	235	19	259	104	101	203	40	97	0	32	86	132	15	125	34	8	21	0	14	10	0	1	1	0	0	219
5255d645-d3d2-422e-8449-046cd21f4935	0	114	279	220	55	15	36	0	33	82	109	85	69	69	40	15	32	18	13	15	9	21	18	45	1	24	0	0	13
526b3796-2cbd-4eec-8273-064b41456279	228	152	35	37	23	1	0	0	0	19	1	81	36	4	12	10	20	0	19	0	0	20	0	3	0	0	0	0	0
52910a60-bb15-4ba5-9d09-50d8ee6a445b	53	5	183	142	88	129	121	143	51	97	7	32	6	87	99	89	0	9	20	6	7	21	28	0	19	35	9	72	0
52d8ccfc-c623-11e3-bf01-24c6515278c0	101	172	79	48	45	24	69	30	41	33	40	56	23	51	40	0	47	10	6	1	35	0	5	3	0	36	4	0	1
52f2d49e-f24d-41d2-9f73-33bd1cc51bba	368	50	0	0	1	0	0	0	0	0	0	0	25	1	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0
52f43b72-15ea-40a0-a3b4-4bf22bc0bf25	222	99	42	19	18	9	70	0	2	31	16	0	23	12	9	0	0	2	6	0	0	13	2	4	1	0	4	0	2
5310f698-d31a-4628-84b4-dc9ac29722a5	237	124	37	8	16	22	24	7	12	19	20	0	26	17	10	17	0	0	0	0	0	4	28	0	4	2	0	0	1
532259b8-c622-11e3-bf01-24c6515278c0	27	93	202	84	43	49	150	11	71	16	21	0	26	58	0	15	26	3	5	18	0	8	4	36	15	1	0	13	7
532bec86-b8d3-41a1-ba17-913a7d378f66	29	92	194	178	104	51	94	17	84	63	113	92	67	87	50	34	42	10	53	32	29	19	7	0	10	3	10	0	2
534d941c-ec2d-47eb-b2dc-d3f856d0b151	344	66	0	0	0	1	19	2	1	5	0	0	23	0	18	0	0	0	1	0	0	1	0	0	0	0	1	0	1
53534b3c-cd15-4d68-a9b1-6902bb234c45	0	178	160	149	91	58	59	47	40	77	83	6	48	79	53	10	19	20	75	11	15	0	1	8	0	11	8	0	0
536dedba-46c4-4a21-b112-13c030b13069	128	187	124	71	0	4	0	0	0	43	4	2	36	0	4	20	0	3	1	3	6	1	0	0	1	2	2	7	0
537cccf2-fb25-448b-813e-ca5d5642b910	386	30	0	0	0	0	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53ac794d-1067-43e0-8dc0-43b131f43ec5	385	43	0	0	1	0	1	0	0	3	0	0	23	1	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0
53bb7112-3e38-45fe-a9c4-1b0871babf4a	10	225	1	51	134	66	125	19	91	13	0	84	31	57	88	12	97	7	2	3	4	13	1	29	0	18	0	28	5
53bcbb68-addd-47fc-9910-cd1d3f38197d	0	0	374	298	131	46	22	73	302	14	152	12	14	95	12	17	10	35	34	27	60	37	20	40	26	15	0	34	16
53d32d8b-5649-42b0-8c52-2c39af2a961b	177	132	2	39	97	62	68	11	74	7	3	37	12	43	48	9	0	11	61	33	0	2	0	7	0	6	2	0	0
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	41	218	164	159	11	0	19	4	0	29	3	9	43	53	0	5	1	3	1	3	10	16	5	0	5	2	13	0	7
53df19a8-c623-11e3-bf01-24c6515278c0	121	74	179	75	9	55	83	15	74	10	44	32	6	52	16	0	4	21	3	14	19	15	3	66	8	3	1	5	4
53e6a756-bdcc-4217-afe7-27d776159544	280	89	13	6	4	8	59	3	0	15	5	0	28	2	10	1	0	2	0	5	0	1	0	0	1	1	0	0	0
54195db3-94a9-4538-8bb8-9953d936acd4	0	0	281	147	290	0	128	0	6	153	208	0	91	119	0	1	15	17	12	14	23	8	12	17	6	11	18	0	28
541f91bd-7e9d-4348-9e78-45b948d8967e	205	182	30	14	13	23	15	0	0	10	5	0	28	19	18	0	2	1	0	2	3	0	2	0	2	0	1	4	4
54319e3d-c28f-4ba1-9c87-299d303e4de3	220	149	35	17	17	0	36	0	0	32	0	0	26	0	8	0	0	0	1	0	0	3	0	0	3	1	0	0	1
54354d24-c622-11e3-bf01-24c6515278c0	238	131	8	3	0	2	51	0	0	16	7	0	21	8	16	0	0	1	5	0	1	1	0	3	1	0	0	0	1
54426b1a-e0d3-4d8e-9e81-2d8e6b153b22	365	53	0	0	1	0	1	0	0	1	0	0	25	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546b97b0-ab82-42a1-bbd2-241523278ec3	368	49	0	0	0	3	0	0	0	0	0	0	25	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0
546b982f-60d9-43df-9761-09369afbee2d	234	125	21	38	17	23	8	42	22	28	84	147	26	15	46	0	0	11	1	0	0	0	0	0	0	80	0	0	34
54842328-9432-4820-8976-7964bf9bf147	360	52	0	0	0	0	4	0	0	3	0	0	23	0	17	0	0	0	1	1	0	0	0	0	0	0	0	0	0
54a77010-2f16-4da9-8ca0-746a51801a00	16	83	198	198	107	190	55	135	124	16	92	74	41	122	40	0	24	21	6	72	0	76	20	0	6	12	106	0	12
54cfd4b0-c623-11e3-bf01-24c6515278c0	187	123	14	0	12	2	123	0	2	16	16	0	24	20	12	9	0	1	4	6	0	8	0	0	0	0	0	0	1
54e78de0-d357-4125-a904-ab35e461572b	0	50	361	0	74	325	15	56	116	19	76	108	59	44	49	26	39	29	14	29	32	25	8	12	13	34	9	2	8
551d5082-ab6a-4674-af0d-ce408f589949	220	97	79	64	15	7	39	0	0	61	27	0	34	0	4	12	0	0	0	1	1	6	11	0	1	1	0	24	0
5533240d-8fed-440d-b781-6092785a77ce	72	157	33	0	14	149	147	20	65	2	38	57	30	9	22	0	0	2	20	1	0	5	24	73	6	1	0	1	0
55345803-83d4-4fdb-b0ee-328753801da1	151	213	41	54	40	0	5	1	0	56	30	21	26	18	23	4	2	0	5	1	9	0	1	17	0	4	5	0	10
554b9439-7e11-43ec-8bc3-448c59100b9e	0	105	224	198	45	241	95	61	178	1	22	61	24	48	29	0	6	11	14	40	27	13	16	28	17	3	27	23	11
558239c7-a160-4228-8fdf-a0a1d2f62133	85	172	11	4	0	43	154	65	42	4	20	15	14	33	28	2	0	4	4	2	0	9	10	0	1	5	42	1	3
559c30f2-8ae7-43c8-819c-800261065e06	305	101	0	0	18	4	8	0	4	2	1	0	12	15	13	0	0	0	0	0	2	1	0	2	1	0	2	6	3
55ada396-0878-4724-8ebe-00da367eed3d	0	54	268	284	39	56	141	24	6	121	24	0	62	50	49	0	0	11	5	27	11	11	11	10	8	6	15	6	10
55c75a2a-f3d2-4469-9d23-604cf539d548	339	77	4	0	0	7	9	0	18	3	1	0	0	10	14	0	0	1	1	2	5	1	1	1	1	1	4	7	2
55c82198-5be6-4cc5-b5b3-b707af234107	371	57	0	0	0	0	0	0	0	7	2	0	22	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0
55e520f4-0e4b-41a2-9951-c4e9f323100b	352	69	0	2	0	0	0	1	1	0	0	1	26	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55e5497a-c623-11e3-bf01-24c6515278c0	247	97	55	11	4	0	45	0	0	12	14	0	27	17	11	0	7	6	2	1	0	1	7	0	0	0	0	0	0
561fd34c-7c7d-4df0-bbfc-3d31147ca562	101	260	45	17	42	0	0	11	0	23	31	0	33	25	4	6	0	1	0	2	1	1	3	0	1	0	7	5	3
56425c2e-6bbf-4b20-ba07-79a526dd4603	369	48	0	0	1	0	2	0	0	3	0	0	22	1	15	0	0	0	0	0	0	0	1	0	0	1	0	0	0
5650dc4e-8bce-4716-9199-cd5750d7a888	241	116	0	10	21	51	57	20	60	0	7	21	18	8	37	0	6	2	0	1	5	1	0	7	11	21	11	1	2
565e656c-d5e3-4fe4-a10c-2e9ca1e498b5	345	75	0	1	0	3	0	0	0	0	0	0	26	1	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0
56681386-d407-4f53-ae4f-6c04437652f7	252	113	19	8	8	0	52	0	0	23	1	0	22	3	20	0	1	1	0	1	0	0	1	9	0	0	0	0	1
569393c8-e2fe-4580-a45b-81f1b1e01135	0	0	229	903	16	332	0	282	308	80	222	81	57	231	208	0	0	66	21	58	137	54	44	81	52	63	4	0	82
569ff1b4-de87-4309-8484-80549aaf9485	201	164	0	0	33	2	44	0	0	24	0	0	17	9	17	4	0	1	0	0	0	1	1	0	7	0	5	0	3
56c846d6-c622-11e3-bf01-24c6515278c0	322	91	11	11	9	7	6	0	0	11	4	0	27	6	17	0	0	7	0	0	0	0	0	4	0	0	0	0	0
56cc8740-b132-4cbc-b513-f0b5b2305ca6	41	42	196	212	35	140	110	39	170	48	107	156	36	49	64	12	33	94	6	31	0	20	4	146	2	14	0	0	8
56d4ea48-c623-11e3-bf01-24c6515278c0	152	209	43	15	0	5	34	2	0	24	13	0	29	9	11	2	6	2	2	3	1	0	1	0	3	0	0	1	1
