Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q
c271b7d2-c622-11e3-bf01-24c6515278c0	232	47	20	0	0	168	37	0	11	2	2	8	26	1	4	4	8
c27290e4-6835-448a-abdc-df8ddd5f4630	286	50	59	43	116	65	55	97	0	0	97	0	33	47	6	25	8
c285c2fa-24b4-47a1-874d-86e74b002b05	277	65	18	4	0	94	29	0	10	0	5	2	35	9	0	1	0
c298ec82-8305-4c89-898f-268308f782b2	351	29	2	13	0	67	32	0	0	2	4	3	21	0	2	0	0
c29f6ed6-880d-4f03-977e-1087738e5e60	433	0	0	0	0	0	15	4	0	0	0	0	10	0	0	0	3
c2aafb9c-230a-43df-9a43-b34aa145a7bd	370	48	26	0	0	17	28	0	0	0	9	0	27	0	4	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	171	17	162	0	227	168	0	49	18	79	38	44	2	28	18	0
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	428	0	0	0	0	0	0	3	0	0	0	0	25	0	0	1	0
c36213e4-c057-46f5-ada5-f1f921855bb4	416	0	0	0	4	21	6	6	0	0	0	0	24	0	4	0	0
c3679262-63d7-463e-9501-6ab3f177aee8	319	58	80	51	19	33	92	2	30	0	0	0	24	0	22	0	0
c3cb64b3-842b-4b42-8c42-020a0206eb06	277	29	0	34	0	132	84	0	0	0	10	0	26	0	3	0	0
c437535b-2acc-4236-beae-94e2c1336830	0	40	0	354	644	291	15	147	0	25	32	0	0	51	24	68	0
c459dba5-b27c-46f0-b5b8-c62d597a0542	381	26	14	0	1	22	15	1	10	0	0	0	29	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	250	47	9	0	4	148	71	1	8	0	1	0	24	0	0	0	8
c48d7f4a-e98a-4077-a749-eb9f56f05b84	32	240	633	110	546	44	89	496	21	0	213	66	56	0	59	292	0
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	420	0	0	0	0	10	15	3	0	4	0	0	12	0	2	2	6
c4e048de-1d43-4fbd-8289-9279b16c8a3a	437	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	435	0	4	7	0	0	5	0	0	4	0	0	23	1	0	0	4
c556f81b-8a6c-4bbb-876f-2e2ce570c185	183	0	0	0	311	0	0	1553	0	395	568	0	72	576	0	529	0
c56505cb-e150-408d-9df6-3af4e608c376	438	0	0	0	0	4	13	4	0	0	0	0	17	1	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	391	16	0	0	0	31	18	2	0	2	1	0	27	0	0	2	2
c59188a8-c6bb-433c-97fe-69f79a126d03	437	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	150	84	30	44	43	185	47	8	27	0	12	36	23	20	13	11	15
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	412	16	0	0	0	0	8	1	0	0	3	0	30	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	234	233	206	896	20	31	56	179	299	74	4	37	64	17	152	20
c61ded54-f80e-4da8-b1d8-e22551c96118	384	22	2	0	0	23	13	0	22	5	0	5	24	0	7	1	0
c6224ab0-74f5-4f0a-9fe0-c083f806c853	437	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	349	22	0	0	0	73	24	6	1	0	5	0	27	0	2	2	0
c66926a8-474d-482c-bfb7-043029c8b737	224	66	9	1	0	171	56	2	26	4	11	0	29	0	2	1	2
c66c92d5-df65-46e6-861d-d8a98808e6a3	385	22	25	4	0	30	0	0	0	6	0	46	0	3	3	0	5
c67409b2-ac25-42a0-8543-4636ef132fe4	262	38	145	10	0	77	9	215	14	61	51	175	0	0	68	6	0
c6888be2-4517-41e4-a801-9c915f24e737	417	0	0	0	0	27	20	3	0	1	0	0	17	2	2	0	1
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	85	99	167	95	125	202	60	30	43	23	0	56	34	0	0	75	45
c6a28615-1b92-4085-956e-eeedb2573c03	206	129	86	56	0	66	309	0	0	0	188	0	47	0	12	0	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	320	39	73	42	14	61	35	96	9	3	21	27	39	0	1	0	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	447	0	0	0	0	0	19	5	0	0	0	0	2	0	0	0	4
c73f3f82-3091-46dd-b667-e96a1d8c501c	434	2	0	2	0	0	5	2	0	0	2	0	27	0	0	0	3
c741fb12-8160-43a7-bc70-2c545ea0031d	252	19	7	58	0	145	50	0	23	7	0	5	31	14	0	0	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	370	814	84	17	0	169	0	38	0	0	29	129	49	11	36	50
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	439	0	0	0	0	0	20	4	0	1	0	0	0	0	2	2	0
c767254e-b289-4904-a80f-050cf01ff8ba	0	85	700	768	444	0	190	0	0	40	360	273	125	127	64	44	18
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	271	460	272	514	0	61	339	22	57	334	297	22	6	40	159	73
c79ce3d3-4758-4f52-9da1-38f994c99f4e	291	100	62	25	16	46	0	0	0	13	13	84	0	1	7	1	11
c7d798b8-c622-11e3-bf01-24c6515278c0	312	68	58	0	20	67	50	7	14	10	7	2	30	0	0	0	14
c8381701-31cb-465a-bdf2-1b8132be7a14	424	0	0	0	0	0	0	2	0	0	0	0	29	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	373	47	13	0	5	8	0	1	7	0	1	2	35	0	11	0	1
c8f61136-0bea-4fb4-bb63-699af7f22146	422	2	0	3	0	12	2	3	0	0	0	0	30	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	318	104	38	0	0	32	19	0	3	0	7	25	19	11	0	1	0
c906a13e-c622-11e3-bf01-24c6515278c0	186	126	48	0	86	131	0	18	0	0	7	103	0	0	9	15	6
c955387a-16e5-447c-8e69-e4c04a9861d5	437	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	329	47	42	30	11	41	58	26	38	8	29	21	38	14	2	4	8
c971ffa7-ce37-4138-b028-598a30478e25	315	0	0	76	6	99	52	2	20	6	0	4	28	0	1	20	10
c9959f68-c385-4c1f-9188-8203844d288e	0	181	53	156	0	224	165	0	45	0	95	49	47	30	7	15	3
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	279	101	56	0	39	59	10	3	25	0	1	85	6	1	10	7	8
c9ca979d-b3ad-4ff0-92d0-140105413d28	423	0	1	2	0	2	0	1	0	0	0	0	32	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	196	19	74	46	79	213	6	0	40	0	0	83	16	1	23	0	1
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	142	138	0	48	4	188	126	0	0	0	37	3	16	7	0	5	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	379	33	8	4	0	22	26	0	0	0	1	0	27	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	13	241	288	236	121	68	208	15	130	36	389	196	99	19	10	9	20
ca004926-f3ac-4824-8ed5-d84e62efdfae	16	7	645	287	597	104	99	164	384	0	371	173	138	43	51	249	134
ca137611-533a-4d20-a85d-8e4c3a1eab2d	302	28	0	3	23	109	1	9	3	0	0	74	0	0	2	4	4
ca284012-bd06-47a3-8a9d-c6b185d87d85	104	280	96	56	0	63	133	0	17	27	3	0	21	0	8	0	44
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	400	0	9	7	0	21	0	0	0	0	0	0	31	0	5	0	2
ca49fdb1-d55a-427c-9819-90980dcd956f	388	43	4	3	0	2	19	0	3	0	0	0	26	0	0	1	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	209	117	1	0	0	120	60	0	33	0	32	11	27	0	4	0	15
ca8fa9f5-3190-440d-9879-22e33d05ca6c	328	58	0	0	0	61	47	0	0	4	3	0	12	0	4	0	2
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	14	314	62	63	2	63	153	0	448	0	89	0	116	31	3	1	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	115	97	132	128	13	162	61	0	48	80	76	104	55	0	36	0	13
cb381d49-4546-400c-af02-f877083caa0a	165	139	60	90	51	107	88	57	34	10	21	0	41	0	0	62	16
cb4608a7-6aec-4cba-b20f-489e214c9dbd	305	10	0	36	10	107	44	24	2	1	5	0	25	0	0	0	49
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	352	0	8	0	14	82	17	9	1	0	0	2	24	0	23	0	5
cb573c96-f6d4-4897-8919-9827f623b6a7	311	19	6	0	39	116	0	0	6	7	1	38	0	0	4	7	2
cb5e1546-cda6-4991-911c-f3dd9f1a475a	134	149	235	135	0	120	226	0	26	0	51	13	49	0	0	4	37
cb74d12c-eed1-4b14-8f93-d70e625eb65e	400	0	11	0	0	29	0	0	0	2	0	9	23	0	1	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	26	195	136	91	170	192	85	17	47	68	36	13	41	87	20	7	0
cb783f8b-d092-4104-b809-3f90b19df7df	262	0	492	0	0	0	229	745	78	0	672	0	226	617	0	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	277	29	20	0	57	128	0	19	0	25	0	35	0	4	2	14	1
cb89cea8-f78e-4024-97c2-8f24debee1bc	423	0	0	0	2	0	0	1	4	0	0	0	31	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	347	68	0	2	0	34	36	0	2	4	12	0	17	10	0	2	5
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	417	0	0	0	0	23	11	5	0	0	0	0	22	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	206	744	145	201	67	182	228	163	26	0	0	112	63	180	19	54
cc39b534-5ba1-4ea0-956b-676f6732beec	418	9	19	0	0	0	0	0	0	0	0	15	12	5	3	0	3
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	188	119	81	22	119	142	9	22	0	0	28	30	0	4	33	0	27
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	371	18	5	7	0	43	18	0	0	0	3	0	28	0	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	423	0	0	0	0	3	0	3	0	0	0	0	28	0	0	2	0
cc792058-c622-11e3-bf01-24c6515278c0	290	27	12	4	0	118	39	0	26	1	1	7	28	3	8	4	0
cc7af465-22ed-485d-a78c-282b840bf7c9	336	14	24	39	4	50	52	1	10	0	0	0	23	0	0	0	59
cc7bba1d-8990-4557-a565-9cff1085f023	413	2	0	0	0	12	7	6	2	0	0	0	27	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	158	96	326	43	439	87	12	661	91	81	130	33	46	0	49	0	68
cd0c3b1f-c73a-4991-8724-4e74381900cb	38	216	6	0	0	107	105	2	586	0	165	0	136	25	2	1	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	406	17	0	12	0	11	33	0	0	0	3	0	25	0	6	0	3
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	401	4	0	0	0	23	10	1	0	1	0	0	21	0	3	3	7
cd3d7559-b583-4474-81df-4bf9232de3c2	245	36	106	48	56	143	14	6	0	2	22	92	0	10	31	0	0
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	66	208	136	58	265	139	34	114	0	26	84	65	0	87	93	5	0
cda1a403-16b6-487c-a82a-c377d1d0f89d	190	185	88	0	161	93	0	35	0	0	7	26	0	0	4	42	14
cdbbd701-9c05-4f9e-923d-06039dd8a04d	29	269	115	59	1	154	195	0	38	0	65	3	27	0	13	15	33
cdc2c513-590f-444b-9347-32ba365313a7	406	0	0	0	0	31	9	5	0	0	0	0	27	0	2	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	309	24	0	0	12	108	23	1	0	0	0	11	13	0	5	3	10
cdcc04fc-c622-11e3-bf01-24c6515278c0	172	95	24	13	51	193	19	0	14	0	0	55	2	8	6	5	16
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	407	16	30	15	0	0	18	0	4	0	0	1	33	0	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	418	14	0	0	0	11	17	1	6	5	0	2	14	1	0	0	3
ce6154e9-3f3a-442f-a608-35e1bab66927	426	0	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	167	217	112	71	172	211	165	167	97	0	116	10	53	16	26	54
ce85ccf3-6621-4976-b187-2f28d45dd4d9	12	201	119	78	95	222	34	10	39	20	64	131	4	35	17	7	14
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	430	0	0	0	0	0	4	3	0	0	0	0	20	0	0	2	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	174	77	54	26	36	157	11	0	182	40	0	97	0	0	21	7	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	202	0	89	266	227	5	0	48	0	101	69	13	21	12	11	11
cf5deb22-f7eb-409d-a0e4-882716199c39	438	0	0	0	0	0	0	3	4	0	0	5	23	0	0	0	4
cf6c7066-6611-43ec-aef1-295a976cce5b	0	268	229	305	72	46	78	0	2	18	165	237	59	0	26	23	0
cf777ef1-765f-4828-b789-f5aa6722eb35	254	38	40	9	0	151	62	0	3	0	8	7	20	2	2	18	18
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	131	56	35	125	198	221	17	21	0	36	40	5	0	81	16	2	0
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	424	0	0	0	0	0	0	2	0	0	0	0	29	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	395	14	0	8	0	29	18	0	0	3	0	0	20	0	2	2	4
d01710f9-efc8-4b5f-9e53-300b30f9219f	422	5	0	10	0	6	32	0	0	0	15	0	28	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	312	26	42	25	33	83	9	14	0	32	0	5	31	0	14	28	0
d0469256-c622-11e3-bf01-24c6515278c0	202	171	39	9	0	89	88	2	5	2	0	0	14	6	11	9	1
d053f88f-09e6-472e-a691-bb293c461399	233	74	20	15	5	148	46	0	7	0	26	17	27	7	12	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	300	18	84	105	0	52	89	0	0	0	23	0	47	86	0	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	248	81	85	54	171	70	85	55	5	27	68	0	23	0	69	0	15
d0a0d845-32e2-4590-b909-29bd27b92900	308	120	245	0	190	26	36	0	0	0	76	0	0	0	0	1	14
d0a33fd2-085c-488b-b843-2ca97c85a5cb	424	0	0	0	0	0	0	2	0	0	0	0	29	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	344	0	0	0	52	0	127	40	59	107	411	132	73	0	9	3	110
d0f4dd92-a63b-4766-8889-5327fca1bd91	278	81	22	37	0	79	91	0	0	0	10	0	33	0	0	0	1
d1132127-1250-43af-9c16-425798a3d1a7	319	87	0	0	0	51	56	97	2	12	23	9	15	31	0	0	0
d113ce88-04ab-4675-b363-92f80c28de34	445	0	0	0	0	0	15	5	0	0	0	0	7	0	0	0	3
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	293	1033	85	87	0	127	42	122	7	4	74	200	42	15	40	86
d17c2123-d262-43f4-9d06-3547f991cde7	407	0	0	0	0	31	4	5	5	0	0	2	20	0	2	0	7
d1804679-e728-4597-ac69-49554c087b9e	102	192	36	38	96	146	34	0	87	74	0	92	17	25	2	10	0
d182b67c-c622-11e3-bf01-24c6515278c0	260	0	15	25	15	142	78	15	79	11	0	12	0	6	7	95	0
d1842491-29ff-4801-8c8a-4d619f749dd1	90	89	0	99	323	151	7	305	55	99	115	0	15	0	2	0	279
d1875ee6-6677-4117-a7a8-930ab5cde775	201	124	0	0	0	129	70	0	89	0	17	0	36	0	4	7	0
d18c6e64-9598-488a-8ab3-3652072f9277	103	198	114	138	155	109	121	62	1	0	67	0	38	49	8	2	49
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	435	1	0	0	0	1	10	4	0	0	0	0	26	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	341	48	1	4	0	58	38	1	0	0	0	0	27	0	2	1	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	436	0	0	3	0	1	3	2	0	0	0	0	29	0	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	390	10	0	2	0	29	8	0	0	0	0	0	31	4	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	201	98	0	32	153	153	0	5	10	0	18	44	18	2	6	0	0
d25a4c65-9cb4-4611-909e-e68f93408d84	322	31	19	25	31	72	15	28	17	0	35	60	0	0	1	35	16
d2620dab-4319-499a-b8f1-9575aaf8f4f3	277	94	33	15	0	85	60	0	0	0	8	12	13	16	2	0	1
d277e679-9fdd-44cd-9f2c-f9927e44d721	300	48	17	0	0	92	38	4	54	0	9	0	36	0	0	4	0
d2ab2555-7288-47a4-a80c-bf62d65b67b8	89	168	37	127	22	165	109	64	45	0	43	25	42	12	22	1	19
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	408	23	2	0	1	12	13	2	4	0	0	2	25	0	2	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	398	6	13	3	0	36	14	1	0	3	0	5	17	7	0	0	1
d2e4dc23-992d-4e44-add4-2972718083cb	0	227	68	204	469	109	13	60	133	115	85	114	26	61	42	15	0
d31cce9d-1b38-44fd-9378-0d128e12a011	342	50	12	11	3	62	49	9	9	0	6	0	21	0	0	0	0
d32f41fb-0744-4a62-81f6-0260c4920049	279	86	29	50	0	54	137	0	16	0	47	0	35	0	14	2	0
d333b55b-8bac-4a99-9d23-3cc0c25057bf	214	74	46	3	57	124	0	0	103	48	0	41	43	5	0	8	9
d3709eea-ca2a-49ac-b79c-871a5473d450	321	51	26	0	0	61	9	19	4	10	0	19	17	0	5	16	0
d392ded3-afc8-4c79-b278-40245f18f2f8	19	249	25	65	306	186	0	48	34	7	52	26	3	27	27	20	11
d3ad5b5a-c622-11e3-bf01-24c6515278c0	235	129	8	2	7	99	49	12	10	0	11	9	24	2	14	5	5
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	278	73	158	73	16	65	54	0	25	10	9	36	32	0	19	0	0
d3b72600-a888-4ef6-ac5d-661c105405dd	311	104	56	0	0	24	7	0	4	0	0	10	36	7	0	0	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	23	195	281	1	244	186	37	0	0	89	101	77	6	0	25	184	0
d3daf373-1485-455e-a0a1-8e33d215d623	97	215	135	53	0	126	172	0	10	0	37	0	34	0	5	10	24
d404ac28-da11-4746-9c3b-cf0b1888f67b	266	74	0	67	76	85	21	0	2	0	39	31	15	0	11	0	0
d414e076-dcb6-4edf-adef-0abdc57354ea	389	5	8	2	0	37	10	1	0	0	2	0	28	1	0	0	1
d429c27a-5963-42fe-b3a0-7252c20669d8	360	51	3	0	0	42	38	2	5	0	8	9	3	11	5	0	0
d432e99a-67fb-4609-b90f-99438eee7cae	279	61	61	19	7	76	16	0	64	0	0	63	22	11	1	0	39
d452293a-6148-4fcf-9fbc-446815016751	176	97	133	92	96	129	9	20	33	17	14	55	21	0	36	0	49
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	275	131	91	0	35	28	90	63	22	0	69	0	33	3	23	1	0
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	248	63	59	33	209	91	19	88	0	38	36	0	20	63	60	31	0
d4b80307-abbd-48bb-b52c-6dcd409699a2	279	54	30	35	18	111	74	28	6	0	9	0	28	0	1	2	4
d4bf6034-aeae-48a6-907b-10e2cc904015	0	177	452	686	647	3	60	0	0	0	390	177	0	53	115	26	0
d4c6061b-5019-4564-806d-4e75910a4690	417	0	0	0	0	26	5	4	4	0	0	4	20	0	0	0	4
d4c9e5c6-c622-11e3-bf01-24c6515278c0	322	66	0	0	0	70	41	0	6	0	5	7	18	7	0	1	3
d4cf11be-3bd7-403b-9722-91d8e8761e4d	206	47	46	57	0	168	86	0	29	0	1	0	36	9	0	0	14
d4ea36e2-1323-4441-8c63-40ce269608f4	389	3	0	0	1	34	0	4	0	0	0	0	29	0	0	2	3
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	425	0	0	0	0	0	0	3	0	0	0	0	30	0	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	438	0	0	0	0	8	30	3	0	5	0	0	0	0	2	3	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	69	698	1408	0	14	28	359	498	598	21	107	195	96	47	137
d53c2680-89ac-4f87-a7ba-f4c669546b76	87	140	90	5	44	240	24	0	9	0	10	80	15	0	12	14	0
d5423a93-0a72-43cf-a7ae-9011f47553c7	365	3	1	0	1	62	12	2	0	0	2	0	33	0	4	1	0
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	226	101	33	0	14	105	0	0	81	0	0	84	8	4	2	4	3
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	85	146	114	199	201	161	27	112	0	0	78	113	26	28	1	12	0
d5796835-d6cd-427e-a398-5fbef88b0648	344	44	0	3	0	51	39	0	7	0	2	0	22	11	0	0	0
d5c87d16-172f-4790-8867-949dcaa534d4	392	1	0	0	0	36	13	3	0	0	0	0	26	0	4	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	382	0	0	3	0	55	9	1	13	2	0	8	26	0	0	0	3
d609ce92-9edd-4286-bd5f-b93304cae9a2	384	0	0	0	14	37	0	0	0	0	0	59	0	0	1	1	2
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	278	80	99	32	0	58	174	0	3	0	48	0	38	60	0	0	0
d60f880a-c622-11e3-bf01-24c6515278c0	221	50	67	4	35	158	67	146	16	20	0	0	14	0	102	0	0
d648c804-4eaf-4252-8b6f-13378158a07d	408	0	0	4	12	14	0	4	0	0	4	51	0	0	2	2	2
d6738c83-7b52-4224-846a-67bd085aaab8	312	92	38	0	0	41	44	1	4	0	18	11	19	3	7	0	0
d67cad13-e849-48b0-926c-10b6046ba0b9	43	53	422	485	617	166	20	429	0	7	7	23	0	185	16	0	29
d692ecd0-2433-426b-9af2-a30c44a80f7c	343	40	10	2	0	50	16	0	0	5	7	4	23	2	2	0	2
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	390	5	3	0	8	41	14	0	5	3	0	0	27	7	4	0	0
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	418	0	0	4	0	20	8	3	0	0	0	0	27	0	0	0	0
d6faafa5-7279-4dc3-be71-45af5c855b34	414	17	0	0	0	7	36	0	0	8	0	0	0	0	2	3	3
d707940e-0f9d-4da3-9380-90a422e44efd	32	143	60	187	90	229	82	37	33	22	9	42	63	1	8	8	27
d709d214-02ee-46c1-a73a-e7074cb2623e	338	41	6	7	0	59	59	0	4	0	33	0	30	0	8	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	413	0	3	0	0	11	0	4	0	0	3	41	0	0	0	2	6
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	278	81	0	0	61	84	4	0	24	0	22	68	0	0	14	1	8
d74be531-b0fd-42c3-954e-4a4f7eef922a	415	13	0	0	0	0	3	3	0	0	0	0	28	0	0	0	0
d7578910-c622-11e3-bf01-24c6515278c0	325	65	0	0	3	55	23	0	22	7	1	2	34	0	1	1	0
d7f8e1f3-a9a7-4929-92df-1283bac815d2	301	79	50	39	0	48	144	6	11	0	17	0	0	4	19	6	6
d8415cf6-8e4d-4c54-811e-199da14237f1	428	1	7	15	0	8	0	0	0	0	0	15	19	0	0	0	3
d876d576-c622-11e3-bf01-24c6515278c0	217	172	21	0	19	50	31	11	50	0	3	21	24	14	7	12	12
d88296ac-bb0d-47ab-9051-6c358f0af780	439	0	0	0	0	0	5	3	5	0	1	0	29	0	0	0	0
d884d070-6077-4155-9978-76aca7ba1e76	421	11	0	0	0	7	8	4	0	0	0	0	26	0	0	0	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	367	30	21	31	5	23	14	0	0	0	0	3	20	0	0	0	48
d8c2b4b2-e12b-43d2-bafc-87b29f027797	22	0	620	940	647	0	134	0	67	95	327	316	113	87	72	46	14
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	26	186	767	278	311	0	281	190	1	206	39	3	58	141	10	202	153
d8d5585d-32cd-4ac4-b410-a4122a17a558	0	297	844	337	124	0	202	0	0	0	131	89	152	6	25	21	24
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	261	17	2	60	2	140	73	24	23	0	0	0	29	32	1	0	0
d8e2af63-afe0-4f15-88b4-78118cf68160	388	28	1	3	0	16	8	0	0	0	0	0	30	0	0	0	0
d8f0becd-fda8-41f4-a424-e082f9eae22c	15	66	554	357	323	170	119	36	0	42	179	301	52	29	24	33	27
d8fbb398-d1da-4444-984a-22c8523625da	16	63	109	535	211	0	196	39	356	211	433	422	106	0	125	38	5
d91e1a92-837d-44d6-92d8-419f435effe0	398	29	14	0	4	1	5	3	37	0	0	15	36	0	3	0	0
d91f487e-0895-44ef-aeb1-a62bd576f8b0	138	154	182	46	167	104	143	100	18	33	120	0	27	19	91	0	100
d926a39f-d057-4e78-8907-b74f52157d99	428	0	0	7	18	0	0	0	19	0	0	63	0	0	2	1	2
d9338d73-1d5e-4808-91f2-b5a09f7342de	390	0	2	3	0	47	8	3	0	0	0	2	24	0	3	0	9
d9690a27-bb02-498e-b15c-ee76e31d16ee	283	137	51	0	0	33	36	35	5	2	0	0	26	0	0	0	43
d991f23a-dc1b-427a-b798-bd4187d3aa02	435	0	0	2	0	5	13	4	0	0	0	0	23	0	0	0	0
d9c5493e-f969-4c04-a646-9a3134011021	299	42	20	0	11	77	32	63	15	20	0	0	6	10	25	41	0
d9cd7f95-07d3-4b87-be83-87340b08d249	200	0	113	123	20	149	31	43	69	0	0	91	60	13	1	48	5
d9e66fc5-9018-4568-b388-c5eb756f7823	5	130	62	119	25	302	171	13	40	0	15	28	15	4	9	10	11
da10f77f-4414-4125-b359-de596421cca6	436	0	0	3	0	1	3	2	0	0	0	0	29	0	0	0	0
da1ed4b9-f428-48aa-834d-1d9673999044	153	68	358	47	179	166	50	62	52	102	0	41	40	5	38	0	16
da43386c-47f8-4e03-b6ca-8b94e13792e7	0	110	409	769	447	12	60	0	0	71	401	255	97	3	63	72	0
da5b9926-c622-11e3-bf01-24c6515278c0	0	208	18	190	58	203	259	40	78	4	0	29	16	27	15	0	1
da910f22-126e-41dc-be6b-47c8f69ad106	62	155	319	87	10	178	141	75	95	0	83	63	73	22	31	10	15
dabb5a94-9706-4429-8db0-c328e2004340	0	248	249	266	528	53	0	0	196	16	17	182	0	61	72	29	0
dabdd983-a819-410e-bfb8-5c66a66cf5ab	391	12	0	0	0	39	16	3	0	0	0	0	26	0	0	2	0
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	412	3	1	2	0	13	0	3	0	0	3	52	0	0	3	8	3
db198301-6c69-4d56-88d1-c650406423dd	355	44	41	28	0	26	97	1	16	0	5	0	26	0	0	1	8
db2a1df8-487d-4dad-a347-5c5ed539d5ad	291	13	18	35	2	131	62	17	22	34	0	11	17	0	6	0	15
db37739d-af50-4e63-9147-1a7d25630ac6	376	7	0	0	0	48	5	2	0	0	2	0	31	0	0	0	0
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	414	0	3	0	0	13	0	3	0	0	0	3	22	1	1	0	5
db45d81f-695c-4f99-beea-6dbec1ff47fc	54	110	105	131	344	144	18	78	273	83	142	153	106	0	21	57	0
