Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y
add0b0f6-b4a8-4b73-b634-c3600dc567d5	415	0	0	0	0	0	7	0	4	0	0	23	0	3	0	21	1	0	0	0	0	0	0	0	0
adfbba82-c622-11e3-bf01-24c6515278c0	217	158	49	115	1	0	0	9	55	0	0	38	9	7	15	18	1	4	0	0	1	1	1	4	6
ae464652-2f8c-4d94-8b08-cd8f1d29256e	419	2	0	0	0	0	0	0	3	2	0	22	0	0	0	21	0	0	0	0	0	0	0	3	0
ae82fead-2671-4335-a342-67bb69935ad9	71	116	171	69	210	89	10	0	29	11	65	43	58	117	67	44	14	22	37	24	0	6	35	22	0
aed4363b-19b8-4cb5-aa34-a442410d0796	78	205	172	80	23	89	0	0	10	0	0	0	21	62	33	0	6	12	9	3	5	2	8	18	12
aeeb01b4-790e-4929-bd59-6aad837603b1	417	0	7	0	0	0	0	0	6	0	1	23	0	1	0	19	0	0	0	0	0	0	1	0	0
af2cbdb6-c622-11e3-bf01-24c6515278c0	325	66	22	0	0	0	18	0	9	5	0	29	9	0	7	17	1	0	0	0	1	0	1	2	0
af96db5a-684f-41d1-a910-5a5193393d9c	122	183	102	26	22	13	25	0	9	31	3	28	57	32	0	6	4	3	5	9	10	1	0	0	0
af9cfac8-7fbe-49cb-aeca-8d68aea57994	0	45	184	276	125	366	1	160	8	228	377	16	100	125	125	165	70	13	23	15	22	25	17	120	147
afd1f2e0-343c-416d-8e8f-2177f312c2f0	380	27	3	1	5	0	0	0	0	0	1	27	0	2	0	18	0	0	0	0	0	0	0	0	0
afee5b10-3dff-4e50-9575-bc9fe20c5dea	77	99	153	195	222	0	38	0	260	82	0	69	27	89	197	30	7	1	0	35	0	3	122	2	4
aff5793b-3197-4d1d-bf0a-9b0ded5f2937	405	0	6	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	226	106	64	143	60	41	0	15	57	14	0	36	0	34	33	22	34	50	0	0	3	0	0	3	0
b02b4bba-6e66-44fb-a48f-38c309aaaac5	113	162	129	169	118	0	0	0	171	13	0	43	17	0	36	0	3	0	3	35	0	5	0	2	8
b04624d2-d8f8-4b51-be1b-72c73d8055f9	300	51	0	163	214	0	0	32	182	17	0	45	38	0	0	34	0	0	7	0	6	6	0	0	22
b061cb06-e927-4f24-82bb-9e651f7ae0e3	403	14	0	0	0	24	7	0	0	0	0	0	0	14	0	19	2	1	1	1	1	1	3	2	2
b070af2a-c622-11e3-bf01-24c6515278c0	30	207	11	99	7	210	159	160	4	41	70	27	90	0	15	83	7	39	3	0	10	46	15	5	0
b07bad52-d44c-4b27-900a-960985bfadec	254	106	47	6	27	3	26	0	34	7	0	24	7	7	6	19	4	1	0	0	3	1	0	12	0
b0a83df8-dd2c-4c1b-b238-9081d2c22258	405	4	4	0	2	0	0	0	2	0	0	26	0	0	1	17	0	0	0	0	0	0	0	0	0
b0c61486-b061-4b6b-ac02-130a3ea0b080	350	54	0	0	11	0	6	0	10	0	0	24	0	0	0	18	0	0	1	0	0	0	0	0	0
b0d1fde4-928f-4f4c-bff6-33b885582bb5	418	3	0	0	0	0	3	0	4	1	0	22	0	0	0	21	0	0	0	0	0	0	0	0	0
b0f3087b-6f9c-47e9-b487-6726af1cb90b	388	13	14	0	0	0	15	0	7	5	1	25	0	0	0	18	0	0	0	0	1	0	1	0	0
b16780b0-75ba-4304-87e0-33f1e321b622	152	152	8	21	28	63	130	0	1	0	0	5	23	30	2	25	2	21	1	0	10	0	4	9	0
b1753e9c-29d0-4955-89d2-949cdabd1211	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	419	0	3	1	1	0	0	0	4	0	1	21	0	3	0	19	0	1	0	0	1	0	1	2	0
b1d2457d-3267-46ba-9fdf-663985e60538	384	27	0	0	4	0	0	0	0	3	0	28	2	1	0	16	0	0	0	0	1	1	0	0	0
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	149	181	97	58	11	0	0	2	11	0	31	35	0	34	0	0	1	0	0	0	11	1	9	1	13
b1f19de6-c622-11e3-bf01-24c6515278c0	212	117	74	62	39	1	44	0	82	9	0	23	7	0	4	1	5	9	4	0	7	1	2	1	3
b1f2442f-a973-47b4-9891-f028f0d44adc	251	116	0	0	10	0	69	0	30	4	1	21	0	0	3	12	0	0	0	3	0	1	0	1	0
b2190e26-1809-4aba-9f45-07c2edb3b4a4	308	93	0	0	0	1	22	0	2	0	0	8	5	36	2	17	1	1	3	1	1	1	1	0	2
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	17	0	83	948	903	203	0	0	132	36	17	227	71	360	0	33	37	58	37	52	34	41	39	15	58
b24feafa-f2e9-4498-8471-a9e42c80cc9f	426	0	0	0	0	0	0	0	27	0	0	0	0	0	0	23	1	1	0	2	0	1	0	0	0
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	304	85	36	58	17	0	0	0	37	1	0	28	0	2	2	12	1	18	0	0	9	0	0	1	0
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	0	0	215	204	645	32	0	77	220	75	0	188	66	304	359	19	36	44	18	61	33	12	0	22	0
b28f7607-f162-425f-b44d-64e9633c8824	405	5	3	2	0	0	0	0	1	0	1	24	0	3	0	17	0	0	1	1	0	0	0	0	0
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	335	66	26	21	0	0	0	0	11	9	2	26	0	22	17	19	1	0	0	0	1	0	2	0	0
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	224	134	0	92	0	48	63	87	55	0	48	22	0	21	0	23	0	2	0	35	0	6	19	0	2
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	139	166	43	32	41	10	99	0	66	2	2	25	12	0	4	19	14	6	0	0	0	0	2	1	2
b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55	168	177	77	0	0	0	8	0	19	80	6	42	32	0	11	2	1	4	0	0	1	1	4	3	0
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	342	61	0	0	0	0	10	0	10	0	3	22	0	0	0	21	1	0	1	0	0	0	0	0	0
b32449c0-c622-11e3-bf01-24c6515278c0	3	176	39	99	74	69	247	32	26	0	7	36	112	77	22	67	13	23	8	16	5	12	4	1	0
b330c50b-c45f-413d-918f-33275d0d8f91	383	33	5	3	0	0	4	0	11	0	0	24	0	0	0	19	0	0	0	1	0	0	0	0	0
b33978c6-a855-4f9d-a0b0-d79453b9de41	232	128	81	7	0	0	0	2	19	30	1	33	8	0	5	7	0	0	0	1	3	1	1	0	0
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	137	198	74	21	0	0	27	0	23	105	4	44	0	0	0	3	1	1	0	1	3	6	2	0	0
b35d9a68-29f4-49ab-b83e-b5151679e3af	18	0	0	697	550	766	0	156	155	337	265	183	142	221	527	275	34	59	28	109	297	148	31	21	0
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	242	128	11	0	20	6	54	15	38	5	7	20	4	0	3	12	9	0	1	1	0	1	1	2	0
b38d0777-4901-48b8-9cdc-33b7f13a424f	0	0	256	98	213	9	231	0	107	14	0	71	26	90	83	0	19	18	8	14	14	7	4	5	0
b3b3a27c-ee9a-42af-a6d1-9af5970a98b9	207	159	54	32	9	26	0	4	0	3	1	18	0	47	11	6	10	4	6	0	1	3	5	6	0
b3befa40-8f44-4eb6-ada0-ec395f460656	87	132	81	137	60	216	64	127	0	112	77	30	33	46	20	25	25	35	25	17	18	19	22	20	0
b3f1d232-4392-4258-9256-d38ff4b59f94	233	115	3	35	92	4	77	0	71	14	1	33	0	0	0	15	0	7	0	0	0	5	10	0	0
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	150	119	153	20	0	0	32	0	46	64	1	36	0	0	27	7	0	1	4	4	7	7	2	0	0
b421b9ca-c622-11e3-bf01-24c6515278c0	90	70	119	0	22	214	211	22	32	78	176	1	17	98	139	32	18	10	4	0	0	104	0	15	37
b42d183c-bc9c-4652-9e56-10c54c5ee96e	213	85	103	41	8	61	68	0	12	0	0	3	5	35	11	3	3	13	17	0	6	7	1	2	0
b47aa163-eec9-4225-940b-4373e78152e2	194	170	30	33	21	0	36	0	44	3	0	21	0	6	6	18	2	1	1	0	0	0	3	1	8
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	387	27	10	1	0	0	0	0	5	3	1	24	2	3	0	19	0	0	1	1	0	0	0	0	0
b499032c-6cb8-4646-a95b-10af2a21a289	414	0	0	0	0	0	0	0	0	0	0	15	0	12	0	20	0	0	0	1	1	0	0	0	0
b49d5310-3cc5-4386-9444-cf0d61b52376	64	161	102	77	159	12	52	35	93	76	0	43	62	59	37	4	23	38	3	4	5	0	10	2	4
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	184	198	43	8	49	0	0	1	42	0	0	31	0	0	4	3	1	0	1	0	2	0	2	2	2
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	375	37	16	0	0	0	6	0	29	0	0	7	0	0	0	20	3	1	1	2	0	1	1	0	0
b4f515ce-5bee-4e40-a66a-01f41e92181e	57	165	157	46	11	21	83	0	23	71	1	21	31	73	2	20	6	2	28	2	8	14	1	1	0
b51fa117-2c0a-4e1d-8ec4-9f039073a486	379	12	0	4	12	0	37	0	8	0	0	25	0	9	0	16	4	0	0	1	1	0	0	0	0
b537bc07-9998-49f4-bbbe-5b617152bfd9	191	168	84	16	9	3	0	0	43	14	0	20	2	5	14	12	0	1	1	3	1	5	3	1	6
b53dcb4d-f894-47b8-8a4e-17c7998d8120	23	99	161	305	78	83	84	90	129	101	72	35	94	168	110	74	17	7	100	27	16	9	8	1	17
b54b9433-ec10-4cb5-a860-4555da64917b	34	100	184	191	137	54	86	9	54	120	17	42	190	132	2	42	14	7	13	0	16	14	22	15	14
b55751c4-c622-11e3-bf01-24c6515278c0	235	132	46	24	22	3	13	5	31	11	16	29	0	8	7	15	0	0	0	3	0	13	1	0	9
b5cabba2-30a4-458e-897c-00ec3fefa6d2	321	65	10	8	32	13	0	0	8	19	0	27	8	8	5	21	2	0	0	0	0	1	0	0	24
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	423	0	0	0	0	0	0	0	4	0	0	17	0	5	0	21	0	0	0	0	2	1	0	0	0
b5dd0bc9-6c1c-4272-b920-744de37d0aee	168	131	116	64	68	0	25	0	100	0	0	46	3	13	79	0	4	3	2	11	1	4	6	2	0
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	221	157	19	190	3	3	6	3	112	22	3	40	0	0	3	13	0	0	0	0	0	0	4	7	28
b60392fb-43d9-4c9c-b91b-ded40492e61c	197	198	5	45	0	39	0	6	6	24	23	11	136	23	10	0	4	7	3	0	32	5	3	1	0
b61f7f76-f365-4071-a28d-bf354d5a670d	384	22	0	0	1	1	5	0	0	0	1	23	0	7	0	18	0	0	3	0	2	0	0	0	0
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	384	25	0	0	0	0	3	0	5	0	0	23	0	0	0	20	0	1	0	1	0	0	0	0	0
b64173fc-abac-4695-902b-f0acf9444e9f	325	63	6	6	0	4	23	0	10	4	1	12	0	19	0	20	9	1	0	0	3	0	0	5	0
b67208c4-c622-11e3-bf01-24c6515278c0	261	91	43	2	15	0	36	0	37	3	1	19	12	3	5	25	4	10	0	0	0	0	1	1	0
b68c5ec2-0875-4d77-b4b7-738d2b2f313c	416	0	7	0	0	0	0	0	2	2	0	25	3	0	0	19	0	0	0	0	0	0	0	0	0
b68f18e1-0117-420c-9405-e8d3a1e8caff	273	128	13	8	2	0	13	0	11	3	0	26	0	10	2	18	3	0	1	0	0	1	1	1	0
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	52	169	170	67	92	23	59	0	66	33	0	40	0	54	48	28	9	9	1	20	14	1	0	1	0
b7008a98-5aa0-4cc9-9bee-af2a422266db	59	146	154	124	74	38	109	0	104	7	2	48	46	40	76	26	6	4	13	7	19	1	12	22	1
b710b214-5666-4054-97ef-3b9ac2bd90ac	0	0	391	459	245	23	0	0	47	29	0	123	0	231	0	0	51	16	30	11	21	12	0	0	0
b73523d7-f5a5-4140-8537-4df4d1ecf465	34	61	201	160	78	181	166	52	12	54	119	15	61	84	29	65	26	30	28	0	36	16	4	8	10
b752b444-f033-4be4-9d24-e5e80b4181af	36	0	6	0	637	512	85	262	4	214	0	95	220	154	221	142	79	59	41	32	0	26	22	5	18
b757a040-3c9e-45e7-a045-9cd08db11d62	0	0	173	663	294	243	0	274	99	203	115	146	191	252	139	174	64	24	67	66	20	39	0	36	25
b75b2663-dcc6-411c-bfcc-574aa33cf388	18	204	100	11	72	0	147	0	68	12	0	37	23	27	37	0	2	15	8	0	7	1	2	2	0
b77084ab-8148-49e0-b3f9-90f7d9ea1862	0	0	368	608	199	73	0	0	39	56	73	127	0	257	0	59	26	16	13	0	23	39	9	82	0
b7722577-f200-4dec-97f6-4fab3a9ba52d	308	92	22	15	0	0	0	0	11	0	0	28	0	1	0	15	0	0	0	0	0	0	0	0	0
b77543e4-c622-11e3-bf01-24c6515278c0	90	69	168	61	3	10	184	9	28	55	2	52	63	35	0	34	15	2	4	1	9	0	1	4	0
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	154	182	58	10	89	22	14	0	60	22	27	26	41	11	28	15	6	15	1	26	0	9	0	0	0
b7f11036-7ac4-41bc-a9a4-64162725fdfc	58	203	52	259	155	76	23	17	41	64	250	59	12	86	9	56	25	6	12	0	63	1	70	7	24
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	391	24	0	0	0	3	0	0	1	3	2	10	0	25	0	16	1	1	0	0	1	4	1	1	0
b7fbd99c-dea0-4448-a430-7f94c611e702	217	158	0	5	17	14	42	0	14	6	1	15	10	24	6	14	2	0	0	13	7	1	1	1	0
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	422	0	0	0	0	0	0	0	3	0	0	22	0	0	0	21	0	0	0	0	0	1	0	0	0
b80ca528-2c5f-400c-8df3-9c47869a64c2	290	88	15	13	27	0	27	0	26	0	0	26	0	0	2	11	1	0	1	0	0	0	2	5	2
b8151614-b08f-49a3-ab6f-2e780f765a17	274	55	86	100	52	0	0	0	89	19	33	30	0	9	4	4	0	0	33	0	0	29	10	0	0
b8270565-9e02-4d46-9534-08206bfd027a	326	51	7	25	29	6	23	10	45	42	3	17	7	12	0	23	0	0	0	0	0	0	34	1	5
b86655a4-c622-11e3-bf01-24c6515278c0	241	134	0	9	0	33	48	8	11	0	22	5	67	15	0	13	4	7	22	0	0	1	2	2	0
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	79	200	82	402	83	230	0	69	2	0	103	27	60	88	0	27	3	0	2	29	40	3	76	40	35
b86e88e7-0d5f-4b32-a35f-dc97251ab990	226	121	79	38	0	0	25	4	30	3	7	27	11	14	4	15	0	1	3	0	1	5	1	2	1
b88f014e-bc0f-4775-8228-39e0b471c3b0	58	220	62	138	87	182	19	54	20	49	145	28	26	41	20	55	8	8	18	145	0	8	0	1	17
b8cd6882-be27-4742-bc63-3227d31bf704	361	41	12	2	1	0	0	0	1	6	1	29	0	0	2	16	1	0	0	0	0	0	0	0	0
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	33	208	72	64	103	74	120	9	56	47	29	38	0	63	42	66	8	10	4	12	0	2	0	0	54
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	222	121	70	24	21	0	32	0	39	0	0	23	0	20	17	7	1	5	3	0	1	0	1	1	5
b97941dd-9844-4db2-9e25-42c725f47d70	73	141	200	193	37	2	38	0	51	1	0	54	0	65	0	0	10	6	8	3	0	2	0	11	13
b994762c-c622-11e3-bf01-24c6515278c0	72	141	146	54	9	44	111	20	39	19	2	24	10	47	22	16	11	5	33	0	3	4	2	9	0
b9bcba3a-c9be-4305-b5f4-c861282921e0	11	142	252	142	35	144	3	82	4	149	7	28	20	110	26	0	20	4	6	18	49	7	4	2	6
b9d1a64e-d445-4174-a5b4-76dd6ea69419	253	107	29	9	0	7	41	0	2	0	11	9	91	30	0	7	17	7	0	0	5	1	0	1	0
b9d2e29e-8546-4310-aeea-e029f17c0516	368	32	13	0	0	0	13	0	8	0	0	22	0	4	0	21	0	0	1	0	2	0	0	0	0
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	214	117	70	48	36	0	22	0	54	8	0	34	3	4	18	2	4	1	8	0	4	3	0	0	13
b9f03936-1de5-4330-8b0f-6d0ab533876e	314	88	22	3	10	1	0	1	20	0	0	18	1	7	1	20	5	0	8	0	0	0	1	2	0
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	119	217	70	53	11	3	45	0	33	20	0	26	12	42	21	8	5	1	4	7	4	1	0	1	8
ba5667da-7688-4931-bdb7-d65f391caf60	393	15	2	0	0	0	2	0	1	0	1	24	0	1	0	19	0	0	1	0	0	0	0	0	0
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	393	25	3	0	0	0	2	0	5	5	0	22	0	3	0	19	0	0	0	4	1	0	0	0	0
ba686386-8113-4885-b20f-6ad09a295604	413	0	0	0	0	0	0	0	12	0	0	13	0	0	0	20	1	0	1	1	0	0	0	1	0
ba940092-c622-11e3-bf01-24c6515278c0	0	45	111	170	32	632	0	23	0	629	81	57	772	137	385	0	91	32	39	62	38	95	61	54	60
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	333	53	0	3	6	0	46	0	14	8	1	25	2	2	0	15	4	0	0	0	1	3	0	0	0
baa02e74-9cae-4996-858e-17d9f52d924b	317	86	18	2	0	0	8	0	5	11	2	26	2	9	1	18	0	0	0	1	0	2	2	0	0
bb02202f-d140-4bec-95ce-5c2b117a2167	151	161	65	127	85	0	33	0	132	5	0	49	0	0	22	6	3	15	5	24	0	3	11	0	0
bb45c6f5-49cb-418d-85bb-3ded165e2d07	417	2	0	0	14	0	0	0	7	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
bb567851-d4ff-4a93-8576-04a37aea68af	373	30	0	0	0	0	11	0	6	0	1	23	0	0	0	20	0	1	0	0	0	0	0	0	0
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	139	187	18	43	45	1	33	33	77	65	13	19	30	23	0	27	3	5	8	47	0	4	0	0	5
bb6150f7-23e4-40f2-b466-6b6edd19c502	178	165	43	35	26	42	20	14	19	64	3	8	0	61	5	20	4	11	0	0	21	1	0	2	3
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	203	138	77	26	34	0	4	0	33	0	0	35	0	11	16	6	2	4	0	2	2	1	1	3	0
bb65d670-0411-4fc5-a6cb-019caec1ab36	8	189	138	218	101	105	50	88	61	81	57	51	98	79	0	57	10	13	30	12	4	8	24	4	18
bb66787e-e0b2-45b6-b452-98a6c32132e7	399	12	0	0	3	0	0	0	0	0	0	27	0	1	1	17	0	0	0	0	1	0	0	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	340	46	2	24	21	0	25	0	38	9	1	18	0	3	0	20	0	0	1	0	0	0	12	9	2
bb91765e-4c55-4e7d-93e8-77face8c91f4	386	30	5	3	4	0	0	0	3	4	1	27	1	3	0	16	0	0	0	0	1	0	0	2	0
bba106ce-c622-11e3-bf01-24c6515278c0	145	187	6	29	8	15	70	38	37	34	10	25	16	7	0	34	2	14	0	0	1	0	2	4	21
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	32	160	160	163	82	168	16	10	5	35	111	31	15	71	52	73	19	4	20	0	0	15	16	35	111
bbbc531a-dd41-40b7-ae59-e35508aea0c7	386	5	0	28	0	8	35	38	28	0	28	19	22	0	0	43	0	0	1	1	0	0	0	1	0
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	5	128	102	89	148	24	262	0	138	6	0	39	8	22	42	8	6	11	14	36	0	5	0	22	0
bbe59385-5f83-43f6-a485-517c860bef6f	0	150	235	201	87	154	54	0	5	0	42	15	115	100	32	10	14	10	5	34	5	14	17	6	59
bbff7954-95ec-455c-b0bc-92f67a09ee77	171	172	5	113	5	113	58	19	4	33	117	43	133	0	12	71	31	0	0	0	13	1	0	4	17
bc0dee07-de20-44d6-be65-05af7e63ac96	1	0	0	1367	771	396	0	183	133	176	0	232	231	402	0	114	48	150	17	109	55	27	24	24	43
bc1d5327-2e76-4e0e-b749-72a559469d0d	14	28	141	69	67	166	327	74	26	55	64	17	61	59	32	105	54	19	13	10	11	15	1	7	0
bc395326-1656-4ef2-bb19-0cb29194b91c	411	0	0	0	0	0	0	0	0	0	0	23	0	2	0	19	0	1	0	0	1	0	0	0	0
bc5160ae-d629-46c4-b068-7075876b9103	400	8	0	0	0	0	0	0	0	3	1	18	0	13	0	17	0	0	1	0	5	1	1	0	0
bc69c97c-65c1-4e1c-a241-d17d3130e024	387	15	17	0	0	0	10	0	3	0	0	25	0	2	1	18	0	0	0	0	1	0	1	0	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	0	294	162	171	8	208	7	140	35	0	72	3	76	65	0	14	25	3	4	7	5	13	8	0
bc9f105f-6d99-44ac-9871-67defd5e85cd	85	81	243	0	76	2	32	0	90	176	10	73	63	0	80	8	2	11	6	16	3	8	3	0	0
bcc74a5e-c622-11e3-bf01-24c6515278c0	97	218	108	42	0	0	21	28	13	10	3	41	11	25	0	0	6	4	1	0	2	1	0	1	0
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	322	76	11	5	0	0	0	0	0	20	3	29	2	1	0	16	1	1	0	2	0	0	1	0	0
bcd52bcb-6e35-4220-9775-96dabff926b4	421	0	0	0	0	0	0	0	3	0	0	22	0	1	0	21	0	0	0	0	0	0	1	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	21	226	99	109	31	67	108	18	16	21	66	36	81	51	0	46	5	8	3	0	37	10	14	1	0
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	116	178	35	69	64	54	108	0	17	6	14	30	35	45	12	22	3	26	0	0	12	1	1	0	19
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	32	190	193	2	105	130	0	0	4	0	0	25	183	56	93	7	22	15	46	10	2	2	12	1	0
bcf54c96-2b62-4e24-926f-d77576250dd1	357	46	0	0	10	0	11	0	13	0	0	26	0	0	3	17	0	0	0	0	0	1	0	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	0	1802	1009	1926	0	57	49	122	605	41	177	90	206	483	106	127	276	138	180	122	76	0	51
bcf858fd-cc3b-4fde-ab10-eb96216f4366	410	2	0	3	0	0	0	0	0	0	0	25	0	1	0	17	3	0	0	0	0	0	0	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	372	36	0	0	0	0	19	0	7	0	0	22	0	1	0	22	0	0	0	0	0	0	0	1	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	409	11	0	1	4	0	0	0	4	0	1	20	0	9	0	19	0	0	0	0	1	0	1	1	0
bd2ec47b-a120-4b3b-b10d-aee09805ab33	393	30	3	0	0	0	0	1	28	0	0	7	0	0	0	20	1	0	2	0	1	3	0	1	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	20	188	133	100	0	121	42	205	20	3	57	56	154	0	0	55	15	3	7	0	11	31	0	5	26
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	246	109	52	35	48	0	14	0	67	1	0	33	0	0	13	6	3	0	0	0	0	11	1	4	5
bd3e88b3-b37c-4641-85fa-d8125ba324ca	41	0	297	297	154	29	132	0	162	60	0	74	1	53	39	5	14	8	14	51	25	9	0	13	7
bd403458-5154-488b-931a-a7e737a6bf8c	357	49	9	4	5	0	2	0	6	0	0	26	0	0	2	16	0	0	0	0	0	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	228	133	51	47	40	0	0	0	64	12	0	36	0	0	22	7	0	0	4	2	0	0	0	0	10
bdbcffb0-c7da-4e7d-8002-9feffe48533c	337	23	71	39	0	0	24	0	36	0	0	27	1	0	2	14	0	0	0	0	0	0	0	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	344	42	35	0	3	0	0	0	12	0	0	26	0	0	7	15	1	0	0	0	0	1	0	1	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	322	73	0	0	3	0	35	0	13	6	2	23	4	2	0	16	1	4	2	0	0	1	0	0	0
bea0e802-96d3-46e2-8030-17019a71e0bb	389	16	15	0	0	0	8	0	6	0	1	25	0	0	0	18	0	0	0	1	1	0	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	100	102	222	22	10	0	34	0	44	163	8	61	60	0	42	0	7	2	11	1	9	7	3	1	0
bef21282-c622-11e3-bf01-24c6515278c0	29	53	285	307	118	4	113	0	72	0	0	84	0	112	0	0	9	4	7	8	14	9	5	13	11
bef23192-57cd-4301-b7a7-5e82ca62482d	389	16	7	0	4	0	12	0	1	4	1	15	0	22	0	18	0	0	0	8	2	0	0	1	0
bf24366f-fd91-4d84-8b3d-eed80064250d	391	17	4	0	0	0	16	0	8	0	1	25	0	0	0	18	0	0	0	0	0	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	103	100	0	176	62	403	200	110	0	40	62	0	0	0	55	36	120	5	12	0	20	1	0	0	72
bf91afc4-aa2b-4365-80c5-b98c9d118e10	402	9	0	0	0	0	4	0	1	0	0	8	0	26	0	19	0	1	0	0	2	0	0	2	2
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	0	168	251	805	509	0	0	41	0	0	105	229	335	426	17	55	44	22	108	53	43	24	8	4
c00d925a-ca4d-4561-a8f2-d4542f218086	391	20	17	3	5	0	0	0	13	0	0	25	0	0	2	17	0	0	0	0	0	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	348	0	0	508	84	12	0	0	7	0	0	52	51	257	89	0	0	0	13	2	65	0	27	1	3
c016d025-3c92-41c5-b846-493b1fcce79e	262	88	0	226	4	283	0	31	0	53	227	23	51	0	88	148	1	17	13	0	73	0	37	1	62
c021b61c-c622-11e3-bf01-24c6515278c0	35	194	71	40	44	0	158	30	71	19	4	39	75	0	0	7	5	7	3	11	4	7	0	4	0
c0523251-3ac2-4292-bb00-9ae9ea9009f6	201	148	0	0	43	56	65	17	9	10	38	15	42	8	0	13	0	7	5	0	3	3	0	29	5
c05adc19-2e01-4712-a35a-69eee4d40998	69	149	130	178	60	257	42	72	55	22	119	12	48	53	80	99	49	38	4	0	42	60	0	56	0
c065761d-f775-457f-bda0-4c7c257a701e	130	72	41	186	92	128	187	0	13	0	7	29	158	85	69	23	13	1	15	0	23	8	2	10	30
c0812962-a345-48b7-aec0-01336c2d1eed	361	25	3	6	7	8	25	1	3	1	3	28	0	1	0	16	0	0	0	8	0	1	0	6	0
c082dc34-457e-40ec-8258-e11e8ed362c2	383	22	0	7	8	0	6	0	0	0	0	28	0	7	0	17	1	0	0	0	0	0	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	175	147	81	37	45	0	46	8	62	28	0	35	9	0	1	11	0	1	0	0	9	3	5	1	0
c121de15-78f7-4698-91bf-fd0485c466c2	397	14	0	0	0	0	1	0	2	0	1	25	1	0	0	20	0	0	0	0	0	0	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	351	50	15	7	0	0	2	0	3	11	0	28	0	0	0	17	0	0	0	0	0	0	0	0	0
