Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S
59632e7e-c622-11e3-bf01-24c6515278c0	22	182	39	221	169	81	28	0	17	44	167	43	2	0	29	21	3	37	0
5975deb5-00d2-4d18-b5c0-34ac9947fe11	225	86	0	130	17	0	30	6	0	31	22	0	18	9	1	4	0	3	1
597e4011-ea99-4356-b1d9-8cfe35db7c3b	234	86	40	128	6	4	72	0	0	9	0	7	30	0	0	0	0	1	0
59938f45-3e57-43d6-af3b-bb4968249e5a	183	163	0	129	9	7	79	0	0	48	0	28	28	0	0	1	1	0	5
59bfcb53-91c1-4dce-856a-f4afc8fa6224	426	0	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
59c18694-8a43-41dd-a6f6-52a20bc8dd54	176	202	0	84	2	8	54	5	0	135	0	24	42	0	7	3	18	1	0
59e2d6d1-debd-4796-ab0c-6a5673a990fc	421	0	0	4	2	0	0	0	0	0	24	0	0	35	0	3	0	1	2
5a51a6fc-c623-11e3-bf01-24c6515278c0	349	0	3	70	0	5	7	7	0	6	0	0	28	0	1	2	0	2	0
5a535c49-d42e-43c6-9d32-dc76f28d4f0f	393	20	0	16	8	2	1	0	0	3	0	0	32	0	1	0	0	0	0
5a5a8409-a8f2-4c7b-85e5-b8bd85f2930c	146	122	0	184	34	136	0	32	22	0	11	5	0	0	2	21	0	0	46
5a7f3c88-ef02-4e97-8009-5622245b6a09	320	7	22	88	34	29	0	8	0	3	83	0	0	0	2	3	0	0	13
5ab6a1d3-76f8-45d4-a430-d9831daa9ec4	277	0	10	146	0	8	13	0	1	12	1	0	19	12	0	2	0	8	6
5b178f44-c622-11e3-bf01-24c6515278c0	239	61	0	146	17	0	57	7	0	11	0	0	1	10	3	2	17	2	0
5b180356-cf58-4fad-a3d4-00fc12b43fcc	163	126	0	138	105	60	0	21	4	61	70	11	1	0	2	10	4	76	0
5b41e033-6df8-411e-a13b-59eeb8afbf9b	213	92	18	126	39	71	0	70	31	55	67	5	37	1	5	1	0	9	14
5b4b2312-acb5-4329-8d46-7f93213e3daf	405	34	0	4	11	0	16	2	0	0	0	0	26	0	0	0	0	1	0
5b560f4c-d2a3-43fa-b394-abef78bdefc1	28	190	40	209	89	11	101	43	0	22	2	25	23	75	4	18	15	0	0
5b7d5767-2037-4175-aec9-886776343181	136	50	143	167	245	415	8	271	10	0	0	51	48	0	1	42	47	145	0
5bb37ffc-c623-11e3-bf01-24c6515278c0	228	53	0	162	5	78	0	0	50	0	22	0	0	0	0	8	5	0	16
5bcf473f-417d-47a5-9745-ac7faf830b1f	254	38	40	104	50	31	5	0	21	22	52	7	1	43	0	2	0	31	1
5bdca282-c671-48ff-b32b-2380996016c0	419	1	2	5	2	0	1	2	0	0	0	1	31	0	0	0	0	0	0
5beafbbb-4613-4bab-977a-11c865e13a84	339	37	2	47	39	0	14	46	0	6	5	5	31	0	1	38	0	0	0
5bebc389-de0d-45b8-9d2f-6476988c358a	446	0	0	0	0	0	16	5	0	0	0	0	2	0	1	2	0	4	0
5c02d399-07af-4573-a568-bc1b256bc8f8	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
5c156f63-6537-4d93-a6c2-4155618cf638	416	5	0	13	0	0	7	4	0	0	0	0	24	3	0	2	0	0	0
5c3def3a-b515-41f6-8157-681b963534e7	199	0	0	60	143	271	105	62	174	93	112	434	57	82	0	8	0	494	0
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	244	110	18	86	40	0	49	0	0	19	4	10	31	0	0	1	4	3	14
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f	382	0	7	53	8	0	9	1	1	0	2	0	26	1	0	1	2	5	0
5c8da06c-7964-4ad1-ac9e-d1b5507105d2	151	152	52	141	76	0	116	0	0	25	0	20	49	0	2	0	1	11	0
5c9b8a2c-c623-11e3-bf01-24c6515278c0	197	47	41	181	2	0	55	1	0	0	0	8	32	0	0	5	13	0	0
5cbd429f-ffab-41ad-8016-422f1c922e99	346	0	20	82	6	8	0	1	0	0	73	8	0	0	3	1	1	0	0
5cc7c966-499e-49e3-b509-4eeb00ee03d4	0	176	234	150	0	306	0	0	98	224	147	42	36	0	30	8	13	0	0
5cf21488-c622-11e3-bf01-24c6515278c0	315	58	2	72	13	9	13	0	0	3	13	0	13	0	3	4	0	6	11
5d58b984-e0b8-4237-a576-0e9d4079599e	145	226	0	69	0	87	0	0	9	68	118	47	0	0	11	0	0	1	12
5d6ad982-bb01-4233-b8fa-d129460eec79	219	98	37	91	48	0	60	0	1	5	2	9	20	0	6	3	8	33	0
5d922e48-aa70-454d-9417-c9af686feebc	120	210	18	111	135	16	101	2	0	7	0	15	26	54	9	14	9	6	8
5d9ff58c-5702-48fc-a66a-d1276327fd49	0	239	161	126	95	369	0	83	0	307	167	16	38	0	43	10	18	14	39
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	0	0	991	0	461	710	92	0	323	0	384	444	114	0	122	89	39	42	0
5dc6f055-c4f6-49a1-a68c-94cf87cbd363	215	173	9	82	91	0	78	19	0	17	6	15	35	0	10	4	1	0	0
5dce221a-c623-11e3-bf01-24c6515278c0	92	5	85	318	7	2	119	0	0	19	0	30	28	0	3	15	0	3	0
5deeaa45-4c1b-4ab2-a487-93c548838f68	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba	408	6	0	28	0	5	1	3	0	2	0	0	31	0	0	0	0	0	0
5df489bc-6178-49e4-8a42-506f70300dff	135	82	0	206	2	175	24	0	99	15	10	30	5	43	10	3	5	0	33
5e9c69d2-c622-11e3-bf01-24c6515278c0	327	30	0	79	36	26	8	3	27	23	60	19	0	0	11	16	1	0	4
5ead73fe-1c34-48ed-b20d-89fc3c82dbd6	0	406	53	41	7	286	0	0	0	216	185	72	0	0	22	0	3	13	0
5ecc88f7-8391-4168-af11-07a6bf9b3652	442	0	0	0	2	0	0	3	0	0	5	1	23	1	0	0	0	0	0
5eddfb26-c623-11e3-bf01-24c6515278c0	0	270	21	177	59	40	83	48	57	84	47	46	51	21	26	13	12	0	11
5ee1dda9-2e84-4617-af09-2ae02873b44d	273	117	0	67	26	0	20	0	4	3	5	10	35	0	3	2	0	0	0
5ee28a35-7aa0-48e3-9c14-daca7b0241fe	437	0	0	0	0	0	2	4	0	0	0	0	24	0	0	0	2	0	0
5f00a760-fbc0-41f0-b92b-b3c553eac0e5	255	58	96	102	0	75	0	116	0	35	76	0	15	0	1	7	0	33	0
5f096d7b-a1ea-4cc2-af73-10108089ae84	312	24	0	94	24	0	8	0	0	3	10	0	32	0	0	0	0	11	0
5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	378	5	0	48	0	0	13	2	0	0	0	0	14	30	4	0	3	0	0
5f18b334-6616-406f-8f33-0592b56c14e6	356	12	7	56	10	0	14	0	2	0	0	0	31	0	4	1	0	0	0
5f53bcda-2fd3-4574-9cc2-5efe353372b2	426	17	2	0	0	0	9	3	0	0	0	0	24	0	0	0	0	0	0
5f94cb62-4019-47ff-bf6a-eeda8e9e033c	217	75	67	120	0	0	71	0	5	26	12	27	21	55	6	14	0	0	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	367	7	1	65	0	0	12	2	0	0	0	0	29	6	0	0	0	0	0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf	87	260	39	104	52	63	47	18	33	37	28	25	17	56	13	6	21	14	7
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	199	70	31	167	24	0	63	19	9	2	5	18	26	0	3	3	0	8	8
5fe83740-0688-46fe-97b4-4c7c8cfa206e	412	3	1	12	6	0	0	0	0	0	0	0	33	0	0	0	0	0	0
5fe8a231-bbac-4f91-a47a-0de4fee752d3	402	11	0	16	0	2	0	5	0	0	0	0	29	0	0	0	0	0	0
6012cb02-c623-11e3-bf01-24c6515278c0	210	50	47	164	0	37	58	10	11	8	0	15	21	0	24	5	0	2	0
603594e3-e427-494c-b9ee-e872d6629563	379	18	10	37	27	0	41	0	0	0	3	24	24	7	0	7	0	0	2
60413de1-6cd2-4f74-8180-3bdd394d6d16	122	68	0	159	352	502	60	207	36	48	0	69	7	0	0	0	372	0	75
6051f40a-99e5-4461-9255-0e70d757b4d5	114	112	134	180	196	34	59	0	13	0	111	20	14	26	0	11	0	0	5
60525b38-c34b-479b-86d3-013c7e567b8f	0	203	276	1	737	357	75	79	48	222	139	0	119	123	31	29	61	34	66
606111e3-6b7d-42a6-b7d0-9d6c3e33acd6	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	382	18	0	44	0	0	33	1	8	0	0	0	0	12	2	2	3	0	3
60aff7a0-4960-4ed1-922b-3233ccbfdba1	240	29	68	92	35	56	103	72	20	28	0	34	4	142	1	8	0	4	0
60c33e32-7e19-4e71-b075-a63fcf27e660	271	0	99	102	158	23	72	0	0	2	51	3	26	79	0	0	1	18	0
60e78c80-41a5-456a-9a81-9007d18fd72c	0	166	45	213	184	0	52	0	37	214	144	0	0	62	25	7	15	1	0
60f81dba-c623-11e3-bf01-24c6515278c0	250	53	24	118	33	17	46	11	7	33	17	0	22	20	29	3	6	0	0
616ff577-c5c3-432e-a857-f29901de119c	420	6	3	11	0	0	14	2	3	11	0	4	26	1	0	0	0	1	0
6172ca02-c622-11e3-bf01-24c6515278c0	229	77	36	144	0	0	72	19	6	19	10	27	11	6	2	2	4	3	4
61973578-4c0d-4a3f-b9c4-f96ceab24629	125	257	71	68	47	0	154	0	15	145	0	93	75	0	0	1	12	0	0
61a48c69-4f7d-4dc6-aff7-88a6c33137df	348	37	27	48	0	0	22	3	0	20	0	0	34	0	0	1	3	0	0
61cad26a-cbc6-4977-83b9-dc61e49f2861	72	236	0	152	181	21	100	12	8	14	14	35	33	35	4	32	11	21	8
61d941f1-87df-43af-8a29-b6809c809275	264	52	25	122	45	0	92	3	14	25	0	20	28	0	0	2	3	12	0
6218f366-d5d2-4289-a95e-eeedfae7523a	144	213	0	27	78	23	149	75	47	254	0	36	14	99	0	91	3	0	0
622eaa04-b8f9-471b-98b0-7befd119f14c	60	161	180	87	117	29	40	0	95	175	211	123	21	92	29	43	18	24	24
6239e340-d50c-45b1-a7ca-e1135671ae0f	413	0	6	21	0	0	5	3	0	0	0	0	28	1	0	0	0	0	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	317	50	5	67	12	4	31	12	15	26	8	8	20	16	0	6	2	3	6
627823ec-c623-11e3-bf01-24c6515278c0	0	356	19	109	52	449	0	0	4	157	81	0	0	0	19	11	18	16	57
6297aa77-37a0-4f46-987b-32bd8653c0c2	315	27	12	85	11	2	23	0	0	16	2	0	26	8	1	7	0	4	0
62ac7c91-da99-4144-b927-e90528dcd8d4	410	22	0	0	1	0	7	2	0	0	0	0	26	0	0	0	0	0	0
62ea1264-47b6-4a6b-9fa6-779837f8e905	408	12	0	0	32	0	40	6	0	17	0	7	28	0	23	0	0	0	0
62fceb56-8c6e-4d20-9d2f-5b7042854d23	418	6	8	0	0	0	5	0	0	0	0	0	30	0	0	0	0	0	0
631ab9d0-5400-400c-b0bc-c3e576bcfe06	233	32	104	144	48	0	90	0	0	14	0	0	33	19	14	4	0	4	0
631eedb3-dbd1-4606-90e1-ea91b9a77a5a	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
632f3eb0-c623-11e3-bf01-24c6515278c0	311	77	4	65	4	5	17	3	0	8	15	15	21	1	7	1	0	4	0
637208b2-d8b6-45a3-a389-6f34db18fea4	381	0	0	42	12	0	1	2	0	0	3	0	27	0	1	2	2	7	0
63762458-902a-4329-a823-703b54cb5f9d	256	40	30	133	14	4	54	0	1	9	0	7	28	12	0	0	1	0	0
638e80c7-9a6e-4a32-a621-fc4168e72343	425	0	0	0	0	0	0	3	0	0	0	0	29	0	1	0	0	0	0
63a907ff-1042-4f9c-a385-55a32b3e103b	389	17	4	32	9	0	11	0	3	6	20	0	1	25	0	2	2	1	2
63adc09c-e1b1-40dd-9c35-2f8276b656fc	229	34	60	148	33	20	54	0	11	31	20	10	34	0	4	0	1	29	0
63bc376e-5a3d-44fd-8d77-686dfc41e458	367	0	0	54	8	0	4	5	0	0	0	0	29	6	1	0	0	0	0
63d0c49d-918d-41fb-808a-1f8001981917	438	0	1	0	0	0	0	4	0	0	0	0	23	5	0	0	0	2	0
63db50d6-5ef2-44d0-9906-26eae74ecf44	58	0	0	175	0	409	0	1291	281	0	248	632	225	0	3	61	0	0	448
63ea274b-d42b-4787-9c54-8ee95ea376ec	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
63f5bb12-1b20-49d4-9e98-570e368f947d	433	0	9	1	4	0	4	1	0	0	0	0	29	3	0	0	0	0	0
63faa59e-6649-412e-823a-338d0662ec72	371	47	2	31	9	0	29	1	0	0	0	0	24	0	0	1	1	0	0
63fef3fe-c622-11e3-bf01-24c6515278c0	214	103	10	143	31	0	76	0	0	2	0	20	20	0	7	1	4	8	0
6400c324-2c94-477d-acb9-669d4ea46f1e	437	0	0	0	0	0	0	5	0	0	31	0	0	5	0	2	2	0	0
642e1379-1061-40bc-9a4c-f7c191e84d9d	32	246	103	125	207	201	27	40	0	86	113	129	32	49	22	13	6	32	54
64446aec-c125-4c81-b9cc-62482cb1aaed	385	0	29	44	0	0	28	1	0	1	0	10	30	0	0	5	0	0	0
644c669b-937b-4adc-81b9-6a1811cba9da	326	45	7	62	12	1	49	0	0	14	2	1	5	48	9	2	0	0	0
64623aaa-a274-4baa-8b71-958d9c8df733	48	73	482	0	504	306	107	126	102	150	222	133	173	169	76	22	23	34	0
6495e68e-1434-45d3-a03d-f286447dda79	13	239	45	161	180	143	50	4	70	36	63	43	29	55	4	28	10	31	5
649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	30	288	111	46	183	178	70	143	28	20	78	153	50	200	20	21	19	15	34
64a17d5b-8f40-4ccf-8f2f-e68c5fe6b1ff	422	0	0	2	7	0	0	2	0	0	0	0	31	0	0	0	0	0	0
64b80154-c623-11e3-bf01-24c6515278c0	264	94	0	100	30	10	24	3	3	0	7	0	25	0	11	0	2	7	3
64c2e6a0-2341-49c4-a6dd-656e7bb505dd	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
64dd81e1-35fa-4579-8a4c-f7486adbb949	263	19	72	105	134	254	1	20	0	0	5	69	0	0	87	0	0	79	0
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
64f696a6-58b2-40a8-b848-fd775cd52529	445	0	0	0	0	0	17	4	2	0	0	0	7	0	2	0	0	4	0
6507e084-c038-4ba6-a431-fb9a53190d5f	307	52	11	83	0	0	36	35	6	5	0	0	21	10	8	0	2	2	0
650fe009-da01-4717-89df-9c95fafe3d7e	217	160	0	81	63	5	36	5	5	21	12	0	27	0	0	4	6	0	5
6527aa5a-c622-11e3-bf01-24c6515278c0	332	36	23	59	6	2	22	6	0	17	11	1	22	6	20	7	1	0	0
654dba9f-cfe5-4121-97c7-868613cdef53	201	127	6	120	49	20	14	0	24	20	57	0	7	0	13	1	10	0	0
6551ec26-4166-4d4f-bee2-444ea2466978	326	43	0	77	0	1	14	2	0	15	4	2	31	0	0	0	2	1	0
65723119-bdfe-46f0-b629-c171023abd71	372	0	0	0	176	316	187	185	0	0	0	317	0	0	0	0	6	0	439
65be412d-46c3-4cbf-9b46-b35351e53065	0	267	204	129	189	276	50	0	9	0	101	140	0	38	21	26	18	0	45
65d2dbc3-a163-4696-b246-47a430e66572	247	106	31	100	28	0	77	0	0	0	0	0	16	0	5	4	2	8	0
65f702b8-c623-11e3-bf01-24c6515278c0	233	54	0	139	15	13	5	0	0	41	12	0	51	0	0	5	5	0	0
65f9a820-f026-4a10-8bb7-1fbc3b38321e	52	363	6	30	343	32	44	12	0	38	52	0	79	76	11	7	5	17	0
6622f932-c622-11e3-bf01-24c6515278c0	386	27	13	25	0	0	17	1	4	4	3	4	21	0	0	4	0	6	2
66290cc6-1f1f-4a0b-83d1-423952da4840	269	4	28	135	0	24	7	57	16	9	39	0	24	12	2	0	1	15	0
66701395-5a53-41bb-866b-3bbf08bc33ab	423	0	0	0	7	0	0	1	0	0	11	0	10	9	0	3	3	0	3
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	0	222	242	151	168	0	300	0	0	28	24	163	71	14	6	13	25	14	0
66b4a1f3-480f-4050-96ac-920c1c080864	405	1	5	28	0	0	12	3	0	0	0	0	24	0	0	3	2	0	0
66d312fc-809d-428b-98e3-a29d211db35c	237	55	22	119	62	42	18	46	49	6	0	17	40	0	0	67	0	4	0
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	440	0	0	0	0	0	8	4	0	0	0	0	17	0	0	0	2	0	0
670f971f-a525-4ef8-91ba-610cfbaeb914	174	131	35	149	36	0	71	0	0	0	0	19	33	0	1	2	1	0	2
67189cd8-c623-11e3-bf01-24c6515278c0	269	52	0	107	19	12	7	9	15	6	10	0	33	2	3	6	3	0	11
6726c157-f688-491d-8b56-35628645df89	243	74	107	99	69	5	85	0	8	0	28	4	8	0	61	5	0	0	0
674819dc-c622-11e3-bf01-24c6515278c0	262	36	19	128	52	0	55	0	0	6	4	15	34	0	4	3	1	14	0
675a5a32-b405-4f03-bfcd-756343d1dfaf	196	9	0	223	15	62	0	27	1	0	58	12	0	21	0	5	1	0	19
6763f295-f2bf-4975-bea5-c1a490d9a1fa	399	49	1	0	3	0	20	1	0	0	0	0	23	0	1	0	2	0	0
6764e0a2-7a78-45c1-9189-6001c6518ce4	0	175	476	0	467	200	195	0	160	56	169	303	155	109	49	40	37	0	63
6797443c-eb4a-4654-b957-c0056e5a4206	0	312	110	108	198	0	72	0	7	1	104	83	62	50	27	14	0	3	0
67a2e34f-454e-4253-8f22-262fc74d312c	423	0	3	2	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	311	0	0	0	0	0	79	1399	0	140	149	437	22	0	50	0	0	0	372
67f88cd9-ab77-4227-a8d7-5512246f9772	436	0	0	0	0	0	8	4	0	0	0	0	23	2	1	0	0	0	0
68054218-c623-11e3-bf01-24c6515278c0	0	431	123	0	328	0	153	0	6	47	94	151	93	0	25	12	20	39	0
681e2301-2057-40e4-ab63-934775d63faa	292	32	4	108	21	11	20	6	6	4	0	0	30	6	13	0	0	0	0
6821446e-8e76-46fe-b0b9-47feb46d2585	23	196	230	157	270	73	85	7	0	0	145	47	53	20	6	7	7	11	19
6847e993-1414-4e6f-a2af-39ebe218dd7c	435	0	0	0	0	0	8	4	0	0	0	0	23	3	1	0	0	0	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	2	198	122	128	313	205	64	61	59	73	57	0	83	96	38	16	28	38	17
6867811f-ac89-47da-b5dc-1270033c36e7	260	1	97	107	176	15	75	0	0	7	54	5	30	83	0	0	1	18	0
687baf0b-aed9-4ab2-adb6-556a1d177a24	315	0	11	110	0	5	20	0	0	13	3	3	31	0	0	1	0	1	0
68956108-2606-4696-b038-462b6c432398	437	0	0	0	0	0	3	4	0	1	0	0	21	0	0	2	0	5	0
68b7fdb1-22b5-4152-9e69-a41151640cd8	231	101	0	116	61	0	16	0	1	0	10	0	44	0	0	2	0	0	0
68ba1105-569a-4209-9b45-0e2d64931806	301	14	28	112	26	0	72	5	9	22	0	0	10	17	0	14	0	6	0
68c2a355-862c-4657-b296-5776ed8447b0	348	5	30	47	35	0	20	0	10	45	23	0	27	0	6	0	3	22	0
690e481c-c623-11e3-bf01-24c6515278c0	0	235	135	166	10	351	6	39	88	32	71	0	8	25	15	4	1	35	31
692dfa4f-45e5-4183-b5da-6650a1fbcabd	210	49	84	141	30	46	105	15	0	24	0	15	0	30	0	4	9	0	78
6947cd78-0a51-4949-8383-343f9122d953	331	51	7	53	3	0	30	0	0	0	0	7	29	0	0	0	1	0	0
6962bc97-fbb8-4220-a600-e3c251e245cb	25	78	136	236	165	257	25	43	20	3	78	69	34	102	50	6	18	27	25
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	202	125	39	103	211	51	156	29	22	43	6	18	20	35	0	2	5	29	0
69d6142c-3a16-46c9-8bed-1f4edc267c4d	404	0	2	32	0	2	4	4	0	3	0	0	28	1	0	0	0	0	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	299	57	18	90	5	2	50	1	0	13	0	9	28	0	4	1	1	1	0
69f37546-c622-11e3-bf01-24c6515278c0	302	59	2	91	12	0	31	1	2	4	1	1	22	5	0	2	0	4	1
69fe982d-6ab8-49b7-9efa-8349d60eb076	431	0	0	0	0	0	0	3	0	0	0	0	23	0	0	0	0	0	1
6a0d0c42-1884-4c6a-936a-678a822c0936	162	99	90	127	65	8	56	59	10	54	44	26	45	35	3	38	9	5	0
6a129b50-c623-11e3-bf01-24c6515278c0	44	196	36	206	86	119	4	0	0	28	103	9	1	18	12	20	0	8	0
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	0	321	74	48	342	380	35	52	113	63	106	55	24	96	10	5	25	79	36
6aa00162-6294-4ce7-b6b7-0c3452e24cd6	255	79	9	111	5	0	57	3	0	0	0	9	21	3	0	0	0	1	0
6aba73ff-81e0-4f8d-ad12-e3136196e814	423	0	3	2	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0
6ad44218-d34e-4126-bf56-1be2140cd3fb	318	0	13	83	13	19	37	0	15	24	0	3	16	41	1	5	0	11	0
6b20f942-7b89-497c-8a2e-ccce74d20ca9	250	51	0	82	89	55	48	0	0	32	0	17	21	140	1	3	0	3	0
6b25a78f-20dc-4ccc-b4c0-f9885d16725d	25	152	66	232	86	151	29	22	0	6	103	61	11	51	19	11	21	6	19
6b50391f-d890-4ca0-b942-beab0f8bf1c9	97	70	57	262	3	0	60	0	0	0	4	23	44	2	15	3	0	3	0
6ba5f81a-b7a0-4c18-a112-2e11094eec85	348	0	20	69	17	0	10	0	0	2	27	0	14	7	1	6	2	3	0
6baee028-c622-11e3-bf01-24c6515278c0	41	243	16	198	62	3	135	0	0	31	18	36	5	30	5	17	8	0	0
6bbd66dd-efee-4d6e-b02f-f88e98526b82	268	2	16	165	0	2	49	8	0	0	0	9	23	11	0	0	4	6	0
6bd4bca3-e568-4d1b-8b42-401fdf13d751	376	5	17	41	11	0	23	0	0	0	0	1	29	0	1	5	0	0	0
6bdf00f6-670f-466e-87fb-e853e41f000e	172	127	10	152	10	12	14	0	2	28	58	6	9	0	8	7	1	2	0
6c306cbe-c623-11e3-bf01-24c6515278c0	225	76	27	117	80	57	9	8	0	70	67	0	5	15	1	19	9	1	35
6c31d730-1734-44ac-92b3-760981528723	76	106	130	180	169	217	34	107	6	40	84	95	22	81	32	11	59	0	6
6c642c0b-4dd0-406c-ac68-ea376802d61b	388	5	5	30	9	0	4	0	2	0	0	0	31	0	1	2	0	0	0
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	53	155	68	0	962	963	110	430	0	75	73	297	30	205	541	18	103	49	0
6c884037-49f9-41c3-b0e5-9cbcd545aeb7	203	80	27	153	30	57	10	0	52	0	44	32	28	8	6	5	0	5	5
6c8e9197-fd16-4fed-bfda-e349cab26314	0	63	169	276	98	142	14	62	62	67	147	46	38	45	6	83	0	0	0
6c8f3dc9-21bf-4859-9599-231ac040eb7d	436	0	0	0	0	0	22	2	3	0	1	0	0	0	2	2	3	1	0
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9	281	36	4	111	1	2	0	8	12	55	0	0	44	0	2	0	0	0	0
6ce42746-88aa-485f-a1c4-1759aad95914	129	120	1	147	215	169	21	5	46	0	13	52	2	163	10	8	4	0	0
6ce66be0-c623-11e3-bf01-24c6515278c0	249	49	12	120	4	18	39	10	27	1	0	1	24	20	1	6	15	5	0
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f	415	10	3	3	0	0	0	0	0	8	0	0	32	0	0	0	0	0	0
6d0851ba-271a-408f-bcc3-c104b452c9e5	240	85	30	127	0	0	61	0	0	3	0	12	34	0	1	0	0	0	0
6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea	273	0	57	124	7	44	6	0	0	0	62	12	0	0	0	39	0	0	0
6d325c96-8f5c-4064-9806-4364016da8a4	346	31	18	53	0	0	21	0	0	0	0	0	27	0	2	0	0	0	0
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	293	22	15	119	39	0	25	0	11	18	23	0	19	0	1	2	1	3	10
6d3d5531-16b4-46ec-bd7e-394946855d62	366	0	0	60	0	19	0	1	0	0	40	0	0	7	1	0	2	2	0
6d4a548a-7e30-4b6b-9a13-72827eed439c	146	0	58	240	16	76	9	5	20	0	40	15	5	57	6	5	3	5	17
6d7f44df-e9f0-4542-a6d8-d14ee7804002	250	0	0	8	0	371	0	447	0	281	0	199	0	0	0	173	0	446	0
6d936ef9-b5df-44d3-831f-528bf8ddc131	211	171	0	79	0	0	16	3	0	162	0	11	59	0	1	1	4	0	0
6d9d7ffc-c622-11e3-bf01-24c6515278c0	97	80	16	268	4	57	4	0	28	2	58	7	0	7	7	7	3	10	0
6dac8ca0-f776-4ea2-85c4-aefba4966be7	27	186	89	167	120	122	58	226	60	39	24	94	59	62	7	109	23	0	16
6dbac113-d4cf-4db5-97c9-50fa400bb47e	23	127	73	252	78	0	42	0	10	32	62	15	31	60	6	6	4	12	6
6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	243	0	87	105	0	132	24	40	48	81	76	39	27	44	27	4	0	31	16
6dc43234-4f07-4c53-8b07-8d78d9dbad3b	364	0	0	77	0	0	41	5	1	0	0	0	0	17	1	1	2	2	0
6de41ac1-229b-40b9-a494-5588c284351d	303	50	45	82	81	0	62	1	4	3	0	0	34	0	0	1	0	1	14
6e26f98e-c623-11e3-bf01-24c6515278c0	261	68	0	116	19	9	25	0	20	19	0	0	31	0	0	1	1	0	7
6e516c4b-fee7-4336-8470-494588e645b3	432	0	2	0	1	0	3	1	0	0	6	0	14	9	0	2	3	0	7
6e599fcc-d79a-4e0f-b451-c20768c989f9	174	109	0	177	38	6	85	2	5	4	0	10	0	12	0	3	2	2	18
6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb	0	317	298	0	811	640	10	0	0	0	249	76	0	0	90	7	9	0	0
6e776415-ddf4-4060-953f-08ef22441234	48	344	0	43	390	41	155	54	19	63	0	0	31	95	58	2	28	11	0
6e839eaf-1dbb-43f5-8846-c980e05540c7	0	170	621	0	681	1015	7	260	0	0	157	556	0	0	104	24	49	289	61
6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb	374	0	4	52	0	0	6	3	0	2	0	0	29	0	0	0	0	1	0
6ec4456e-c622-11e3-bf01-24c6515278c0	219	74	15	155	29	5	62	0	0	3	0	0	15	7	0	1	0	3	2
6f25ca85-4b4a-420f-b0cc-5a4f65a97da3	292	75	18	70	75	4	119	0	0	11	0	22	29	0	17	0	0	0	0
6f395380-c623-11e3-bf01-24c6515278c0	72	83	56	232	52	75	18	65	63	7	64	0	6	74	19	12	10	0	0
6f4d836f-e86f-4b12-9549-7117f59e3d4a	436	0	0	0	0	2	2	3	0	4	0	0	27	0	0	0	0	0	0
6f981023-4269-4e8e-a4ab-2c92bb27273c	0	262	190	126	83	0	189	0	0	13	28	110	50	70	5	11	26	0	0
6fc0cb07-9713-4355-8543-f85d1c5505c2	238	40	37	29	119	207	49	103	94	5	0	17	11	270	7	29	6	0	7
