Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N
64a17d5b-8f40-4ccf-8f2f-e68c5fe6b1ff	431	0	0	3	0	20	1	0	1	8	0	0	0	0
64b80154-c623-11e3-bf01-24c6515278c0	293	0	4	106	78	31	31	0	5	2	4	19	10	0
64c2e6a0-2341-49c4-a6dd-656e7bb505dd	435	0	0	0	0	7	2	0	3	8	0	0	0	0
64dd81e1-35fa-4579-8a4c-f7486adbb949	295	97	251	0	80	78	9	108	23	0	0	82	85	0
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b	447	0	0	0	0	1	8	0	5	7	0	0	0	0
64f696a6-58b2-40a8-b848-fd775cd52529	456	0	0	0	0	0	15	0	3	1	4	1	1	0
6507e084-c038-4ba6-a431-fb9a53190d5f	333	2	0	68	66	0	48	0	37	9	7	4	4	0
650fe009-da01-4717-89df-9c95fafe3d7e	242	0	11	170	70	72	44	0	5	21	3	0	3	6
6527aa5a-c622-11e3-bf01-24c6515278c0	352	23	0	44	46	0	28	0	5	19	0	43	0	11
654dba9f-cfe5-4121-97c7-868613cdef53	217	8	32	118	130	55	8	0	0	11	26	63	0	1
6551ec26-4166-4d4f-bee2-444ea2466978	355	0	0	60	48	0	22	0	2	27	0	2	2	0
65723119-bdfe-46f0-b629-c171023abd71	374	0	390	0	38	75	232	670	212	0	0	0	7	0
65be412d-46c3-4cbf-9b46-b35351e53065	0	241	327	201	212	182	50	232	0	0	13	31	0	24
65d2dbc3-a163-4696-b246-47a430e66572	275	20	0	118	80	2	108	0	0	0	0	0	14	7
65f702b8-c623-11e3-bf01-24c6515278c0	274	0	10	79	92	26	11	0	0	63	0	9	0	9
65f9a820-f026-4a10-8bb7-1fbc3b38321e	36	22	74	352	103	447	44	10	12	20	0	0	39	8
6622f932-c622-11e3-bf01-24c6515278c0	404	10	0	35	14	2	23	1	1	10	6	0	6	5
66290cc6-1f1f-4a0b-83d1-423952da4840	302	27	32	13	120	0	9	0	57	18	16	31	17	0
66701395-5a53-41bb-866b-3bbf08bc33ab	437	3	0	0	1	11	0	0	1	0	1	12	1	3
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	2	215	2	256	155	114	428	194	0	33	5	0	20	17
66b4a1f3-480f-4050-96ac-920c1c080864	426	0	0	15	10	0	19	0	2	5	0	0	0	6
66d312fc-809d-428b-98e3-a29d211db35c	269	14	31	72	84	64	30	0	47	3	57	0	0	113
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	452	0	0	0	0	0	10	0	5	4	0	0	0	0
670f971f-a525-4ef8-91ba-610cfbaeb914	216	18	0	163	101	29	104	23	0	0	0	0	0	0
67189cd8-c623-11e3-bf01-24c6515278c0	300	0	6	66	86	30	8	0	12	17	14	15	0	10
6726c157-f688-491d-8b56-35628645df89	267	113	0	63	80	31	112	9	0	0	11	110	0	0
674819dc-c622-11e3-bf01-24c6515278c0	293	4	0	48	104	56	81	9	0	11	4	7	11	5
675a5a32-b405-4f03-bfcd-756343d1dfaf	228	2	83	0	231	0	0	34	25	0	0	39	0	7
6763f295-f2bf-4975-bea5-c1a490d9a1fa	405	0	0	56	0	3	28	0	2	4	0	0	1	0
6764e0a2-7a78-45c1-9189-6001c6518ce4	0	569	270	165	42	568	254	429	0	70	179	72	0	36
6797443c-eb4a-4654-b957-c0056e5a4206	0	128	0	297	160	252	87	104	0	0	23	85	0	15
67a2e34f-454e-4253-8f22-262fc74d312c	433	0	0	4	0	13	2	0	0	9	0	0	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	335	0	0	0	0	0	0	757	1573	221	0	73	0	0
67f88cd9-ab77-4227-a8d7-5512246f9772	449	0	0	0	0	0	14	0	4	6	0	1	0	0
68054218-c623-11e3-bf01-24c6515278c0	0	135	0	451	0	370	191	207	0	50	13	55	40	10
681e2301-2057-40e4-ab63-934775d63faa	321	0	2	47	81	24	29	0	11	11	6	21	0	0
6821446e-8e76-46fe-b0b9-47feb46d2585	52	252	120	164	179	303	107	83	0	0	0	92	0	4
6847e993-1414-4e6f-a2af-39ebe218dd7c	448	0	0	1	0	0	14	0	4	6	0	1	0	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	0	162	267	184	191	376	77	0	63	68	55	18	116	21
6867811f-ac89-47da-b5dc-1270033c36e7	276	114	44	0	132	207	97	6	0	0	0	53	0	0
687baf0b-aed9-4ab2-adb6-556a1d177a24	350	0	1	17	75	0	34	0	1	26	0	7	0	2
68956108-2606-4696-b038-462b6c432398	448	0	0	0	0	0	6	0	3	8	0	0	5	3
68b7fdb1-22b5-4152-9e69-a41151640cd8	269	0	0	126	76	82	23	0	0	5	0	0	0	1
68ba1105-569a-4209-9b45-0e2d64931806	330	24	4	11	106	3	95	0	4	21	10	0	5	23
68c2a355-862c-4657-b296-5776ed8447b0	368	32	0	0	42	49	18	0	0	60	11	27	14	0
690e481c-c623-11e3-bf01-24c6515278c0	0	143	425	241	208	9	1	16	45	24	82	43	10	5
692dfa4f-45e5-4183-b5da-6650a1fbcabd	243	94	64	43	150	0	130	54	16	22	0	6	13	5
6947cd78-0a51-4949-8383-343f9122d953	359	0	0	75	23	5	46	0	0	4	0	0	0	0
6962bc97-fbb8-4220-a600-e3c251e245cb	50	172	296	48	285	192	27	94	49	0	38	69	77	0
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	218	35	82	103	128	190	207	38	34	22	16	0	18	5
69d6142c-3a16-46c9-8bed-1f4edc267c4d	422	0	0	9	17	1	11	0	5	14	0	1	0	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	326	3	0	75	64	0	72	4	2	21	4	0	6	2
69f37546-c622-11e3-bf01-24c6515278c0	330	0	0	71	72	9	42	0	1	8	1	0	3	3
69fe982d-6ab8-49b7-9efa-8349d60eb076	442	0	0	0	0	8	0	0	3	5	0	0	0	0
6a0d0c42-1884-4c6a-936a-678a822c0936	189	94	12	101	122	70	77	16	58	59	19	52	0	66
6a129b50-c623-11e3-bf01-24c6515278c0	63	38	159	172	235	81	0	25	0	4	0	80	0	33
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	0	137	484	245	157	398	13	117	60	24	110	75	36	8
6aa00162-6294-4ce7-b6b7-0c3452e24cd6	289	0	0	97	84	0	78	2	3	0	0	0	0	0
6aba73ff-81e0-4f8d-ad12-e3136196e814	433	0	0	4	0	13	2	0	0	9	0	0	0	0
6ad44218-d34e-4126-bf56-1be2140cd3fb	343	15	23	0	89	9	48	0	0	29	19	0	19	5
6b20f942-7b89-497c-8a2e-ccce74d20ca9	251	15	74	32	156	111	61	19	7	28	0	0	37	1
6b25a78f-20dc-4ccc-b4c0-f9885d16725d	54	79	186	130	261	74	29	105	15	0	0	89	33	16
6b50391f-d890-4ca0-b942-beab0f8bf1c9	159	38	0	112	200	0	96	14	0	3	0	19	0	2
6ba5f81a-b7a0-4c18-a112-2e11094eec85	368	23	2	0	67	21	8	0	0	3	0	21	4	9
6baee028-c622-11e3-bf01-24c6515278c0	68	10	17	235	212	10	178	63	0	19	0	5	0	31
6bbd66dd-efee-4d6e-b02f-f88e98526b82	307	1	0	15	141	0	68	0	8	5	6	0	12	0
6bd4bca3-e568-4d1b-8b42-401fdf13d751	401	8	0	25	16	14	36	0	0	2	0	0	0	7
6bdf00f6-670f-466e-87fb-e853e41f000e	200	6	19	123	145	3	11	10	0	26	4	60	0	11
6c306cbe-c623-11e3-bf01-24c6515278c0	237	37	94	48	153	84	0	16	0	62	0	57	0	33
6c31d730-1734-44ac-92b3-760981528723	96	162	281	91	214	177	35	151	101	14	12	32	81	8
6c642c0b-4dd0-406c-ac68-ea376802d61b	412	0	0	24	5	20	8	0	0	6	0	0	0	2
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	39	185	806	0	114	847	120	473	534	0	32	904	77	1
6c884037-49f9-41c3-b0e5-9cbcd545aeb7	238	20	70	100	126	51	12	32	0	0	59	35	0	2
6c8e9197-fd16-4fed-bfda-e349cab26314	0	176	199	33	353	128	9	36	47	63	80	57	0	137
6c8f3dc9-21bf-4859-9599-231ac040eb7d	447	0	0	0	0	0	16	0	2	0	6	0	0	1
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9	321	0	0	63	66	15	0	0	8	79	4	0	0	0
6ce42746-88aa-485f-a1c4-1759aad95914	126	40	196	59	260	240	18	90	21	0	33	0	22	0
6ce66be0-c623-11e3-bf01-24c6515278c0	282	6	15	64	102	0	52	0	13	6	31	0	21	9
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f	421	0	0	18	0	7	5	0	0	20	0	0	0	0
6d0851ba-271a-408f-bcc3-c104b452c9e5	276	8	0	119	86	0	90	4	0	10	0	0	0	0
6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea	289	54	55	0	118	0	0	8	0	0	0	35	0	65
6d325c96-8f5c-4064-9806-4364016da8a4	371	10	0	53	26	0	34	0	0	4	0	0	0	0
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	325	15	3	19	113	51	26	0	0	24	13	9	2	1
6d3d5531-16b4-46ec-bd7e-394946855d62	375	0	28	0	65	0	0	0	0	0	0	30	0	0
6d4a548a-7e30-4b6b-9a13-72827eed439c	188	76	98	0	245	18	5	27	4	0	22	30	6	4
6d7f44df-e9f0-4542-a6d8-d14ee7804002	245	0	398	0	0	0	0	56	424	261	0	0	505	286
6d936ef9-b5df-44d3-831f-528bf8ddc131	237	0	0	180	51	3	23	15	4	205	0	0	0	0
6d9d7ffc-c622-11e3-bf01-24c6515278c0	143	15	70	73	254	0	0	7	0	0	34	46	4	9
6dac8ca0-f776-4ea2-85c4-aefba4966be7	47	106	133	205	171	116	82	107	238	28	68	0	0	187
6dbac113-d4cf-4db5-97c9-50fa400bb47e	66	93	4	113	270	100	47	19	0	41	16	44	21	5
6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	260	110	159	0	116	0	15	45	38	100	54	79	46	2
6dc43234-4f07-4c53-8b07-8d78d9dbad3b	385	0	0	0	77	0	40	0	6	0	3	0	0	0
6de41ac1-229b-40b9-a494-5588c284351d	334	37	0	64	58	90	87	0	4	5	2	0	0	0
6e26f98e-c623-11e3-bf01-24c6515278c0	299	0	8	91	80	21	33	0	0	29	15	0	0	1
6e516c4b-fee7-4336-8470-494588e645b3	449	6	0	0	2	6	0	0	1	0	0	12	0	4
6e599fcc-d79a-4e0f-b451-c20768c989f9	209	0	8	105	167	0	110	28	3	0	5	0	8	4
6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb	0	378	749	193	71	685	37	260	0	0	0	134	0	0
6e776415-ddf4-4060-953f-08ef22441234	26	21	64	297	144	410	197	0	69	18	23	47	66	0
6e839eaf-1dbb-43f5-8846-c980e05540c7	0	758	1147	41	80	533	38	831	234	0	0	0	332	0
6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb	398	0	0	14	30	2	13	0	3	11	0	0	0	0
6ec4456e-c622-11e3-bf01-24c6515278c0	255	4	8	85	133	14	86	1	0	0	0	0	2	2
6f25ca85-4b4a-420f-b0cc-5a4f65a97da3	319	0	10	94	44	45	171	36	2	8	0	3	0	0
6f395380-c623-11e3-bf01-24c6515278c0	103	79	100	69	266	59	15	0	70	0	61	67	3	16
6f4d836f-e86f-4b12-9549-7117f59e3d4a	445	0	0	0	0	4	6	0	4	15	0	0	0	0
6f981023-4269-4e8e-a4ab-2c92bb27273c	0	202	5	280	165	51	270	145	0	20	0	5	6	14
6fc0cb07-9713-4355-8543-f85d1c5505c2	208	101	250	0	185	160	55	16	145	0	103	0	0	45
6fe135ef-54b4-4941-9bb9-872dc4d18d9f	348	4	0	56	58	0	49	0	0	19	4	0	0	4
6ff16b0d-5966-4119-9bec-c9ebff804a37	353	27	0	54	30	0	65	0	0	5	0	0	2	0
6fffe0cf-bb38-4e77-88ab-a256bd7fbbce	0	507	614	93	123	92	24	189	0	263	129	130	0	52
7034e5f6-c623-11e3-bf01-24c6515278c0	292	0	18	55	116	0	33	0	0	53	1	2	0	0
70422e6d-cb1f-4284-8be9-1d4517ffad60	282	33	2	16	129	0	80	0	9	29	20	0	54	11
706868b5-4920-433a-bea3-92e9bf83059b	110	208	235	74	173	164	112	93	245	50	70	0	22	106
706a1085-5994-4d04-b56b-d301c9ed5afa	408	0	0	21	13	6	10	0	3	6	0	0	0	0
7087a2b6-7fc4-45b0-8c48-248864f03deb	443	0	0	0	3	0	18	0	5	0	0	0	1	0
708e21ac-f529-4461-bc4f-d3a194a92b80	0	119	434	215	157	231	0	132	157	207	55	6	164	19
70990332-7702-45e2-84cb-8bbff773f160	428	0	0	0	11	9	5	0	1	5	1	4	5	3
70c2f91e-c622-11e3-bf01-24c6515278c0	365	0	0	76	15	12	27	0	0	31	0	10	3	7
70dd8453-11d3-4105-a8d0-6a755c52495d	213	0	107	103	116	29	0	8	0	157	0	101	4	11
7116cc90-f465-4e7e-aa27-48a83ed258e9	116	9	36	192	188	0	126	59	21	14	27	0	78	4
7117854b-6f0a-4a43-b66c-506a3e29377d	172	21	0	67	204	70	177	76	0	0	0	63	0	0
711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b	403	0	0	42	0	13	29	8	4	6	0	0	0	0
712ba532-fb1a-43fa-a356-b446b509ceb7	371	0	0	69	0	0	0	0	0	46	0	11	0	0
712e5f3c-c623-11e3-bf01-24c6515278c0	167	21	33	276	41	95	48	13	26	46	28	0	4	16
7158c9fd-a633-4fef-aa23-bd285f2a87a8	396	6	0	9	45	1	17	0	6	9	15	0	0	11
715f59dd-a80f-422d-988c-f73f4b987baf	401	0	26	0	31	26	116	86	24	67	0	4	1	7
7163a0f7-2c69-40b8-8857-8ab3f46f0acf	193	0	7	238	66	149	89	27	0	2	2	0	31	7
7181dd10-1371-4cb6-9219-a9542c62b854	117	63	0	249	99	0	154	41	5	179	0	0	0	11
718c5a31-6b19-4f68-9fb9-79b0c00d64a5	421	0	0	30	0	7	7	0	3	14	0	0	0	0
71982a1b-52a4-440f-bd5d-62a0e6cc7fd9	331	39	45	57	34	14	44	0	50	15	11	0	13	77
71a2b4a2-88dd-4911-a67e-70b3309c4a12	9	306	495	92	242	446	83	371	0	0	0	82	0	75
71ef8379-03a0-4b81-92c9-1ba666fe4d7a	390	40	25	5	32	70	45	6	18	0	20	0	14	0
71fda5a9-7049-406f-9348-2c24f7ddf5f4	0	472	762	221	0	522	79	373	177	62	38	219	6	100
72108583-5320-46ec-945f-5ff173d7dc15	78	92	96	93	289	154	24	0	81	10	56	41	4	8
72293a70-9dc8-4e4a-acdc-c74587a90420	449	0	0	0	0	0	12	0	4	0	0	0	0	0
7243992d-0763-4b75-8066-e8e5309d0193	435	5	0	0	15	0	0	0	4	0	0	20	3	3
724bf2b8-a246-4b6f-85f8-95824c03896e	427	2	0	11	14	0	37	0	1	0	11	0	5	0
7260f57c-c623-11e3-bf01-24c6515278c0	243	6	38	101	119	36	6	31	4	35	23	13	0	31
7266ec7b-4824-4b88-910e-e9bfb848d55f	299	0	51	0	135	84	85	0	71	26	18	0	34	35
729229fe-92b9-439b-acd2-b49159116a41	366	0	0	75	24	18	28	29	0	19	0	0	0	8
72a27124-24b9-41f7-a065-774fdf5f7d19	434	3	0	2	0	11	25	0	0	7	0	0	0	0
72a5e569-99d4-47bc-be1b-6296a5025080	371	0	1	72	24	24	34	0	0	12	0	0	0	1
72b62805-76f9-476a-b876-a781e69a2c90	435	0	0	0	0	7	2	0	3	8	0	0	0	0
72c22a8c-c622-11e3-bf01-24c6515278c0	218	5	0	165	98	106	120	44	0	2	1	0	2	14
72f0a49a-aec8-47e5-846a-956c4da1507c	0	0	1610	0	62	590	0	1031	1285	276	3	0	320	786
72f82fbd-9838-4082-b605-bc3d80226f16	94	64	181	157	226	0	9	35	52	2	31	27	0	6
7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c	247	14	36	39	161	0	83	0	0	55	0	13	0	5
73058c80-607e-4b55-b112-8f8f6775d014	236	27	0	69	155	18	97	0	4	10	4	0	14	0
734a8251-9ecc-47f5-835f-846b67693ca6	262	0	8	145	61	0	52	45	8	101	0	6	0	5
7364a112-61b9-41c6-b85f-18c97c54cefd	418	0	0	25	0	16	8	0	2	6	0	0	0	0
73936e8b-c893-4afd-bd1f-be90c06a4869	132	125	121	51	238	8	0	14	0	21	62	78	0	27
73afad06-c623-11e3-bf01-24c6515278c0	187	94	125	130	89	160	33	0	0	127	5	0	0	107
73f7718b-f9b1-4a63-a561-0c9cc2abeb9f	383	0	0	82	3	0	37	0	0	3	0	0	3	0
74039acd-5aca-4c65-818c-3b577d295be0	183	118	38	73	113	0	17	40	374	0	27	0	0	268
7410c00d-ed0b-48dc-a4bf-eb76ac613980	0	111	49	260	184	339	96	54	35	53	0	42	49	8
741c4656-0fd0-416e-86c8-f6533b6c96f4	311	0	1	108	42	0	28	3	1	94	0	3	0	6
7456abd5-303e-4e6f-bf4e-47efefc7310f	0	125	303	6	310	366	94	61	396	81	137	58	42	109
745b8756-0eab-423f-8cde-e0ff1aaa6596	162	91	58	86	177	47	87	15	77	29	5	0	18	50
748d3ff3-8699-4519-8e0f-26b6a0581bff	266	20	89	66	85	43	136	72	42	6	0	67	29	0
74b57d2c-a83f-4798-b86b-a533975e4cc0	1	674	1177	0	33	1608	132	153	323	0	45	0	342	70
74db46a8-a499-4951-af33-1d53b7d1c9b4	447	0	0	0	0	1	8	0	5	7	0	0	0	0
74e5905f-6350-498a-9454-9ea0593d2f56	55	0	854	0	284	391	121	317	324	0	306	0	41	127
74ec279a-c622-11e3-bf01-24c6515278c0	187	22	21	104	164	26	48	0	0	40	23	4	7	7
7512b38c-c623-11e3-bf01-24c6515278c0	212	82	26	35	153	50	178	11	33	41	21	0	2	97
754d26af-f184-497c-856a-cd1ea7a5115c	311	33	49	7	124	0	0	0	8	18	28	34	3	0
759d30b2-ddb8-49e2-a604-57ff9222d3a0	433	0	0	4	0	13	2	0	0	9	0	0	0	0
759e20be-6a2b-4c54-aca0-6d358598d6f5	428	0	0	10	0	8	5	0	3	7	0	0	0	0
75ad15b9-8f9c-40c1-9ca6-1e8454fbd310	164	115	195	168	98	66	5	152	0	0	0	82	0	23
75ba6722-1148-4a52-a9ed-68d890238205	65	74	148	125	246	143	0	44	0	105	0	93	0	0
75cd90ef-e884-4812-bbf3-5a524d95147e	37	76	1	279	181	172	142	20	0	0	0	7	0	3
75e1bdbc-474e-4367-9b4a-963b31f3b297	344	0	47	0	108	0	0	0	0	0	0	23	0	6
75fac59c-3346-4c5a-bb9f-fb67fec8d13b	105	67	24	55	293	55	113	3	16	25	0	11	22	5
760881cc-c623-11e3-bf01-24c6515278c0	292	0	55	73	31	159	371	173	0	85	0	0	1	2
7625877a-7a2b-466f-944b-9e56689ad47b	117	47	7	137	225	11	124	0	2	20	4	0	6	19
764ded9e-c622-11e3-bf01-24c6515278c0	329	8	0	14	119	1	55	0	4	21	0	5	0	7
767517f2-f94c-44bb-9af6-36b662b166ef	428	0	0	25	0	1	20	0	4	5	0	0	0	0
76788f17-257d-47c7-ad85-ac5f959216b5	438	0	0	11	0	5	16	0	4	10	0	0	0	0
769e2ac9-a121-4b2a-a0fd-5f755b579811	399	0	0	24	20	8	18	0	1	7	0	0	0	0
76a0d9c9-5e69-44e8-9ed2-6d2e387803fc	196	35	0	120	168	6	124	19	0	7	0	0	10	7
7731ef7f-25bd-42f5-9a20-be249306a711	34	169	324	138	213	218	54	136	99	0	0	0	120	98
7789ef18-c623-11e3-bf01-24c6515278c0	0	134	0	106	357	19	173	12	0	15	0	18	0	0
77bf9514-88da-473b-9a91-f669ef3cd343	15	59	7	354	92	549	38	151	8	55	0	45	0	33
77c022d3-2f29-49d3-a1df-cc2e9407fd7f	0	410	115	312	0	539	565	213	25	40	0	0	105	8
77ebe6d2-6537-49d3-849d-fe93e2cf52af	442	0	0	8	0	2	12	0	3	7	0	0	0	0
78100212-65aa-4365-8b64-4b33f77732d5	216	22	0	120	112	21	66	16	19	38	16	23	30	20
78103d9b-0b8a-431e-bb58-5c99fbea12e4	0	240	229	169	226	0	6	103	0	79	46	131	0	22
7815397b-aa39-4b79-bcaa-6859a3f115f8	452	0	0	0	0	5	0	0	4	1	0	4	3	4
783579bd-e29d-457c-8236-1a80b557600c	194	0	3	173	105	0	172	114	0	85	0	0	0	0
7866dfb2-46b3-42b4-905b-12f80593d6bd	0	360	321	68	272	5	33	21	118	24	0	3	30	72
786fc3e4-e2bf-4914-9251-41c800ebb2fa	197	19	0	118	159	25	80	8	0	7	0	0	4	6
78bc2608-c623-11e3-bf01-24c6515278c0	263	12	0	117	88	0	90	16	0	6	0	0	0	0
78bc4dfa-c622-11e3-bf01-24c6515278c0	354	0	0	33	63	2	19	14	0	15	3	0	1	6
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	359	15	0	25	70	16	38	0	0	12	0	1	1	0
79133e29-ba0b-4e2f-a6d9-bf294c5144f0	435	0	0	0	0	7	2	0	3	8	0	0	0	0
79169c46-7049-4576-9885-63973db76ab9	441	0	0	7	0	1	12	0	3	7	0	0	0	3
79353875-9d86-4063-a8ea-1d998acb1e81	384	0	0	45	21	12	30	0	0	6	0	0	0	0
79524d64-8f4a-4889-b345-33198808b9de	399	0	0	35	22	1	37	0	0	8	0	0	6	3
796a8782-6d7e-47c8-b322-fcfe1dd240c8	342	32	4	18	73	0	54	0	10	24	6	11	5	3
7981bbf3-dceb-4d89-900c-555967e97921	259	57	10	27	142	0	43	0	7	48	9	15	0	0
79914ce9-04d8-4b0d-9f16-2e528044966e	70	8	0	332	57	0	148	88	0	338	0	0	0	15
79b23f34-c623-11e3-bf01-24c6515278c0	283	14	0	38	150	5	75	0	5	2	8	11	0	0
79e81ab3-5466-4324-9387-2de00d62315c	397	0	0	53	10	9	19	0	1	12	0	1	0	0
79eb7bba-f0d8-462c-add7-20a2fb7843e1	73	144	12	177	185	35	182	73	146	19	0	83	9	8
79fa8423-2014-4536-a1f9-cb48aed3c45f	418	0	0	23	1	21	11	0	1	4	0	0	0	3
7a4f6014-f7a2-459b-bc43-df164e73cbba	33	214	480	35	282	281	53	206	126	0	137	0	131	19
7a5d3b6b-be5a-4e55-9255-32a069b8af3d	238	34	13	0	209	106	12	13	0	51	0	49	4	1
7a6cb147-a576-446d-a605-fa846ea3d1ad	194	14	16	203	99	74	38	12	0	0	8	18	0	14
7a86abdc-d554-43bd-ad47-22d439c930ef	437	1	0	13	0	0	12	0	4	7	0	0	0	0
7a921087-8e62-4a93-a757-fd8cdbe1eb8f	0	225	0	289	133	123	336	113	0	0	37	0	0	31
7a95af21-ca7c-4596-9c83-66d11ca0c417	62	0	0	317	88	0	92	73	4	320	0	0	0	8
7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	2	207	391	195	163	158	60	75	312	83	74	138	37	62
7ac3e543-3bc2-4a59-84fc-b5aa0def592c	342	0	0	0	97	24	0	0	0	23	18	21	18	4
7adcea71-1aed-450c-b0ff-b9d9820c6153	111	149	15	196	155	73	226	47	0	30	0	0	0	4
7ae3671f-bf98-4693-8f35-3b762c9121d4	455	0	0	0	0	0	25	0	1	0	9	0	0	0
7ae510f8-c622-11e3-bf01-24c6515278c0	274	0	6	118	86	67	25	0	0	0	17	2	0	6
7ae872a6-c623-11e3-bf01-24c6515278c0	218	56	20	0	174	0	115	32	31	75	25	23	17	4
7ae9b843-488f-459c-8c0d-c81dcae57f99	224	108	3	149	67	32	129	12	5	23	0	0	0	14
7b08e810-f3c9-4155-ac11-f45a3a4f8b41	37	198	73	26	320	136	55	9	0	65	32	84	0	40
7b0b60c7-5fa0-440e-937f-8d82119330d6	349	17	65	7	63	8	0	2	55	0	18	0	27	50
7b296706-b535-45a0-9a8e-4a34a8c33bb5	430	0	0	23	0	2	16	0	3	6	0	0	0	0
7b318282-5df4-42bc-b1e0-0e4a66ba9204	341	9	39	0	118	0	55	0	24	21	22	0	0	0
7b482f46-adcc-48ae-a4d6-17f4edd998dc	255	0	180	128	59	133	48	115	109	6	32	0	0	49
7ba70717-d65e-4a45-af79-60a976770526	232	27	14	55	162	17	89	0	2	75	18	1	14	0
7bc3209f-b349-49bf-9b3d-44ef870b586f	286	0	84	91	83	68	41	64	32	23	13	0	2	5
7bd3d112-d411-4ea8-a9a9-bd965f0fc943	397	6	0	55	0	43	59	6	5	7	9	0	0	16
7bd4d5e2-69ee-4264-93e4-2ba01418c460	141	23	42	24	266	29	5	9	0	0	15	23	0	2
7bdcb78a-c623-11e3-bf01-24c6515278c0	417	0	2	39	0	0	7	0	5	22	5	0	0	0
7c405ca0-c622-11e3-bf01-24c6515278c0	347	7	1	54	44	0	51	12	0	2	13	9	5	6
7c43c006-d917-4915-b304-65995b6c0d46	221	17	41	89	149	35	0	15	0	1	6	81	0	10
7c477f01-8000-49dc-a692-e47fc15e0b4f	417	1	0	23	17	12	15	0	0	0	7	2	4	0
7c5c2293-3f40-4ae3-8346-6a327b2abf4d	0	418	326	193	39	242	127	152	191	237	88	152	95	48
7cae6c0b-36fe-411b-bbba-093a4c846d84	191	42	0	111	160	0	124	0	0	0	0	0	9	0
7cb71498-6ada-43c6-912b-bad4f93cf580	94	50	0	119	274	0	140	33	0	0	10	0	0	6
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	283	41	11	35	122	60	72	1	2	23	6	2	3	0
7ccee959-1e87-4a39-b6b3-840ddcb94995	136	35	0	107	239	0	115	9	2	16	13	1	0	3
7cd7fe38-c623-11e3-bf01-24c6515278c0	220	27	16	78	140	19	77	0	2	58	38	19	25	3
7cdbe0e8-f614-4f54-b864-fd6b39e8ef1c	302	85	119	0	77	136	49	6	213	0	70	0	0	118
7d04f401-3505-410c-8def-0348ecd8aae2	74	40	182	138	252	189	13	47	0	5	52	86	8	6
7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	421	2	0	36	0	6	39	0	0	3	8	0	0	0
7d2da7ba-f57c-4083-9572-6fa98008083b	84	123	41	191	149	108	333	82	21	34	13	0	55	0
7d332cb1-ba25-47e4-8bf8-d25e14f40d59	0	7	1599	0	58	1161	0	1667	2660	111	0	401	215	58
7d38018a-c622-11e3-bf01-24c6515278c0	344	0	10	66	53	6	13	9	0	6	11	19	2	5
7d52a9e7-b5a9-4519-96fd-e8be42a7890c	447	0	0	0	0	1	8	0	5	7	0	0	0	0
7d59205a-65ec-4341-9748-28639d82ed29	372	8	0	37	36	0	33	0	0	13	0	3	0	0
7d6fb1a7-7742-4b8c-9903-abff706240b5	264	4	0	126	90	0	101	12	0	3	0	0	0	7
7d734d06-f2b1-4924-a201-620ac8084c49	341	0	0	5	0	143	17	84	771	124	125	252	0	4
7d7fff91-3f69-4123-b514-140ed3d9cd66	362	0	6	15	72	0	25	0	6	13	0	0	0	1
7dc3e035-c7ae-4164-a62b-9c2460812b05	301	13	11	84	74	0	62	3	3	6	11	0	26	0
7dc5f8ba-0080-43d3-8426-bd527a970761	0	185	550	214	188	123	63	185	87	42	113	55	32	3
7dd2dc62-0eb4-4d45-86f1-e9e9377181ca	134	62	1	117	189	61	271	128	14	107	0	0	0	8
7dddd413-d2c6-4f75-bbf6-3b202877546e	451	0	0	0	0	3	4	0	4	5	0	0	0	3
7df3a542-c623-11e3-bf01-24c6515278c0	94	65	58	133	229	119	14	65	0	23	11	28	0	11
7dfcfe29-3900-4d7b-8067-60c51584b0b1	435	0	0	0	0	8	1	0	3	11	0	0	0	0
7e036d40-b669-4929-a1e2-c4736e01a473	0	298	185	279	66	248	277	157	91	121	59	76	90	29
7e10e325-16d2-42df-b957-df4d3a9477d0	239	12	0	116	116	0	78	1	0	8	0	0	2	0
