Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
bb66787e-e0b2-45b6-b452-98a6c32132e7	423	0	4	0	1	0	0	2	0	0	0	0	29	0	0	0	2	0	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	363	6	24	21	44	0	48	8	0	9	0	0	14	0	16	1	3	0	14	0
bb91765e-4c55-4e7d-93e8-77face8c91f4	418	10	2	3	8	1	3	1	1	4	2	0	28	0	0	0	2	0	3	0
bba106ce-c622-11e3-bf01-24c6515278c0	188	27	25	18	181	36	47	25	30	34	2	0	25	0	38	2	1	16	10	0
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	68	187	81	173	115	226	5	144	3	0	51	78	37	9	112	25	0	6	62	22
bbbc531a-dd41-40b7-ae59-e35508aea0c7	404	0	25	12	20	37	37	50	18	0	1	0	19	5	8	0	0	1	6	0
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	0	93	222	83	275	20	178	0	0	1	25	58	39	68	0	5	0	11	31	6
bbe59385-5f83-43f6-a485-517c860bef6f	0	281	79	247	145	209	6	35	0	4	156	55	8	54	33	15	3	11	6	17
bbff7954-95ec-455c-b0bc-92f67a09ee77	219	23	22	89	156	213	9	145	0	71	24	27	45	0	40	36	5	0	11	0
bc0dee07-de20-44d6-be65-05af7e63ac96	0	0	606	1687	0	595	157	11	168	180	276	32	227	133	66	46	85	173	30	31
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	124	244	14	204	263	37	114	25	21	81	65	29	40	35	72	8	23	16	20
bc395326-1656-4ef2-bb19-0cb29194b91c	423	0	0	0	0	0	0	4	0	0	1	0	24	0	0	0	2	2	1	0
bc5160ae-d629-46c4-b068-7075876b9103	418	0	0	0	4	0	0	3	0	2	9	0	17	0	2	1	9	1	0	2
bc69c97c-65c1-4e1c-a241-d17d3130e024	404	18	4	0	15	0	3	4	0	0	1	0	27	0	0	0	3	0	1	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	313	241	186	51	0	177	0	17	27	61	81	75	0	22	18	13	29	5	4
bc9f105f-6d99-44ac-9871-67defd5e85cd	93	278	81	0	53	9	119	2	4	204	8	83	76	30	0	0	3	14	0	11
bcc74a5e-c622-11e3-bf01-24c6515278c0	151	147	0	49	147	0	15	0	28	15	23	0	43	0	0	7	2	5	0	0
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	365	24	0	2	36	2	0	5	0	19	1	0	31	2	0	1	0	2	0	0
bcd52bcb-6e35-4220-9775-96dabff926b4	438	0	0	0	0	0	2	5	0	0	0	0	23	0	0	0	0	0	1	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	41	119	56	121	257	112	18	94	5	44	65	3	39	0	10	4	54	10	7	15
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	129	47	81	85	221	77	20	16	0	7	45	17	33	0	42	1	15	30	0	1
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	92	225	117	6	85	173	6	0	0	68	157	101	20	37	0	26	0	16	0	1
bcf54c96-2b62-4e24-926f-d77576250dd1	387	2	12	0	34	0	15	2	0	0	0	2	27	0	1	0	0	0	0	2
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	852	1767	0	2566	103	725	0	0	0	469	0	437	108	84	237	140	0	155
bcf858fd-cc3b-4fde-ab10-eb96216f4366	424	0	0	3	0	1	0	2	0	0	1	0	27	0	0	3	0	0	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	393	0	3	0	41	0	7	7	0	0	0	0	24	1	0	0	0	0	4	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	432	0	5	3	0	0	3	4	0	0	5	0	20	0	3	0	3	0	3	0
bd2ec47b-a120-4b3b-b10d-aee09805ab33	423	2	0	0	14	0	31	2	5	0	0	0	2	4	0	1	0	0	2	4
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	50	185	28	80	151	258	26	72	143	56	38	0	63	3	22	13	7	3	12	42
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	279	66	44	26	80	0	85	0	0	3	0	17	30	0	0	2	0	0	2	14
bd3e88b3-b37c-4641-85fa-d8125ba324ca	0	317	163	323	72	27	210	0	0	52	24	61	69	82	1	14	34	8	16	12
bd403458-5154-488b-931a-a7e737a6bf8c	388	15	4	5	26	0	7	2	0	0	0	1	28	0	0	0	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	286	89	28	37	46	0	81	0	0	12	0	27	31	0	19	0	0	0	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	344	84	0	36	30	2	46	1	0	0	0	5	26	0	0	0	0	0	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	380	51	2	0	3	0	14	0	0	0	0	6	26	0	0	1	0	0	2	2
bdeeb1a6-c622-11e3-bf01-24c6515278c0	342	0	8	0	87	3	16	4	0	9	2	0	24	0	3	2	0	5	0	2
bea0e802-96d3-46e2-8030-17019a71e0bb	411	15	3	0	12	0	6	3	0	0	0	0	26	2	0	0	2	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	106	272	18	0	72	4	66	2	0	186	19	52	62	8	8	8	14	3	0	9
bef21282-c622-11e3-bf01-24c6515278c0	0	301	107	396	113	0	86	0	0	0	58	2	89	10	27	11	24	5	16	12
bef23192-57cd-4301-b7a7-5e82ca62482d	405	3	9	4	25	0	0	2	0	0	20	0	14	11	0	0	4	0	3	0
bf24366f-fd91-4d84-8b3d-eed80064250d	410	4	1	0	25	1	9	4	0	0	0	0	26	0	0	0	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	20	10	111	132	314	529	0	42	77	0	0	107	0	0	66	160	7	2	0	0
bf91afc4-aa2b-4365-80c5-b98c9d118e10	416	0	2	3	8	0	0	2	0	0	22	0	5	0	11	0	2	2	3	0
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	3	68	809	390	0	561	39	0	77	0	406	462	119	108	0	62	52	48	0	43
c00d925a-ca4d-4561-a8f2-d4542f218086	418	22	6	1	1	0	15	2	0	0	0	2	26	0	0	0	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	346	0	0	627	8	0	8	0	0	0	274	117	35	0	0	0	104	0	0	0
c016d025-3c92-41c5-b846-493b1fcce79e	331	15	39	146	28	432	6	314	0	0	12	152	28	6	19	0	134	20	6	0
c021b61c-c622-11e3-bf01-24c6515278c0	25	87	80	32	288	17	93	7	17	64	30	0	39	21	0	3	1	7	8	9
c0523251-3ac2-4292-bb00-9ae9ea9009f6	225	1	56	0	172	83	13	28	19	20	20	0	13	0	15	0	0	7	42	3
c05adc19-2e01-4712-a35a-69eee4d40998	98	160	89	147	116	353	69	150	45	0	43	110	8	0	0	58	47	44	79	78
c065761d-f775-457f-bda0-4c7c257a701e	79	26	142	200	240	190	22	13	0	26	184	102	28	0	33	8	4	3	14	8
c0812962-a345-48b7-aec0-01336c2d1eed	372	1	11	6	43	12	3	3	0	0	0	0	31	11	0	0	0	0	9	1
c082dc34-457e-40ec-8258-e11e8ed362c2	406	0	9	11	15	0	0	2	0	0	4	0	30	0	0	2	0	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	213	107	51	31	122	2	80	0	11	31	0	3	33	0	0	0	14	1	2	3
c121de15-78f7-4698-91bf-fd0485c466c2	421	0	0	0	3	3	1	4	0	0	0	0	27	0	1	0	0	0	1	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	384	23	0	5	26	0	4	3	0	10	0	0	29	0	0	0	0	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	90	143	121	9	153	149	10	0	0	156	90	18	46	0	0	0	0	5	11	56
c14407ad-670e-4d1e-9417-2b76f4810fff	435	0	0	0	0	0	5	5	0	0	9	0	13	3	2	0	2	0	4	0
c14b2c74-447b-4526-a6e9-415d2728c7ca	330	38	18	0	68	1	35	1	0	11	0	9	29	1	0	0	0	1	4	1
c158ac2a-c622-11e3-bf01-24c6515278c0	385	17	3	3	25	6	1	2	0	0	0	0	30	0	0	0	4	0	0	2
c15a51cc-4fdc-4343-a410-13ddc238dac8	244	4	37	35	144	81	39	35	19	0	0	0	25	0	66	0	0	3	0	0
c19a1388-95e6-4708-a24c-3738f1908071	408	4	7	1	22	0	18	5	0	0	0	2	21	2	0	0	0	0	0	6
c1abb741-4fcd-4161-b057-c7efd619cc99	387	21	0	0	17	18	0	0	0	0	49	0	0	0	0	0	0	3	7	1
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	0	354	197	434	0	0	162	141	0	38	70	97	98	19	29	46	55	17	26	9
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	274	256	859	0	9	204	0	39	42	147	156	183	33	41	94	5	14	12	38
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	393	8	4	0	24	3	3	3	0	3	0	0	29	0	4	0	0	0	1	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	125	64	139	71	174	28	120	211	0	27	14	88	38	0	0	17	0	9	26	92
c21a5d55-9790-429f-a4e6-420293c07b53	332	47	0	23	44	24	14	1	22	4	28	12	6	12	12	26	0	2	2	1
c271b7d2-c622-11e3-bf01-24c6515278c0	202	41	3	23	193	0	31	3	1	9	11	3	25	0	7	2	2	3	7	4
c27290e4-6835-448a-abdc-df8ddd5f4630	268	46	51	64	55	106	45	88	0	0	0	48	28	0	0	0	184	0	0	4
c285c2fa-24b4-47a1-874d-86e74b002b05	266	57	12	17	110	0	23	0	0	9	7	6	33	1	0	7	0	0	0	1
c298ec82-8305-4c89-898f-268308f782b2	342	24	16	5	73	0	26	0	1	0	2	2	21	7	4	0	2	1	0	0
c29f6ed6-880d-4f03-977e-1087738e5e60	429	0	0	0	0	0	16	4	0	0	0	0	10	2	0	1	0	0	3	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	362	41	2	27	26	0	23	0	0	0	1	7	26	10	0	1	0	3	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	180	192	21	201	5	139	0	10	42	42	68	47	7	3	10	12	22	5	15
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	426	0	0	0	0	0	2	4	0	0	0	0	23	0	0	0	0	0	0	2
c36213e4-c057-46f5-ada5-f1f921855bb4	410	0	0	0	24	5	7	7	0	0	0	0	22	0	1	1	0	3	1	0
c3679262-63d7-463e-9501-6ab3f177aee8	314	48	56	80	41	20	76	1	1	27	0	0	27	0	21	1	0	16	1	0
c3cb64b3-842b-4b42-8c42-020a0206eb06	255	15	52	0	154	0	69	0	0	0	0	15	28	0	0	1	0	4	2	0
c437535b-2acc-4236-beae-94e2c1336830	0	32	365	0	257	630	3	130	33	0	0	15	8	0	29	42	77	21	0	49
c459dba5-b27c-46f0-b5b8-c62d597a0542	371	21	1	15	34	3	12	2	1	9	0	0	29	0	1	0	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	226	38	10	18	170	5	57	2	0	7	0	2	25	3	0	0	0	0	8	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	44	239	101	565	9	511	74	449	0	27	70	184	53	147	168	4	0	46	0	206
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	413	0	0	0	14	1	16	4	3	0	0	0	13	0	1	0	0	2	5	2
c4e048de-1d43-4fbd-8289-9279b16c8a3a	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	430	1	7	2	0	0	6	2	3	0	1	0	22	0	3	0	3	0	3	0
c556f81b-8a6c-4bbb-876f-2e2ce570c185	190	0	0	0	0	369	0	1554	379	0	135	633	84	0	39	398	0	4	0	402
c56505cb-e150-408d-9df6-3af4e608c376	431	0	0	0	3	0	14	4	0	0	0	0	16	6	0	2	0	0	1	0
c569b867-dadd-4591-af17-7e9b74699561	387	14	1	2	37	0	15	3	1	0	0	1	25	2	0	0	0	0	2	2
c59188a8-c6bb-433c-97fe-69f79a126d03	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
c5ad7238-c622-11e3-bf01-24c6515278c0	131	80	58	28	194	45	40	11	0	24	32	10	23	3	2	10	27	10	13	7
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	412	17	0	1	2	0	7	2	0	0	0	2	27	0	0	0	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	246	171	199	5	839	29	45	290	171	44	80	44	79	24	52	57	16	25	106
c61ded54-f80e-4da8-b1d8-e22551c96118	375	20	0	3	31	0	13	1	5	20	6	0	23	0	0	0	4	5	0	2
c6224ab0-74f5-4f0a-9fe0-c083f806c853	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
c642b9cc-bdb1-4796-9692-8be92398be17	332	19	0	5	87	1	21	7	0	1	0	4	25	2	0	0	2	2	1	2
c66926a8-474d-482c-bfb7-043029c8b737	196	54	10	15	201	0	46	4	4	23	0	10	29	1	1	1	2	1	4	2
c66c92d5-df65-46e6-861d-d8a98808e6a3	380	26	5	21	29	0	0	0	5	0	36	0	1	0	13	2	7	2	2	0
c67409b2-ac25-42a0-8543-4636ef132fe4	243	37	6	124	81	8	11	198	52	15	112	52	0	64	66	2	0	52	2	6
c6888be2-4517-41e4-a801-9c915f24e737	408	0	3	0	27	0	19	4	0	0	0	0	17	0	7	2	0	2	1	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	63	81	97	161	221	113	49	31	29	42	65	0	36	53	4	3	0	1	35	55
c6a28615-1b92-4085-956e-eeedb2573c03	194	95	70	131	97	0	240	0	0	0	0	153	53	52	0	3	1	10	0	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	306	26	27	77	74	10	29	89	8	10	18	12	35	53	0	1	3	1	1	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	440	0	0	0	0	0	21	5	0	0	0	0	4	2	0	1	1	0	3	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	432	2	3	0	0	0	6	3	0	0	0	1	25	2	0	0	0	0	3	0
c741fb12-8160-43a7-bc70-2c545ea0031d	232	6	67	9	166	0	41	0	10	21	10	0	31	0	3	9	4	0	2	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	369	84	751	1	0	134	0	10	32	84	0	126	58	22	41	2	10	43	29
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	430	0	0	0	0	0	24	4	0	0	0	0	0	4	1	1	0	2	0	2
c767254e-b289-4904-a80f-050cf01ff8ba	0	62	808	604	0	429	149	0	43	0	310	311	134	67	34	96	66	56	32	37
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	279	253	433	0	500	51	316	69	17	241	250	33	109	0	28	156	28	55	109
c79ce3d3-4758-4f52-9da1-38f994c99f4e	288	98	27	58	52	15	0	0	17	0	65	6	0	0	0	2	26	5	10	1
c7d798b8-c622-11e3-bf01-24c6515278c0	291	65	0	55	76	22	42	8	4	12	3	9	30	0	37	0	0	0	5	0
c8381701-31cb-465a-bdf2-1b8132be7a14	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	371	45	0	11	13	6	0	3	0	6	5	0	32	0	0	0	1	8	3	0
c8f61136-0bea-4fb4-bb63-699af7f22146	421	4	3	0	10	0	2	4	0	0	0	0	27	0	0	0	2	0	1	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	309	95	0	36	43	0	17	0	0	2	23	5	21	15	0	6	4	0	0	1
c906a13e-c622-11e3-bf01-24c6515278c0	168	132	3	45	146	86	0	17	0	0	85	8	0	0	16	0	5	7	5	12
c955387a-16e5-447c-8e69-e4c04a9861d5	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	317	42	34	50	50	18	48	24	8	33	3	11	36	0	0	0	68	0	4	0
c971ffa7-ce37-4138-b028-598a30478e25	300	0	80	0	102	7	46	6	3	19	6	0	26	11	7	0	0	2	9	15
c9959f68-c385-4c1f-9188-8203844d288e	0	169	178	50	207	0	137	0	0	41	51	88	47	21	30	27	0	7	5	12
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	266	93	0	50	82	40	9	3	0	21	68	4	12	5	13	5	0	7	6	6
c9ca979d-b3ad-4ff0-92d0-140105413d28	423	0	4	0	1	0	0	2	0	0	0	0	29	0	0	0	2	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	161	4	54	64	246	75	4	0	0	34	67	0	20	23	0	3	21	16	5	0
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	121	121	65	0	202	2	106	3	0	0	5	38	19	22	0	7	0	0	0	3
c9f87f0d-4967-4be2-8b92-a20f1980ea22	376	28	8	10	30	0	21	0	0	0	0	1	26	0	0	0	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	27	220	242	271	63	123	180	15	37	109	174	318	96	90	22	28	47	9	19	8
ca004926-f3ac-4824-8ed5-d84e62efdfae	32	27	341	592	69	594	87	168	0	343	219	294	144	0	18	50	178	34	93	179
ca137611-533a-4d20-a85d-8e4c3a1eab2d	287	25	10	0	129	22	3	10	0	3	59	0	0	0	4	3	1	1	2	3
ca284012-bd06-47a3-8a9d-c6b185d87d85	100	253	63	100	82	0	106	0	30	18	0	6	29	0	15	2	5	7	34	2
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	399	0	9	7	20	0	0	2	0	0	2	0	28	0	2	0	0	3	3	0
ca49fdb1-d55a-427c-9819-90980dcd956f	387	37	6	5	8	0	15	0	0	3	0	0	26	0	0	0	0	0	1	1
ca5ded1c-c622-11e3-bf01-24c6515278c0	190	107	0	12	144	0	50	0	0	30	13	28	29	6	0	3	0	3	13	1
ca8fa9f5-3190-440d-9879-22e33d05ca6c	314	52	2	0	75	0	41	0	2	0	0	7	14	3	3	0	0	3	3	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	16	301	67	82	76	8	125	0	0	410	5	67	121	40	0	22	11	3	0	5
cafe9603-a804-48fb-9217-e2d1c3c346c5	103	90	144	104	167	23	52	0	64	40	97	73	55	0	46	13	11	27	10	1
cb381d49-4546-400c-af02-f877083caa0a	156	132	104	57	111	53	73	58	6	32	8	18	41	0	13	3	20	0	12	44
cb4608a7-6aec-4cba-b20f-489e214c9dbd	287	6	42	2	115	14	37	26	0	3	2	8	23	0	18	0	0	1	34	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	338	0	0	12	92	15	15	11	0	1	6	0	23	0	0	1	1	16	6	0
cb573c96-f6d4-4897-8919-9827f623b6a7	289	17	1	3	135	38	4	0	6	5	32	3	1	0	9	2	1	3	1	6
cb5e1546-cda6-4991-911c-f3dd9f1a475a	125	126	154	222	121	0	178	0	0	23	18	49	54	0	85	0	0	0	19	5
cb74d12c-eed1-4b14-8f93-d70e625eb65e	391	0	1	9	32	0	0	1	1	0	8	0	22	0	5	0	4	1	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	11	189	107	109	192	165	73	22	47	43	30	43	42	6	38	48	48	15	0	3
cb783f8b-d092-4104-b809-3f90b19df7df	272	0	0	477	0	0	199	801	0	65	210	678	217	0	0	324	77	1	0	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	252	27	0	19	143	55	0	16	22	0	25	0	0	14	19	4	3	2	0	10
cb89cea8-f78e-4024-97c2-8f24debee1bc	424	0	0	0	0	3	0	2	0	4	0	0	28	0	0	0	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	341	61	7	0	43	0	31	0	3	3	0	13	19	0	4	7	2	0	4	1
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	409	0	0	0	26	0	12	6	0	0	0	0	20	4	0	0	0	0	1	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	221	148	676	39	191	157	223	13	151	60	0	107	37	118	59	0	131	37	22
cc39b534-5ba1-4ea0-956b-676f6732beec	415	9	0	16	0	0	0	0	0	0	14	0	14	0	5	4	3	2	2	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	169	105	36	63	154	114	6	20	0	0	30	29	8	0	39	9	0	25	17	0
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	361	13	10	6	54	0	15	1	0	0	1	2	27	1	0	0	2	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	422	0	0	0	4	0	0	4	0	0	0	0	26	0	0	0	0	0	1	2
cc792058-c622-11e3-bf01-24c6515278c0	273	25	12	14	129	0	33	3	0	23	9	1	27	0	0	3	4	5	3	4
cc7af465-22ed-485d-a78c-282b840bf7c9	335	8	44	32	59	8	42	3	0	10	1	0	24	0	1	0	0	0	45	0
cc7bba1d-8990-4557-a565-9cff1085f023	407	4	0	1	14	2	7	6	0	1	0	0	25	0	1	0	0	0	1	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	139	87	36	268	69	427	6	589	85	74	0	102	50	0	253	0	86	37	12	0
cd0c3b1f-c73a-4991-8724-4e74381900cb	31	215	0	35	116	0	89	10	0	534	0	122	136	59	0	21	9	4	0	8
cd29af7e-d670-4d8e-83e2-da6e52abda71	405	15	17	2	11	0	27	0	0	0	0	2	25	0	0	0	4	4	4	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	398	5	2	0	23	0	10	3	0	1	2	0	19	1	0	0	0	2	6	2
cd3d7559-b583-4474-81df-4bf9232de3c2	228	33	64	91	155	55	15	7	0	0	82	17	2	0	0	8	26	22	5	1
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	62	201	78	114	141	258	29	115	16	0	84	86	9	14	11	59	28	69	0	6
cda1a403-16b6-487c-a82a-c377d1d0f89d	175	173	0	84	116	150	0	32	0	0	29	4	0	25	0	12	0	3	12	30
cdbbd701-9c05-4f9e-923d-06039dd8a04d	18	245	82	129	175	3	156	0	0	35	8	53	37	1	5	0	21	10	26	12
cdc2c513-590f-444b-9347-32ba365313a7	400	0	2	0	33	1	9	6	0	0	0	0	25	0	0	0	1	2	1	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	289	18	7	0	122	13	21	2	0	0	8	0	14	0	1	0	11	3	8	2
cdcc04fc-c622-11e3-bf01-24c6515278c0	146	82	24	21	220	48	16	0	0	12	51	2	8	11	0	11	0	4	13	4
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	404	13	14	28	0	0	15	0	0	4	0	0	30	14	0	0	2	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	414	14	0	0	13	0	17	2	3	5	2	0	14	3	0	2	0	0	3	0
ce6154e9-3f3a-442f-a608-35e1bab66927	427	0	0	0	0	0	0	4	0	0	0	0	25	0	0	0	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	192	100	222	127	78	180	151	79	150	82	0	16	78	85	28	29	14	25	18
ce85ccf3-6621-4976-b187-2f28d45dd4d9	0	202	106	83	218	97	32	14	4	31	131	68	14	0	36	25	9	14	10	8
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	428	0	0	0	0	0	6	4	0	0	0	0	19	0	0	0	0	0	0	2
cf072bfe-3191-4a71-9e0b-decaa28365e1	150	71	9	48	171	29	25	0	47	163	78	0	1	48	1	4	14	16	0	7
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	215	96	0	194	252	6	0	0	43	60	76	14	24	15	12	40	9	10	9
cf5deb22-f7eb-409d-a0e4-882716199c39	436	0	0	0	0	0	0	4	0	4	6	0	22	0	2	0	0	0	3	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	306	338	180	15	81	63	0	0	0	219	138	64	23	19	17	19	24	1	21
cf777ef1-765f-4828-b789-f5aa6722eb35	233	29	22	44	171	0	50	0	0	2	13	9	23	0	0	4	2	1	16	13
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	106	50	146	1	225	190	16	30	18	0	36	56	6	0	36	51	0	14	0	3
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	390	10	11	0	34	0	16	0	3	0	1	0	20	0	0	0	1	2	5	2
d01710f9-efc8-4b5f-9e53-300b30f9219f	418	3	13	2	6	0	27	1	0	0	0	13	26	9	0	0	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	297	18	23	40	96	30	8	15	33	0	11	0	29	21	0	0	0	11	0	22
d0469256-c622-11e3-bf01-24c6515278c0	191	159	15	44	99	0	73	2	0	6	0	2	17	11	7	6	0	8	2	6
d053f88f-09e6-472e-a691-bb293c461399	213	63	28	20	168	8	38	0	0	5	19	23	28	0	1	4	10	9	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	299	0	124	86	72	0	69	0	0	0	4	33	51	0	0	62	4	0	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	234	51	30	103	88	148	67	44	32	10	0	49	22	112	0	0	0	50	16	0
d0a0d845-32e2-4590-b909-29bd27b92900	289	116	0	211	30	173	36	0	0	0	5	63	0	0	83	0	10	0	0	0
d0a33fd2-085c-488b-b843-2ca97c85a5cb	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	317	0	0	0	0	92	112	38	39	50	68	359	62	0	291	0	0	11	23	5
d0f4dd92-a63b-4766-8889-5327fca1bd91	267	66	48	31	99	0	71	0	0	0	0	9	35	0	0	0	1	0	5	0
d1132127-1250-43af-9c16-425798a3d1a7	300	74	0	6	71	0	47	95	19	2	7	21	18	0	0	5	36	0	0	1
d113ce88-04ab-4675-b363-92f80c28de34	439	0	0	0	0	0	17	5	0	0	0	0	8	2	0	1	0	0	3	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	296	84	935	0	64	103	45	15	109	133	0	184	70	58	39	15	13	62	32
d17c2123-d262-43f4-9d06-3547f991cde7	399	0	0	0	33	0	7	6	0	5	4	0	19	2	0	0	0	2	6	0
d1804679-e728-4597-ac69-49554c087b9e	86	174	34	38	168	86	29	0	77	79	79	0	23	43	0	17	7	3	0	8
d182b67c-c622-11e3-bf01-24c6515278c0	242	0	35	25	149	14	75	18	9	76	24	0	1	0	0	19	0	5	0	68
d1842491-29ff-4801-8c8a-4d619f749dd1	75	74	106	0	178	354	3	301	96	55	0	120	22	4	0	11	0	6	222	2
d1875ee6-6677-4117-a7a8-930ab5cde775	180	114	11	6	154	0	58	0	0	82	0	17	39	2	0	0	0	4	3	7
d18c6e64-9598-488a-8ab3-3652072f9277	102	175	137	113	113	143	98	64	0	6	21	62	39	49	15	39	0	6	31	1
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	431	3	0	0	1	1	10	5	0	0	0	0	24	1	0	0	0	0	1	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	332	42	10	5	67	1	30	2	0	0	0	0	27	0	0	0	0	1	2	2
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	435	0	4	0	0	0	3	3	0	0	0	0	26	0	0	0	2	0	1	0
d252a54e-0377-4b3e-8228-26108ea704fa	386	9	5	0	33	0	7	2	0	0	0	0	29	0	0	3	0	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	179	82	31	0	177	141	0	5	6	10	40	13	19	27	0	6	0	4	0	0
d25a4c65-9cb4-4611-909e-e68f93408d84	311	35	33	13	70	30	16	29	0	18	50	33	0	0	32	2	0	1	8	26
